cutoff,fit_cutoff,mode,method,seed,family,component,fit_eligible,offset,status,n,up_n,lambda_sum,objective,gradient,hessian,kkt_violation,up_rate,annual_mean_probability,annual_log_loss,corrected_log_loss
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260910,state,nonnegative_high,False,0.0,insufficient_history,13,4,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260910,global,all,False,0.0,insufficient_history,46,22,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260911,state,negative_low,False,0.0,insufficient_history,10,6,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260911,state,negative_high,False,0.0,insufficient_history,17,10,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260911,state,nonnegative_low,False,0.0,insufficient_history,6,2,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260911,state,nonnegative_high,False,0.0,insufficient_history,13,4,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260911,global,all,False,0.0,insufficient_history,46,22,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260912,state,negative_low,False,0.0,insufficient_history,10,6,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260912,state,negative_high,False,0.0,insufficient_history,17,10,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260912,state,nonnegative_low,False,0.0,insufficient_history,6,2,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260912,state,nonnegative_high,False,0.0,insufficient_history,13,4,20.0,,,,,,,,
2022-03-31,2021-12-16,insufficient_history,learned_order_offset,20260912,global,all,False,0.0,insufficient_history,46,22,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260910,state,negative_low,True,-0.10551694866605738,interior,14,7,20.0,10.277098017807024,4.440892098500626e-16,23.123499886531953,4.440892098500626e-16,0.5,0.6739045604326421,0.7432600994643137,0.7261256966606479
2022-06-30,2022-03-17,ready,learned_market,20260910,state,negative_high,True,-0.07222076012956052,interior,21,11,20.0,16.093646446101467,0.0,24.790649760561273,0.0,0.5238095238095238,0.6089575744557271,0.7694401894381571,0.7638803840078358
2022-06-30,2022-03-17,ready,learned_market,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260910,global,all,True,-0.2814584142362263,interior,52,22,20.0,36.89579169819997,8.881784197001252e-16,32.04968560896606,8.881784197001252e-16,0.4230769230769231,0.5956317440660922,0.7338687314417964,0.6943000636299281
2022-06-30,2022-03-17,ready,learned_market,20260911,state,negative_low,True,-0.1464470764295217,interior,14,7,20.0,10.741341456384792,4.440892098500626e-16,22.7575718152847,4.440892098500626e-16,0.5,0.7372345299056328,0.7846301312050262,0.7519195710312321
2022-06-30,2022-03-17,ready,learned_market,20260911,state,negative_high,True,-0.06511929478593426,interior,21,11,20.0,15.542958139089794,2.220446049250313e-16,24.855672202993784,2.220446049250313e-16,0.5238095238095238,0.6008071216391552,0.7426487460363181,0.7381215673121724
2022-06-30,2022-03-17,ready,learned_market,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260911,global,all,True,-0.3041679075604512,interior,52,22,20.0,37.83289732923575,0.0,31.41512026828721,0.0,0.4230769230769231,0.6058190136838391,0.7554081068077074,0.7097637724872831
2022-06-30,2022-03-17,ready,learned_market,20260912,state,negative_low,True,-0.05873729591320909,interior,14,7,20.0,12.131973733663084,4.440892098500626e-16,23.26716691605478,4.440892098500626e-16,0.5,0.5975518257918904,0.8694351798232116,0.8641052167393661
2022-06-30,2022-03-17,ready,learned_market,20260912,state,negative_high,True,-0.06713375297929824,interior,21,11,20.0,16.96099777697656,0.0,24.936098366093823,0.0,0.5238095238095238,0.6034357397720242,0.8103404056953187,0.8055203985278907
2022-06-30,2022-03-17,ready,learned_market,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_market,20260912,global,all,True,-0.23470761545111496,interior,52,22,20.0,41.11706212668397,8.881784197001252e-16,32.40444570094787,8.881784197001252e-16,0.4230769230769231,0.568947520052965,0.8078507820257527,0.7801189515226247
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260910,state,negative_low,True,-0.12394361555643735,interior,14,7,20.0,10.337891627859584,4.440892098500626e-16,22.971436147461628,4.440892098500626e-16,0.5,0.7028070967181385,0.7510009458233611,0.7274479592491118
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260910,state,negative_high,True,-0.0814003476647526,interior,21,11,20.0,16.517690785362586,6.661338147750939e-16,24.763426542123362,6.661338147750939e-16,0.5238095238095238,0.6196467871736165,0.7904593943167044,0.7834014580649123
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260910,global,all,True,-0.30497921775277204,interior,52,22,20.0,37.4900925273256,-8.881784197001252e-16,31.74444624361319,8.881784197001252e-16,0.4230769230769231,0.6080298902234398,0.7492385646673232,0.7030763325906668
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260911,state,negative_low,True,-0.14176721799670355,interior,14,7,20.0,10.780831100586752,0.0,22.806149475194392,0.0,0.5,0.7301731589599898,0.7863932423937771,0.755703689971536
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260911,state,negative_high,True,-0.06613520068059939,interior,21,11,20.0,15.735097933223546,0.0,24.846436739359657,0.0,0.5238095238095238,0.6019771014720913,0.751876111123113,0.7472075850253769
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260911,global,all,True,-0.2982950258576249,interior,52,22,20.0,37.87193241584173,-1.7763568394002505e-15,31.48769698614398,1.7763568394002505e-15,0.4230769230769231,0.6027251867708698,0.7551573667187067,0.7111948690639944
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260912,state,negative_low,True,-0.0590825529709762,interior,14,7,20.0,12.22859961885998,0.0,23.25793138776729,0.0,0.5,0.5980860187803952,0.8763696599154586,0.8709780098717355
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260912,state,negative_high,True,-0.0667169134339915,interior,21,11,20.0,16.941960517466782,2.220446049250313e-16,24.943957333896307,2.220446049250313e-16,0.5238095238095238,0.6029667652706282,0.8094016113395965,0.804640431051676
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_vol_interaction,20260912,global,all,True,-0.233569751403656,interior,52,22,20.0,41.1942766217644,8.881784197001252e-16,32.39677339497423,8.881784197001252e-16,0.4230769230769231,0.5682130933157722,0.8091663948751523,0.781706314116476
2022-06-30,2022-03-17,ready,learned_order_extension,20260910,state,negative_low,True,-0.13093277128851366,interior,14,7,20.0,10.445809040837705,4.440892098500626e-16,22.871262430826402,4.440892098500626e-16,0.5,0.7132871864334984,0.7601059391462892,0.7338839382046288
2022-06-30,2022-03-17,ready,learned_order_extension,20260910,state,negative_high,True,-0.07890525478677393,interior,21,11,20.0,16.509881907185594,4.440892098500626e-16,24.741194677262094,4.440892098500626e-16,0.5238095238095238,0.6166348580650397,0.7898489016623745,0.783220072135997
2022-06-30,2022-03-17,ready,learned_order_extension,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260910,global,all,True,-0.30873337570668136,interior,52,22,20.0,37.74678161016502,8.881784197001252e-16,31.48234885719524,8.881784197001252e-16,0.4230769230769231,0.6087894703162336,0.7546385843399872,0.7075695891810114
2022-06-30,2022-03-17,ready,learned_order_extension,20260911,state,negative_low,True,-0.1633922145437161,interior,14,7,20.0,11.251377919075978,4.440892098500626e-16,22.563344288395704,4.440892098500626e-16,0.5,0.7623255031167805,0.8251285794365684,0.7846005543814986
2022-06-30,2022-03-17,ready,learned_order_extension,20260911,state,negative_high,True,-0.06547997619452789,interior,21,11,20.0,15.969508633816549,2.220446049250313e-16,24.76566441484949,2.220446049250313e-16,0.5238095238095238,0.6009575020603505,0.7629794422752043,0.7584110648091519
2022-06-30,2022-03-17,ready,learned_order_extension,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260911,global,all,True,-0.31759637534620644,interior,52,22,20.0,39.37375863888017,2.6645352591003757e-15,30.88850017442518,2.6645352591003757e-15,0.4230769230769231,0.6107056410246419,0.787045973162077,0.7377900781259554
2022-06-30,2022-03-17,ready,learned_order_extension,20260912,state,negative_low,True,-0.055968051009731665,interior,14,7,20.0,12.236243505811528,0.0,23.261977573194415,0.0,0.5,0.5929378311355589,0.8766187121895078,0.8717799484623748
2022-06-30,2022-03-17,ready,learned_order_extension,20260912,state,negative_high,True,-0.06447922365979802,interior,21,11,20.0,16.946020320523314,2.220446049250313e-16,24.95186842936299,2.220446049250313e-16,0.5238095238095238,0.6003410221165412,0.8094215959950928,0.8049735532231244
2022-06-30,2022-03-17,ready,learned_order_extension,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_extension,20260912,global,all,True,-0.22793367881990312,interior,52,22,20.0,41.249572270324855,8.881784197001252e-16,32.38468455369801,8.881784197001252e-16,0.4230769230769231,0.5646936405188059,0.8094172080027013,0.7832698971330981
2022-06-30,2022-03-17,ready,learned_order_offset,20260910,state,negative_low,True,-0.13077131585192775,interior,14,7,20.0,10.447437108697574,1.3322676295501878e-15,22.872682805688008,1.3322676295501878e-15,0.5,0.7130385286560418,0.7601886958007339,0.7340304098715091
2022-06-30,2022-03-17,ready,learned_order_offset,20260910,state,negative_high,True,-0.07882323810968239,interior,21,11,20.0,16.501277758315236,0.0,24.74178897336389,0.0,0.5238095238095238,0.6165408399726467,0.7894316612607449,0.7828165109359181
2022-06-30,2022-03-17,ready,learned_order_offset,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260910,global,all,True,-0.308580772057786,interior,52,22,20.0,37.74176869877951,8.881784197001252e-16,31.485501837508956,8.881784197001252e-16,0.4230769230769231,0.6087179288454349,0.7545168263037093,0.70749130326811
2022-06-30,2022-03-17,ready,learned_order_offset,20260911,state,negative_low,True,-0.16276705098202698,interior,14,7,20.0,11.242253692261071,4.440892098500626e-16,22.56922287089276,4.440892098500626e-16,0.5,0.7613951227980201,0.8243187882526094,0.7840944688148009
2022-06-30,2022-03-17,ready,learned_order_offset,20260911,state,negative_high,True,-0.06450879025530201,interior,21,11,20.0,15.953691996432916,6.661338147750939e-16,24.773323456769443,6.661338147750939e-16,0.5238095238095238,0.5998383071211885,0.7621526663934552,0.7577180074395662
2022-06-30,2022-03-17,ready,learned_order_offset,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260911,global,all,True,-0.31625520181624023,interior,52,22,20.0,39.35601701028296,8.881784197001252e-16,30.903294697262382,8.881784197001252e-16,0.4230769230769231,0.6100132925000142,0.7864684021550642,0.7376123746831664
2022-06-30,2022-03-17,ready,learned_order_offset,20260912,state,negative_low,True,-0.055907406427996034,interior,14,7,20.0,12.237605825120333,2.220446049250313e-16,23.26220828896497,2.220446049250313e-16,0.5,0.5928381735949638,0.8767104144639306,0.8718821031560916
2022-06-30,2022-03-17,ready,learned_order_offset,20260912,state,negative_high,True,-0.06426835171360196,interior,21,11,20.0,16.94522762977607,0.0,24.9525824030748,0.0,0.5238095238095238,0.6000933639332807,0.8093678105658284,0.8049487342598208
2022-06-30,2022-03-17,ready,learned_order_offset,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,8,1,20.0,,,,,,,,
2022-06-30,2022-03-17,ready,learned_order_offset,20260912,global,all,True,-0.2275943907592472,interior,52,22,20.0,41.24679020524492,-8.881784197001252e-16,32.38500993256271,8.881784197001252e-16,0.4230769230769231,0.5644865248883799,0.8093159674773701,0.783246118042196
2022-09-30,2022-06-23,ready,learned_market,20260910,state,negative_low,True,-0.09438984878428089,interior,12,6,20.0,8.655020618504146,-2.220446049250313e-16,22.64926039044559,2.220446049250313e-16,0.5,0.6778474197381276,0.7296501302086504,0.7138271819140792
2022-09-30,2022-06-23,ready,learned_market,20260910,state,negative_high,True,-0.10402458404491818,interior,27,14,20.0,21.200850463992957,0.0,26.18649165796339,0.0,0.5185185185185185,0.6191668944959895,0.7904559682848584,0.7812088638198434
2022-09-30,2022-06-23,ready,learned_market,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260910,global,all,True,-0.27314522451791345,interior,52,23,20.0,38.276616009727675,-1.7763568394002505e-15,32.03652754398273,1.7763568394002505e-15,0.4423076923076923,0.6094677499189941,0.7589759549154477,0.7217410167876589
2022-09-30,2022-06-23,ready,learned_market,20260911,state,negative_low,True,-0.13541958955212657,interior,12,6,20.0,9.111130179064665,0.0,22.280750656472176,0.0,0.5,0.7507090837519361,0.776252900882548,0.7439787938933334
2022-09-30,2022-06-23,ready,learned_market,20260911,state,negative_high,True,-0.09365450329850722,interior,27,14,20.0,20.895583687111014,0.0,26.16144247982109,0.0,0.5185185185185185,0.6090948573535914,0.7781546848213727,0.7706619269344486
2022-09-30,2022-06-23,ready,learned_market,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260911,global,all,True,-0.30154073337108034,interior,52,23,20.0,39.44309975364273,0.0,31.40485522406754,0.0,0.4423076923076923,0.6230788518185228,0.785851661982351,0.7410352233619815
2022-09-30,2022-06-23,ready,learned_market,20260912,state,negative_low,True,-0.05490052294265588,interior,12,6,20.0,10.975540212039453,0.0,22.777026374233756,0.0,0.5,0.6041439472359768,0.917487707713805,0.9121166281538069
2022-09-30,2022-06-23,ready,learned_market,20260912,state,negative_high,True,-0.04155471994476355,interior,27,14,20.0,21.300279655641777,0.0,26.384562226561513,0.0,0.5185185185185185,0.5591067200577018,0.7897427001525493,0.7882596928942556
2022-09-30,2022-06-23,ready,learned_market,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_market,20260912,global,all,True,-0.17852433226049008,interior,52,23,20.0,41.88195581936967,-2.220446049250313e-15,32.31736184784883,2.220446049250313e-15,0.4423076923076923,0.5530848405447096,0.815317010566999,0.7992932009092141
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260910,state,negative_low,True,-0.11172311810166813,interior,12,6,20.0,8.737990067444178,4.440892098500626e-16,22.500419287061074,4.440892098500626e-16,0.5,0.7090184861329601,0.7398507345592781,0.7177641263550488
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260910,state,negative_high,True,-0.10377624465392432,interior,27,14,20.0,21.01426502882628,0.0,26.220041806699626,0.0,0.5185185185185185,0.6190541829475513,0.7835270570911356,0.7743174051585766
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260910,global,all,True,-0.2851858960438466,interior,52,23,20.0,38.12400521729626,2.6645352591003757e-15,31.74903934232436,2.6645352591003757e-15,0.4423076923076923,0.6151674033477872,0.7578697213162588,0.7175133704667874
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260911,state,negative_low,True,-0.13160292578687222,interior,12,6,20.0,9.138041124715658,-4.440892098500626e-16,22.326542883718023,4.440892098500626e-16,0.5,0.744161728068705,0.7775849410948313,0.7470706519965841
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260911,state,negative_high,True,-0.09426621636355378,interior,27,14,20.0,21.108605577080347,6.661338147750939e-16,26.136405270467385,6.661338147750939e-16,0.5185185185185185,0.6095986614144663,0.7860958753293981,0.7785090511705682
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260911,global,all,True,-0.2981620519255306,interior,52,23,20.0,39.54248936909676,1.7763568394002505e-15,31.48543236879908,1.7763568394002505e-15,0.4423076923076923,0.6215250552636202,0.7872237999426379,0.7433362168656217
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260912,state,negative_low,True,-0.05531543851268922,interior,12,6,20.0,11.072101561763901,2.220446049250313e-16,22.767664141300884,2.220446049250313e-16,0.5,0.604887470352892,0.9255766689376584,0.9201252986987826
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260912,state,negative_high,True,-0.0420959202716083,interior,27,14,20.0,21.107415006310244,-1.1102230246251565e-16,26.424469112273385,1.1102230246251565e-16,0.5185185185185185,0.5596967823132464,0.7826229770154598,0.7810997904175966
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_vol_interaction,20260912,global,all,True,-0.1780310402274468,interior,52,23,20.0,41.77944652252809,8.881784197001252e-16,32.34301535740549,8.881784197001252e-16,0.4423076923076923,0.552867598914418,0.8132989563651528,0.7973556924939119
2022-09-30,2022-06-23,ready,learned_order_extension,20260910,state,negative_low,True,-0.11814267822611002,interior,12,6,20.0,8.803873543809555,0.0,22.404278372933728,0.0,0.5,0.7200695422965374,0.7466660122999006,0.7220247183020977
2022-09-30,2022-06-23,ready,learned_order_extension,20260910,state,negative_high,True,-0.09994162104410476,interior,27,14,20.0,21.03101640667089,0.0,26.207238323275632,0.0,0.5185185185185185,0.6153078394718035,0.7837669224169128,0.7752271529815429
2022-09-30,2022-06-23,ready,learned_order_extension,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260910,global,all,True,-0.2875540516370855,interior,52,23,20.0,38.382673105255115,0.0,31.503214997761496,0.0,0.4423076923076923,0.615288224891685,0.7630647440731781,0.7222269188293476
2022-09-30,2022-06-23,ready,learned_order_extension,20260911,state,negative_low,True,-0.15258288439719236,interior,12,6,20.0,9.552943493144289,0.0,22.08803022308363,0.0,0.5,0.7799411620071744,0.8174591176243352,0.7766773439195517
2022-09-30,2022-06-23,ready,learned_order_extension,20260911,state,negative_high,True,-0.09494727143296575,interior,27,14,20.0,21.219190564729388,2.220446049250313e-16,26.082303191381953,2.220446049250313e-16,0.5185185185185185,0.6100703545751978,0.7902450010539899,0.7825570637482865
2022-09-30,2022-06-23,ready,learned_order_extension,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260911,global,all,True,-0.317417050111236,interior,52,23,20.0,40.85988092138846,-8.881784197001252e-16,30.930016811319597,8.881784197001252e-16,0.4423076923076923,0.6296896485226505,0.8155899494725141,0.7663912516226014
2022-09-30,2022-06-23,ready,learned_order_extension,20260912,state,negative_low,True,-0.052248572570730095,interior,12,6,20.0,11.086785249833584,0.0,22.772220249358128,0.0,0.5,0.5990981025163844,0.9264881108068391,0.921623843039733
2022-09-30,2022-06-23,ready,learned_order_extension,20260912,state,negative_high,True,-0.040522261205547375,interior,27,14,20.0,21.072033515375512,1.1102230246251565e-16,26.43701710902898,1.1102230246251565e-16,0.5185185185185185,0.5581773871965878,0.7812493477990237,0.7798375177349409
2022-09-30,2022-06-23,ready,learned_order_extension,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_extension,20260912,global,all,True,-0.17274884439468347,interior,52,23,20.0,41.78855295902618,8.881784197001252e-16,32.33979442447924,8.881784197001252e-16,0.4423076923076923,0.5495956728171281,0.8128984613661474,0.7978871408967152
2022-09-30,2022-06-23,ready,learned_order_offset,20260910,state,negative_low,True,-0.11797059654221306,interior,12,6,20.0,8.80460014147203,0.0,22.405793673899662,0.0,0.5,0.7197649654289663,0.746689611254935,0.7221191270822311
2022-09-30,2022-06-23,ready,learned_order_offset,20260910,state,negative_high,True,-0.09976541058368998,interior,27,14,20.0,21.024040957197965,6.661338147750939e-16,26.208345632742233,6.661338147750939e-16,0.5185185185185185,0.6151419313073077,0.7834917444738726,0.7749818365077275
2022-09-30,2022-06-23,ready,learned_order_offset,20260910,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260910,global,all,True,-0.2873105674467119,interior,52,23,20.0,38.37859320156925,8.881784197001252e-16,31.50675275754225,8.881784197001252e-16,0.4423076923076923,0.6151638855502608,0.7629471268315134,0.7221753765366103
2022-09-30,2022-06-23,ready,learned_order_offset,20260911,state,negative_low,True,-0.1520437474436646,interior,12,6,20.0,9.54673532872216,0.0,22.093480198580238,0.0,0.5,0.7790247757184515,0.8167963851478907,0.776296859779586
2022-09-30,2022-06-23,ready,learned_order_offset,20260911,state,negative_high,True,-0.09375442728057157,interior,27,14,20.0,21.204543288221355,-4.440892098500626e-16,26.089894455512226,4.440892098500626e-16,0.5185185185185185,0.6089497211262168,0.7895952530605821,0.7820979393286769
2022-09-30,2022-06-23,ready,learned_order_offset,20260911,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260911,global,all,True,-0.3160029469353528,interior,52,23,20.0,40.84422606622778,-3.552713678800501e-15,30.944804264836225,3.552713678800501e-15,0.4423076923076923,0.6289580073949467,0.8150393311167154,0.7662624507982597
2022-09-30,2022-06-23,ready,learned_order_offset,20260912,state,negative_low,True,-0.052214928896552965,interior,12,6,20.0,11.087627877787995,0.0,22.772368588267973,0.0,0.5,0.5990350062449596,0.9265550142879838,0.9216969908159395
2022-09-30,2022-06-23,ready,learned_order_offset,20260912,state,negative_high,True,-0.04043532346001501,interior,27,14,20.0,21.069492375074464,2.220446049250313e-16,26.43764853218935,2.220446049250313e-16,0.5185185185185185,0.5580933058805878,0.7811518066774292,0.7797460081941224
2022-09-30,2022-06-23,ready,learned_order_offset,20260912,state,nonnegative_low,False,0.0,insufficient_state_train,9,3,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,4,0,20.0,,,,,,,,
2022-09-30,2022-06-23,ready,learned_order_offset,20260912,global,all,True,-0.17254539418324522,interior,52,23,20.0,41.78432732376343,4.440892098500626e-16,32.34033608599472,4.440892098500626e-16,0.4423076923076923,0.5494718566969005,0.8127955663440731,0.7978193883312483
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,global,all,False,0.0,annual_reset,52,23,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,global,all,False,0.0,annual_reset,52,23,20.0,,,,,,,,
