history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,annual_probability,actual_up,case,changed_probability
weekly_state_validated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5075530912524239,0.5075530912524239,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3650104266377245,0.3650104266377245,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3866446547735138,0.3866446547735138,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42114716721388007,0.42114716721388007,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4985813898598063,0.4985813898598063,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4352524461345955,0.4352524461345955,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.49709849837034153,0.49709849837034153,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.41887534844548496,0.41887534844548496,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.415043511213008,0.415043511213008,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5654234834962107,0.5654234834962107,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5557651813900334,0.5557651813900334,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5075530912524239,0.5075530912524239,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3650104266377245,0.3650104266377245,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3866446547735138,0.3866446547735138,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42114716721388007,0.42114716721388007,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4985813898598063,0.4985813898598063,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4352524461345955,0.4352524461345955,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.49709849837034153,0.49709849837034153,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.41887534844548496,0.41887534844548496,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.415043511213008,0.415043511213008,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5654234834962107,0.5654234834962107,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5557651813900334,0.5557651813900334,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5075530912524239,0.5075530912524239,0,stable_wrong,False
weekly_global_validated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.3650104266377245,0.3650104266377245,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.3866446547735138,0.3866446547735138,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.42114716721388007,0.42114716721388007,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4985813898598063,0.4985813898598063,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.4352524461345955,0.4352524461345955,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.49709849837034153,0.49709849837034153,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.41887534844548496,0.41887534844548496,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.415043511213008,0.415043511213008,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5654234834962107,0.5654234834962107,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5557651813900334,0.5557651813900334,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5075530912524239,0.5075530912524239,0,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.3650104266377245,0.3650104266377245,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.3866446547735138,0.3866446547735138,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.42114716721388007,0.42114716721388007,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4985813898598063,0.4985813898598063,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.4352524461345955,0.4352524461345955,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.49709849837034153,0.49709849837034153,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.41887534844548496,0.41887534844548496,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.415043511213008,0.415043511213008,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5654234834962107,0.5654234834962107,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5557651813900334,0.5557651813900334,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5001109789678101,0.5001109789678101,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.35551204281105386,0.35551204281105386,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3798623603077121,0.3798623603077121,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4201105418958859,0.4201105418958859,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.504404005233663,0.504404005233663,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42599869993369827,0.42599869993369827,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5082594510159223,0.5082594510159223,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4347503669388922,0.4347503669388922,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.405302595319405,0.405302595319405,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5402439465622171,0.5402439465622171,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_vol_interaction,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5450683950610348,0.5450683950610348,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5001109789678101,0.5001109789678101,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.35551204281105386,0.35551204281105386,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3798623603077121,0.3798623603077121,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4201105418958859,0.4201105418958859,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.504404005233663,0.504404005233663,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42599869993369827,0.42599869993369827,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5082594510159223,0.5082594510159223,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4347503669388922,0.4347503669388922,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.405302595319405,0.405302595319405,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5402439465622171,0.5402439465622171,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_vol_interaction,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5450683950610348,0.5450683950610348,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5001109789678101,0.5001109789678101,0,stable_wrong,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.35551204281105386,0.35551204281105386,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.3798623603077121,0.3798623603077121,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.4201105418958859,0.4201105418958859,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.504404005233663,0.504404005233663,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.42599869993369827,0.42599869993369827,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5082594510159223,0.5082594510159223,0,stable_wrong,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4347503669388922,0.4347503669388922,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.405302595319405,0.405302595319405,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5402439465622171,0.5402439465622171,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_vol_interaction,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5450683950610348,0.5450683950610348,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5001109789678101,0.5001109789678101,0,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.35551204281105386,0.35551204281105386,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.3798623603077121,0.3798623603077121,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.4201105418958859,0.4201105418958859,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.504404005233663,0.504404005233663,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.42599869993369827,0.42599869993369827,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5082594510159223,0.5082594510159223,0,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4347503669388922,0.4347503669388922,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.405302595319405,0.405302595319405,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5402439465622171,0.5402439465622171,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_vol_interaction,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5450683950610348,0.5450683950610348,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5006390642110335,0.5006390642110335,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_extension,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.36312116261704536,0.36312116261704536,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_extension,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.37937301567380316,0.37937301567380316,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4164878744676635,0.4164878744676635,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_extension,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5042380009343977,0.5042380009343977,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42515675648123086,0.42515675648123086,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5065047107806523,0.5065047107806523,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_extension,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4322911173519873,0.4322911173519873,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.406572306570359,0.406572306570359,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5386848938940715,0.5386848938940715,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_extension,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5442947824313656,0.5442947824313656,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5006390642110335,0.5006390642110335,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_extension,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.36312116261704536,0.36312116261704536,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_extension,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.37937301567380316,0.37937301567380316,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4164878744676635,0.4164878744676635,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_extension,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5042380009343977,0.5042380009343977,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42515675648123086,0.42515675648123086,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5065047107806523,0.5065047107806523,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_extension,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4322911173519873,0.4322911173519873,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.406572306570359,0.406572306570359,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5386848938940715,0.5386848938940715,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_extension,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5442947824313656,0.5442947824313656,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5006390642110335,0.5006390642110335,0,stable_wrong,False
weekly_global_validated,2020-12-31,learned_order_extension,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.36312116261704536,0.36312116261704536,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_order_extension,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.37937301567380316,0.37937301567380316,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.4164878744676635,0.4164878744676635,1,stable_wrong,False
weekly_global_validated,2020-12-31,learned_order_extension,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.5042380009343977,0.5042380009343977,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.42515675648123086,0.42515675648123086,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5065047107806523,0.5065047107806523,0,stable_wrong,False
weekly_global_validated,2020-12-31,learned_order_extension,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4322911173519873,0.4322911173519873,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.406572306570359,0.406572306570359,0,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5386848938940715,0.5386848938940715,1,stable_correct,False
weekly_global_validated,2020-12-31,learned_order_extension,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5442947824313656,0.5442947824313656,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2418,2021-01-08,nonnegative_low,global,all,False,False,annual_reset,2021,0.5006390642110335,0.5006390642110335,0,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_order_extension,2423,2021-01-15,nonnegative_high,global,all,False,False,annual_reset,2021,0.36312116261704536,0.36312116261704536,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_order_extension,2428,2021-01-22,nonnegative_high,global,all,False,False,annual_reset,2021,0.37937301567380316,0.37937301567380316,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2433,2021-01-29,nonnegative_high,global,all,False,False,annual_reset,2021,0.4164878744676635,0.4164878744676635,1,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_order_extension,2438,2021-02-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.5042380009343977,0.5042380009343977,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2443,2021-02-19,nonnegative_high,global,all,False,False,annual_reset,2021,0.42515675648123086,0.42515675648123086,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2448,2021-02-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5065047107806523,0.5065047107806523,0,stable_wrong,False
weekly_global_ungated,2020-12-31,learned_order_extension,2453,2021-03-05,nonnegative_high,global,all,False,False,annual_reset,2021,0.4322911173519873,0.4322911173519873,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2458,2021-03-12,nonnegative_high,global,all,False,False,annual_reset,2021,0.406572306570359,0.406572306570359,0,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2463,2021-03-19,negative_high,global,all,False,False,annual_reset,2021,0.5386848938940715,0.5386848938940715,1,stable_correct,False
weekly_global_ungated,2020-12-31,learned_order_extension,2468,2021-03-26,nonnegative_high,global,all,False,False,annual_reset,2021,0.5442947824313656,0.5442947824313656,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5003806912174752,0.5003806912174752,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_offset,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.36260783043901706,0.36260783043901706,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_offset,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3787130541287635,0.3787130541287635,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4164554105897655,0.4164554105897655,1,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_offset,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5039670690165114,0.5039670690165114,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42533721989492773,0.42533721989492773,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5065994627417703,0.5065994627417703,0,stable_wrong,False
weekly_state_validated,2020-12-31,learned_order_offset,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4320308882235697,0.4320308882235697,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4060817600083184,0.4060817600083184,0,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5383210910763112,0.5383210910763112,1,stable_correct,False
weekly_state_validated,2020-12-31,learned_order_offset,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5438246835940965,0.5438246835940965,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2418,2021-01-08,nonnegative_low,state,nonnegative_low,False,False,annual_reset,2021,0.5003806912174752,0.5003806912174752,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_offset,2423,2021-01-15,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.36260783043901706,0.36260783043901706,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_offset,2428,2021-01-22,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.3787130541287635,0.3787130541287635,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2433,2021-01-29,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4164554105897655,0.4164554105897655,1,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_offset,2438,2021-02-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5039670690165114,0.5039670690165114,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2443,2021-02-19,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.42533721989492773,0.42533721989492773,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2448,2021-02-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5065994627417703,0.5065994627417703,0,stable_wrong,False
weekly_state_ungated,2020-12-31,learned_order_offset,2453,2021-03-05,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4320308882235697,0.4320308882235697,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2458,2021-03-12,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.4060817600083184,0.4060817600083184,0,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2463,2021-03-19,negative_high,state,negative_high,False,False,annual_reset,2021,0.5383210910763112,0.5383210910763112,1,stable_correct,False
weekly_state_ungated,2020-12-31,learned_order_offset,2468,2021-03-26,nonnegative_high,state,nonnegative_high,False,False,annual_reset,2021,0.5438246835940965,0.5438246835940965,1,stable_correct,False
