cutoff,previous_cutoff,quarterly_cutoff,method,state,mode,extra_month,accepted,previous_accepted,quarterly_accepted,transition,reason,training_n,validation_n,future_n,future_brier_vs_annual,future_brier_vs_quarter,future_recoveries_vs_quarter,future_regressions_vs_quarter
2021-11-30,2021-10-31,2021-09-30,learned_market,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,2,7,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_market,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,11,5,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_market,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,4,1,5,0.0,0.0,0,0
2021-11-30,2021-10-31,2021-09-30,learned_market,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_vol_interaction,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,2,7,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_vol_interaction,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,11,5,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_vol_interaction,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,4,1,5,0.0,0.0,0,0
2021-11-30,2021-10-31,2021-09-30,learned_vol_interaction,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_extension,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,2,7,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_extension,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,11,5,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_extension,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,4,1,5,0.0,0.0,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_extension,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_offset,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,2,7,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_offset,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,11,5,0,,,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_offset,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,4,1,5,0.0,0.0,0,0
2021-11-30,2021-10-31,2021-09-30,learned_order_offset,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_market,negative_low,annual_reset,False,False,False,False,retained_off,annual_reset,2,8,3,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_market,negative_high,annual_reset,False,False,False,False,retained_off,annual_reset,15,1,1,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_market,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,4,4,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_market,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,13,0,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_vol_interaction,negative_low,annual_reset,False,False,False,False,retained_off,annual_reset,2,8,3,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_vol_interaction,negative_high,annual_reset,False,False,False,False,retained_off,annual_reset,15,1,1,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_vol_interaction,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,4,4,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_vol_interaction,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,13,0,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_extension,negative_low,annual_reset,False,False,False,False,retained_off,annual_reset,2,8,3,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_extension,negative_high,annual_reset,False,False,False,False,retained_off,annual_reset,15,1,1,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_extension,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,4,4,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_extension,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,13,0,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_offset,negative_low,annual_reset,False,False,False,False,retained_off,annual_reset,2,8,3,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_offset,negative_high,annual_reset,False,False,False,False,retained_off,annual_reset,15,1,1,0.0,0.0,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_offset,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,4,4,0,,,0,0
2021-12-31,2021-11-30,2021-12-31,learned_order_offset,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,13,0,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_market,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,7,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_market,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,3,0.0,0.0,0,0
2022-01-31,2021-12-31,2021-12-31,learned_market,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,6,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_market,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_vol_interaction,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,7,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_vol_interaction,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,3,0.0,0.0,0,0
2022-01-31,2021-12-31,2021-12-31,learned_vol_interaction,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,6,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_vol_interaction,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_extension,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,7,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_extension,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,3,0.0,0.0,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_extension,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,6,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_extension,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_offset,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,7,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_offset,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,3,0.0,0.0,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_offset,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,4,6,0,,,0,0
2022-01-31,2021-12-31,2021-12-31,learned_order_offset,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_market,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,7,5,1,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_market,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,3,3,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_market,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,5,5,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_market,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_vol_interaction,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,7,5,1,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_vol_interaction,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,3,3,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_vol_interaction,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,5,5,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_vol_interaction,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_extension,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,7,5,1,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_extension,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,3,3,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_extension,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,5,5,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_extension,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_offset,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,7,5,1,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_offset,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,17,3,3,0.0,0.0,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_offset,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,5,5,0,,,0,0
2022-02-28,2022-01-31,2021-12-31,learned_order_offset,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,13,0,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_market,negative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,10,4,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_market,negative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,17,6,5,0.0,0.0,0,0
2022-03-31,2022-02-28,2022-03-31,learned_market,nonnegative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,6,3,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_market,nonnegative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_vol_interaction,negative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,10,4,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_vol_interaction,negative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,17,6,5,0.0,0.0,0,0
2022-03-31,2022-02-28,2022-03-31,learned_vol_interaction,nonnegative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,6,3,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_extension,negative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,10,4,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_extension,negative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,17,6,5,0.0,0.0,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_extension,nonnegative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,6,3,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_extension,nonnegative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_offset,negative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,10,4,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_offset,negative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,17,6,5,0.0,0.0,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_offset,nonnegative_low,insufficient_history,False,False,False,False,retained_off,insufficient_history,6,3,0,,,0,0
2022-03-31,2022-02-28,2022-03-31,learned_order_offset,nonnegative_high,insufficient_history,False,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_market,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,3,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_market,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,17,10,4,0.0,0.0,0,0
2022-04-30,2022-03-31,2022-03-31,learned_market,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_market,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_vol_interaction,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,3,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_vol_interaction,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,17,10,4,0.0,0.0,0,0
2022-04-30,2022-03-31,2022-03-31,learned_vol_interaction,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_extension,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,3,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_extension,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,17,10,4,0.0,0.0,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_extension,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_extension,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_offset,negative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,3,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_offset,negative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,17,10,4,0.0,0.0,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_offset,nonnegative_low,insufficient_history,True,False,False,False,retained_off,insufficient_history,10,0,0,,,0,0
2022-04-30,2022-03-31,2022-03-31,learned_order_offset,nonnegative_high,insufficient_history,True,False,False,False,retained_off,insufficient_history,13,0,0,,,0,0
2022-05-31,2022-04-30,2022-03-31,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2022-05-31,2022-04-30,2022-03-31,learned_market,negative_high,ready,True,True,False,False,enabled,accepted,19,12,1,0.004116734660036425,0.004116734660036425,0,0
2022-05-31,2022-04-30,2022-03-31,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_validation,11,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2022-05-31,2022-04-30,2022-03-31,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,direction_worse,19,12,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_validation,11,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_extension,negative_high,ready,True,True,False,False,enabled,accepted,19,12,1,0.004774333892492433,0.004774333892492433,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_validation,11,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_offset,negative_high,ready,True,True,False,False,enabled,accepted,19,12,1,0.004657634125795507,0.004657634125795507,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,1,0.0,0.0,0,0
2022-05-31,2022-04-30,2022-03-31,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_validation,11,0,1,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_market,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_market,negative_high,ready,False,True,True,True,retained_on,accepted,21,12,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_market,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,0,2,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_market,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,8,1,3,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_vol_interaction,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_vol_interaction,negative_high,ready,False,True,False,True,enabled,accepted,21,12,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_vol_interaction,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,0,2,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_vol_interaction,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,8,1,3,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_extension,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_extension,negative_high,ready,False,True,True,True,retained_on,accepted,21,12,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_extension,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,0,2,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_extension,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,8,1,3,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_offset,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_offset,negative_high,ready,False,True,True,True,retained_on,accepted,21,12,0,,,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_offset,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,0,2,0.0,0.0,0,0
2022-06-30,2022-05-31,2022-06-30,learned_order_offset,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,8,1,3,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_market,negative_high,ready,True,False,True,True,stopped,brier_not_better,24,8,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,1,3,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,4,1,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_vol_interaction,negative_high,ready,True,False,True,True,stopped,brier_not_better,24,8,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,1,3,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,4,1,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_extension,negative_high,ready,True,False,True,True,stopped,brier_not_better,24,8,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,1,3,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,4,1,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_offset,negative_high,ready,True,False,True,True,stopped,brier_not_better,24,8,0,,,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,1,3,0.0,0.0,0,0
2022-07-31,2022-06-30,2022-06-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,4,1,0.0,0.0,0,0
2022-08-31,2022-07-31,2022-06-30,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,5,0.0,0.0,0,0
2022-08-31,2022-07-31,2022-06-30,learned_market,negative_high,ready,True,False,False,True,retained_off,insufficient_validation,25,3,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,5,0.0,0.0,0,0
2022-08-31,2022-07-31,2022-06-30,learned_vol_interaction,negative_high,ready,True,False,False,True,retained_off,insufficient_validation,25,3,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,5,0.0,0.0,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_extension,negative_high,ready,True,False,False,True,retained_off,insufficient_validation,25,3,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_validation,14,0,5,0.0,0.0,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_offset,negative_high,ready,True,False,False,True,retained_off,insufficient_validation,25,3,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-08-31,2022-07-31,2022-06-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_market,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,12,3,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_market,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,27,0,3,0.0,0.0,0,0
2022-09-30,2022-08-31,2022-09-30,learned_market,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_market,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_vol_interaction,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,12,3,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_vol_interaction,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,27,0,3,0.0,0.0,0,0
2022-09-30,2022-08-31,2022-09-30,learned_vol_interaction,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_vol_interaction,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_extension,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,12,3,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_extension,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,27,0,3,0.0,0.0,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_extension,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_extension,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_offset,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,12,3,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_offset,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,27,0,3,0.0,0.0,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_offset,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_state_train,9,6,0,,,0,0
2022-09-30,2022-08-31,2022-09-30,learned_order_offset,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,4,4,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_market,negative_low,ready,True,True,False,False,enabled,accepted,12,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,26,2,4,0.0,0.0,0,0
2022-10-31,2022-09-30,2022-09-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,6,1,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_vol_interaction,negative_low,ready,True,True,False,False,enabled,accepted,12,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,26,2,4,0.0,0.0,0,0
2022-10-31,2022-09-30,2022-09-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,6,1,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_extension,negative_low,ready,True,True,False,False,enabled,accepted,12,5,0,,,0,0
