cutoff,fit_cutoff,mode,method,seed,family,component,fit_eligible,offset,status,n,up_n,lambda_sum,objective,gradient,hessian,kkt_violation,up_rate,annual_mean_probability,annual_log_loss,corrected_log_loss
2022-11-30,2022-08-18,ready,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_extension,20260910,state,negative_low,True,-0.11814267822611002,interior,12,6,20.0,8.803873543809555,0.0,22.404278372933728,0.0,0.5,0.7200695422965374,0.7466660122999006,0.7220247183020977
2022-11-30,2022-08-18,ready,learned_order_extension,20260910,state,negative_high,True,-0.10520811312639294,interior,25,13,20.0,18.99648358683022,4.440892098500626e-16,25.757346524400035,4.440892098500626e-16,0.52,0.6281259098408625,0.7655520747486413,0.7554318446461624
2022-11-30,2022-08-18,ready,learned_order_extension,20260910,state,nonnegative_low,True,-0.12703521685597724,interior,10,4,20.0,8.699912374945306,8.881784197001252e-16,22.135875749421626,8.881784197001252e-16,0.4,0.6807103373181953,0.8878319592417764,0.8538532911728854
2022-11-30,2022-08-18,ready,learned_order_extension,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_extension,20260911,state,negative_low,True,-0.15258288439719236,interior,12,6,20.0,9.552943493144289,0.0,22.08803022308363,0.0,0.5,0.7799411620071744,0.8174591176243352,0.7766773439195517
2022-11-30,2022-08-18,ready,learned_order_extension,20260911,state,negative_high,True,-0.09491914543985,interior,25,13,20.0,19.679123806970036,0.0,25.585015425779424,0.0,0.52,0.6169601121503949,0.7917695772994534,0.7835610946103888
2022-11-30,2022-08-18,ready,learned_order_extension,20260911,state,nonnegative_low,True,-0.12210580218884445,interior,10,4,20.0,10.071847022984937,0.0,21.92488843640804,0.0,0.4,0.6673798166808905,1.0235159821812176,0.9922748753703126
2022-11-30,2022-08-18,ready,learned_order_extension,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_extension,20260912,state,negative_low,True,-0.052248572570730095,interior,12,6,20.0,11.086785249833584,0.0,22.772220249358128,0.0,0.5,0.5990981025163844,0.9264881108068391,0.921623843039733
2022-11-30,2022-08-18,ready,learned_order_extension,20260912,state,negative_high,True,-0.04087483604675826,interior,25,13,20.0,19.71122197710394,0.0,25.937343699102577,0.0,0.52,0.5623870883653165,0.7893153039768294,0.7877805781954179
2022-11-30,2022-08-18,ready,learned_order_extension,20260912,state,nonnegative_low,True,-0.06489743305933837,interior,10,4,20.0,8.635919106012642,0.0,22.374679541064115,0.0,0.4,0.545173432726705,0.868302978450464,0.859380233783573
2022-11-30,2022-08-18,ready,learned_order_extension,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_offset,20260910,state,negative_low,True,-0.11797059654221306,interior,12,6,20.0,8.80460014147203,0.0,22.405793673899662,0.0,0.5,0.7197649654289663,0.746689611254935,0.7221191270822311
2022-11-30,2022-08-18,ready,learned_order_offset,20260910,state,negative_high,True,-0.10501517463557564,interior,25,13,20.0,18.98958767649869,4.440892098500626e-16,25.758382395571505,4.440892098500626e-16,0.52,0.6279328172100136,0.7652556356450791,0.7551722322984514
2022-11-30,2022-08-18,ready,learned_order_offset,20260910,state,nonnegative_low,True,-0.12695799362867455,interior,10,4,20.0,8.697646473104022,8.881784197001252e-16,22.13631643562726,8.881784197001252e-16,0.4,0.6805459733418482,0.8875840692724397,0.8536463151641837
2022-11-30,2022-08-18,ready,learned_order_offset,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_offset,20260911,state,negative_low,True,-0.1520437474436646,interior,12,6,20.0,9.54673532872216,0.0,22.093480198580238,0.0,0.5,0.7790247757184515,0.8167963851478907,0.776296859779586
2022-11-30,2022-08-18,ready,learned_order_offset,20260911,state,negative_high,True,-0.09369627987978982,interior,25,13,20.0,19.669716908318218,4.440892098500626e-16,25.592402879913017,4.440892098500626e-16,0.52,0.6157421677852573,0.791276826176725,0.783277079187404
2022-11-30,2022-08-18,ready,learned_order_offset,20260911,state,nonnegative_low,True,-0.1220256763552863,interior,10,4,20.0,10.064054137487942,4.440892098500626e-16,21.927806267259523,4.440892098500626e-16,0.4,0.6672397697472658,1.0227174324964339,0.9915151480588291
2022-11-30,2022-08-18,ready,learned_order_offset,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-11-30,2022-08-18,ready,learned_order_offset,20260912,state,negative_low,True,-0.052214928896552965,interior,12,6,20.0,11.087627877787995,0.0,22.772368588267973,0.0,0.5,0.5990350062449596,0.9265550142879838,0.9216969908159395
2022-11-30,2022-08-18,ready,learned_order_offset,20260912,state,negative_high,True,-0.040808227243606235,interior,25,13,20.0,19.709951845704996,0.0,25.938000172311238,0.0,0.52,0.5623191328208726,0.789261699683986,0.7877319492638936
2022-11-30,2022-08-18,ready,learned_order_offset,20260912,state,nonnegative_low,True,-0.06483275236517208,interior,10,4,20.0,8.634333429844343,0.0,22.374808317543906,0.0,0.4,0.54502974177885,0.8681350553838006,0.8592300572051906
2022-11-30,2022-08-18,ready,learned_order_offset,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260910,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260911,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260912,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260912,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260912,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_market,20260912,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260910,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260910,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260910,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260910,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260911,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260911,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260911,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260911,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260912,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260912,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260912,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260910,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260910,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260910,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260910,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260911,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260911,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260911,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260911,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260912,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260912,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260912,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_extension,20260912,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260910,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260910,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260910,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260910,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260911,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260911,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260911,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260911,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260912,state,negative_low,False,0.0,annual_reset,13,7,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260912,state,negative_high,False,0.0,annual_reset,22,11,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260912,state,nonnegative_low,False,0.0,annual_reset,12,4,20.0,,,,,,,,
2022-12-31,2022-09-15,annual_reset,learned_order_offset,20260912,state,nonnegative_high,False,0.0,annual_reset,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260910,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260910,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260911,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260911,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260912,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260912,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_market,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260910,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260910,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260911,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260911,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260912,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260912,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260910,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260910,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260911,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260911,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260912,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260912,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_extension,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260910,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260910,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260911,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260911,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260912,state,negative_low,False,0.0,q1_guard,17,8,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260912,state,negative_high,False,0.0,q1_guard,18,9,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-01-31,2022-10-20,q1_guard,learned_order_offset,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260910,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260910,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260911,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260911,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260912,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260912,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_market,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260910,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260910,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260911,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260911,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260912,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260912,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_vol_interaction,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260910,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260910,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260911,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260911,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260912,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260912,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_extension,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260910,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260910,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260910,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260910,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260911,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260911,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260911,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260911,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260912,state,negative_low,False,0.0,q1_guard,14,6,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260912,state,negative_high,False,0.0,q1_guard,21,10,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260912,state,nonnegative_low,False,0.0,q1_guard,12,4,20.0,,,,,,,,
2023-02-28,2022-11-17,q1_guard,learned_order_offset,20260912,state,nonnegative_high,False,0.0,q1_guard,5,1,20.0,,,,,,,,
2023-03-31,2022-12-15,ready,learned_market,20260910,state,negative_low,True,-0.1440202660303363,interior,11,4,20.0,9.829036531803256,4.440892098500626e-16,22.504776227836377,4.440892098500626e-16,0.36363636363636365,0.6576886238823082,0.9147383386702217,0.8746925601389788
2023-03-31,2022-12-15,ready,learned_market,20260910,state,negative_high,True,-0.1499753780744958,interior,25,12,20.0,20.115387930282573,4.440892098500626e-16,25.87076854272412,4.440892098500626e-16,0.48,0.634634241862943,0.8162259459977927,0.7956184715998676
2023-03-31,2022-12-15,ready,learned_market,20260910,state,nonnegative_low,True,-0.14606586444197628,interior,11,4,20.0,9.490319714073223,-4.440892098500626e-16,22.492373727242388,4.440892098500626e-16,0.36363636363636365,0.6616679966840807,0.884538490059443,0.8433606678655822
2023-03-31,2022-12-15,ready,learned_market,20260910,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2023-03-31,2022-12-15,ready,learned_market,20260911,state,negative_low,True,-0.1686469452433108,interior,11,4,20.0,9.029106031531942,4.440892098500626e-16,22.3502887491171,4.440892098500626e-16,0.36363636363636365,0.7052969550334041,0.8496667214679511,0.7949716463757217
2023-03-31,2022-12-15,ready,learned_market,20260911,state,negative_high,True,-0.08073217223538598,interior,25,12,20.0,19.24700813559712,0.0,25.717429720589134,0.0,0.48,0.5629774213006886,0.7732308129066503,0.7672732519703471
2023-03-31,2022-12-15,ready,learned_market,20260911,state,nonnegative_low,True,-0.1370675777448807,interior,11,4,20.0,9.827341570108569,8.881784197001252e-16,22.386101771428294,8.881784197001252e-16,0.36363636363636365,0.6421318198538649,0.9124916602589472,0.8763151237654618
2023-03-31,2022-12-15,ready,learned_market,20260911,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
2023-03-31,2022-12-15,ready,learned_market,20260912,state,negative_low,True,-0.1527340194019413,interior,11,4,20.0,10.955278986378119,0.0,22.429191366918438,0.0,0.36363636363636365,0.6743271771698542,1.0196802419658173,0.9747274708683084
2023-03-31,2022-12-15,ready,learned_market,20260912,state,negative_high,True,-0.04942948127340967,interior,25,12,20.0,19.555617577963872,-1.1102230246251565e-16,25.99460903667373,1.1102230246251565e-16,0.48,0.5313833892598674,0.7834947429219973,0.7812473936709715
2023-03-31,2022-12-15,ready,learned_market,20260912,state,nonnegative_low,True,-0.0987511351711707,interior,11,4,20.0,9.585648141520446,0.0,22.625810479992843,0.0,0.36363636363636365,0.5666447610967691,0.8814481918958809,0.8625572976858634
2023-03-31,2022-12-15,ready,learned_market,20260912,state,nonnegative_high,False,0.0,insufficient_state_train,5,1,20.0,,,,,,,,
