method,row_index,date,p_annual,p_add,p_remove,p_both,add_without_remove,add_after_remove,remove_without_add,remove_after_add,nonadditive,add_effect,remove_effect,total_delta,actual_up,head_cutoff,encoder_cutoff,year,case,signed_add_without_remove,signed_add_after_remove,signed_remove_without_add,signed_remove_after_add,signed_nonadditive,signed_add_effect,signed_remove_effect,signed_total_delta,dominant_adverse
learned_order_offset,3659,2026-02-27,0.5045975896385605,0.5045975896385605,0.5045975896385605,0.5045975896385605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_order_offset,3664,2026-03-06,0.5167794130590537,0.5167794130590537,0.5167794130590537,0.5167794130590537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-31,2025-12-31,2026,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_order_offset,3669,2026-03-13,0.4690269999633661,0.4690269999633661,0.4690269999633661,0.4690269999633661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_order_offset,3674,2026-03-20,0.4480713028510294,0.4480713028510294,0.4480713028510294,0.4480713028510294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_order_offset,3679,2026-03-27,0.4438325262332026,0.4438325262332026,0.4438325262332026,0.4438325262332026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_order_offset,3684,2026-04-03,0.4717773274837606,0.4877032669048437,0.46082679994349274,0.47910995661324157,0.015925939421083113,0.018283156669748852,-0.010950527540267837,-0.008593310291602096,0.0023572172486657403,0.017104548045415984,-0.009771918915934966,0.007332629129481016,1,2026-03-31,2025-12-31,2026,stable_wrong,0.015925939421083113,0.018283156669748852,-0.010950527540267837,-0.008593310291602096,0.0023572172486657403,0.017104548045415984,-0.009771918915934966,0.007332629129481016,remove
learned_order_offset,3688,2026-04-10,0.4438002968884842,0.45912153920897497,0.41938340987930706,0.43903809235051544,0.015321242320490777,0.01965468247120833,-0.02441688700917714,-0.020083446858459586,0.004333440150717553,0.017487962395849554,-0.02225016693381836,-0.00476220453796881,1,2026-03-31,2025-12-31,2026,stable_wrong,0.015321242320490777,0.01965468247120833,-0.02441688700917714,-0.020083446858459586,0.004333440150717553,0.017487962395849554,-0.02225016693381836,-0.00476220453796881,remove
learned_order_offset,3693,2026-04-17,0.4602669164556108,0.46865507896264785,0.45009017925623346,0.46093232979261783,0.008388162507037111,0.010842150536384376,-0.010176737199377284,-0.007722749170030019,0.002453988029347265,0.009615156521710744,-0.008949743184703651,0.0006654133370070925,1,2026-03-31,2025-12-31,2026,stable_wrong,0.008388162507037111,0.010842150536384376,-0.010176737199377284,-0.007722749170030019,0.002453988029347265,0.009615156521710744,-0.008949743184703651,0.0006654133370070925,remove
learned_order_offset,3698,2026-04-24,0.4343448920363467,0.4390632805903709,0.432806595245206,0.43757806655587267,0.004718388554024178,0.004771471310666742,-0.0015382967911407586,-0.0014852140344981946,5.308275664256401e-05,0.00474492993234546,-0.0015117554128194766,0.003233174519525983,1,2026-03-31,2025-12-31,2026,stable_wrong,0.004718388554024178,0.004771471310666742,-0.0015382967911407586,-0.0014852140344981946,5.308275664256401e-05,0.00474492993234546,-0.0015117554128194766,0.003233174519525983,remove
learned_order_offset,3705,2026-05-08,0.49762210857388967,0.47915931330237344,0.5225278128745748,0.5013795111573759,-0.018462795271516286,-0.021148301717198892,0.0249057043006851,0.022220197855002493,-0.002685506445682606,-0.01980554849435759,0.023562951077843796,0.003757402583486206,0,2026-03-31,2025-12-31,2026,regression,0.018462795271516286,0.021148301717198892,-0.0249057043006851,-0.022220197855002493,0.002685506445682606,0.01980554849435759,-0.023562951077843796,-0.003757402583486206,remove
learned_order_offset,3710,2026-05-15,0.5630259037073971,0.5513132258294137,0.5803963835969203,0.565678577610405,-0.011712677877983543,-0.014717805986515361,0.017370479889523078,0.014365351780991261,-0.0030051281085318182,-0.013215241932249452,0.01586791583525717,0.0026526739030077184,1,2026-03-31,2025-12-31,2026,stable_correct,-0.011712677877983543,-0.014717805986515361,0.017370479889523078,0.014365351780991261,-0.0030051281085318182,-0.013215241932249452,0.01586791583525717,0.0026526739030077184,add
learned_order_offset,3715,2026-05-22,0.5050438655177666,0.4842542207852063,0.5154787623450173,0.49055945694006137,-0.020789644732560286,-0.024919305404955867,0.01043489682725072,0.006305236154855139,-0.0041296606723956,-0.022854475068758078,0.00837006649105293,-0.014484408577705147,1,2026-03-31,2025-12-31,2026,regression,-0.020789644732560286,-0.024919305404955867,0.01043489682725072,0.006305236154855139,-0.0041296606723956,-0.022854475068758078,0.00837006649105293,-0.014484408577705147,add
learned_order_offset,3720,2026-05-29,0.48902554756900823,0.47502441019611097,0.5064049070816083,0.488261824031292,-0.014001137372897321,-0.018143083050316273,0.017379359512600057,0.013237413835181103,-0.004141945677418953,-0.0160721102116068,0.01530838667389058,-0.0007637235377162174,0,2026-03-31,2025-12-31,2026,stable_correct,0.014001137372897321,0.018143083050316273,-0.017379359512600057,-0.013237413835181103,0.004141945677418953,0.0160721102116068,-0.01530838667389058,0.0007637235377162174,remove
learned_order_offset,3725,2026-06-05,0.4139157607784329,0.41913549230230257,0.4472361205152732,0.44853058715622046,0.005219731523869731,0.001294466640947271,0.03332035973684033,0.029395094853917874,-0.0039252648829224595,0.003257099082408501,0.031357727295379105,0.0346148263777876,1,2026-03-31,2025-12-31,2026,stable_wrong,0.005219731523869731,0.001294466640947271,0.03332035973684033,0.029395094853917874,-0.0039252648829224595,0.003257099082408501,0.031357727295379105,0.0346148263777876,none
learned_order_offset,3730,2026-06-12,0.36173713655684153,0.36162204719135854,0.3914123896995454,0.3875348158446284,-0.00011508936548297137,-0.003877573854916938,0.029675253142703834,0.025912768653269868,-0.003762484489433967,-0.001996331610199955,0.02779401089798685,0.025797679287786895,1,2026-03-31,2025-12-31,2026,stable_wrong,-0.00011508936548297137,-0.003877573854916938,0.029675253142703834,0.025912768653269868,-0.003762484489433967,-0.001996331610199955,0.02779401089798685,0.025797679287786895,add
learned_order_offset,3739,2026-06-26,0.48519534811444237,0.4807404868971538,0.5015093315389578,0.4951136757167746,-0.004454861217288515,-0.0063956558221832105,0.01631398342451551,0.014373188819620816,-0.0019407946048946763,-0.005425258519735863,0.015343586122068162,0.0099183276023323,1,2026-03-31,2025-12-31,2026,stable_wrong,-0.004454861217288515,-0.0063956558221832105,0.01631398342451551,0.014373188819620816,-0.0019407946048946763,-0.005425258519735863,0.015343586122068162,0.0099183276023323,add
learned_order_offset,3744,2026-07-03,0.4899947842704179,0.5538062556344908,0.5148088443690032,0.5834131298394063,0.06381147136407295,0.06860428547040305,0.02481406009858537,0.02960687420491548,0.004792814106330108,0.066207878417238,0.027210467151750423,0.09341834556898843,0,2026-06-30,2025-12-31,2026,regression,-0.06381147136407295,-0.06860428547040305,-0.02481406009858537,-0.02960687420491548,-0.004792814106330108,-0.066207878417238,-0.027210467151750423,-0.09341834556898843,add
learned_order_offset,3749,2026-07-10,0.48332989719207314,0.54278058240684,0.5085512460235876,0.5766364686230562,0.05945068521476682,0.06808522259946849,0.025221348831514518,0.03385588621621619,0.008634537384701676,0.06376795390711766,0.029538617523865357,0.09330657143098302,0,2026-06-30,2025-12-31,2026,regression,-0.05945068521476682,-0.06808522259946849,-0.025221348831514518,-0.03385588621621619,-0.008634537384701676,-0.06376795390711766,-0.029538617523865357,-0.09330657143098302,add
learned_order_offset,3754,2026-07-17,0.4828431648821933,0.537331023500825,0.4701292336754627,0.5465206396388221,0.054487858618631646,0.07639140596335942,-0.012713931206730552,0.009189616137997217,0.02190354734472777,0.06543963229099553,-0.0017621575343666669,0.06367747475662887,1,2026-06-30,2025-12-31,2026,recovery,0.054487858618631646,0.07639140596335942,-0.012713931206730552,0.009189616137997217,0.02190354734472777,0.06543963229099553,-0.0017621575343666669,0.06367747475662887,remove
learned_order_offset,3759,2026-07-24,0.48604553906921294,0.5565072215870298,0.4825964703695919,0.5735621531004286,0.07046168251781675,0.0909656827308366,-0.0034490686996211015,0.017054931513398763,0.020504000213019864,0.08071368262432667,0.006802931406888831,0.08751661403121551,0,2026-06-30,2025-12-31,2026,regression,-0.07046168251781675,-0.0909656827308366,0.0034490686996211015,-0.017054931513398763,-0.020504000213019864,-0.08071368262432667,-0.006802931406888831,-0.08751661403121551,add
learned_order_offset,3764,2026-07-31,0.4256339199295458,0.5022992623944602,0.4110456127533649,0.5064514471163372,0.07666534246491441,0.09540583436297233,-0.014588307176180981,0.004152184721876932,0.018740491898057914,0.08603558841394336,-0.005218061227152025,0.08081752718679135,1,2026-06-30,2025-12-31,2026,recovery,0.07666534246491441,0.09540583436297233,-0.014588307176180981,0.004152184721876932,0.018740491898057914,0.08603558841394336,-0.005218061227152025,0.08081752718679135,remove
learned_order_offset,3769,2026-08-07,0.423905703819994,0.5094720980729958,0.42777327490889044,0.5322778088602489,0.08556639425300178,0.10450453395135846,0.003867571088896441,0.02280571078725313,0.018938139698356688,0.09503546410218011,0.013336640938074787,0.1083721050402549,0,2026-06-30,2025-12-31,2026,regression,-0.08556639425300178,-0.10450453395135846,-0.003867571088896441,-0.02280571078725313,-0.018938139698356688,-0.09503546410218011,-0.013336640938074787,-0.1083721050402549,add
learned_order_offset,3774,2026-08-14,0.4792330760731214,0.5352212773601762,0.47430687507473784,0.5453737526767298,0.055988201287054784,0.07106687760199192,-0.004926200998383552,0.010152475316553574,0.015078676314937126,0.06352753944452334,0.0026131371590850105,0.06614067660360835,0,2026-06-30,2025-12-31,2026,regression,-0.055988201287054784,-0.07106687760199192,0.004926200998383552,-0.010152475316553574,-0.015078676314937126,-0.06352753944452334,-0.0026131371590850105,-0.06614067660360835,add
learned_order_offset,3779,2026-08-21,0.5010878184625182,0.5377265736848645,0.4820118096953549,0.5335405905757727,0.036638755222346275,0.05152878088041779,-0.019076008767163293,-0.004185983109091777,0.014890025658071515,0.04408376805138203,-0.011630995938127534,0.0324527721132545,0,2026-06-30,2025-12-31,2026,stable_wrong,-0.036638755222346275,-0.05152878088041779,0.019076008767163293,0.004185983109091777,-0.014890025658071515,-0.04408376805138203,0.011630995938127534,-0.0324527721132545,add
learned_vol_interaction,3630,2026-01-09,0.5260850289084584,0.5260850289084584,0.5260850289084584,0.5260850289084584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3635,2026-01-16,0.5431940794853497,0.5431940794853497,0.5431940794853497,0.5431940794853497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3640,2026-01-23,0.42401345231033893,0.42401345231033893,0.42401345231033893,0.42401345231033893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3645,2026-01-30,0.45724385028463316,0.45724385028463316,0.45724385028463316,0.45724385028463316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-31,2025-12-31,2026,stable_wrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_vol_interaction,3650,2026-02-06,0.5042957605458408,0.5042957605458408,0.5042957605458408,0.5042957605458408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-31,2025-12-31,2026,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_vol_interaction,3655,2026-02-13,0.4505062339482251,0.4505062339482251,0.4505062339482251,0.4505062339482251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3659,2026-02-27,0.504015087214225,0.504015087214225,0.504015087214225,0.504015087214225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3664,2026-03-06,0.49562639077605564,0.49562639077605564,0.49562639077605564,0.49562639077605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-31,2025-12-31,2026,stable_wrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_vol_interaction,3669,2026-03-13,0.4549664030792006,0.4549664030792006,0.4549664030792006,0.4549664030792006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3674,2026-03-20,0.44751285163197146,0.44751285163197146,0.44751285163197146,0.44751285163197146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3679,2026-03-27,0.4694278085841141,0.4694278085841141,0.4694278085841141,0.4694278085841141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-12-31,2025-12-31,2026,stable_correct,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_vol_interaction,3684,2026-04-03,0.48388580427736083,0.49434778608108426,0.47071961683696023,0.4833616107011392,0.010461981803723394,0.01264199386417908,-0.013166187440400656,-0.01098617537994497,0.002180012060455705,0.011551987833951236,-0.012076181410172812,-0.0005241935762215766,1,2026-03-31,2025-12-31,2026,stable_wrong,0.010461981803723394,0.01264199386417908,-0.013166187440400656,-0.01098617537994497,0.002180012060455705,0.011551987833951236,-0.012076181410172812,-0.0005241935762215766,remove
learned_vol_interaction,3688,2026-04-10,0.4525740654594063,0.4693699833804212,0.4289429364872166,0.4500900503919823,0.016795917921014907,0.021147113904765702,-0.02363112897218968,-0.019279932988438886,0.004351195983750796,0.018971515912890303,-0.021455530980314285,-0.00248401506742398,1,2026-03-31,2025-12-31,2026,stable_wrong,0.016795917921014907,0.021147113904765702,-0.02363112897218968,-0.019279932988438886,0.004351195983750796,0.018971515912890303,-0.021455530980314285,-0.00248401506742398,remove
learned_vol_interaction,3693,2026-04-17,0.49264418119242176,0.49291374828631046,0.47922445077662684,0.481881493106159,0.0002695670938887192,0.0026570423295321777,-0.01341973041579488,-0.011032255180151421,0.0023874752356434583,0.0014633047117104485,-0.01222599279797315,-0.010762688086262703,1,2026-03-31,2025-12-31,2026,stable_wrong,0.0002695670938887192,0.0026570423295321777,-0.01341973041579488,-0.011032255180151421,0.0023874752356434583,0.0014633047117104485,-0.01222599279797315,-0.010762688086262703,remove
learned_vol_interaction,3698,2026-04-24,0.4652698782079913,0.4660272334765673,0.46269761041165675,0.4633259199027077,0.0007573552685760099,0.0006283094910509712,-0.002572267796334534,-0.0027013135738595726,-0.00012904577752503865,0.0006928323798134906,-0.0026367906850970533,-0.0019439583052835625,1,2026-03-31,2025-12-31,2026,stable_wrong,0.0007573552685760099,0.0006283094910509712,-0.002572267796334534,-0.0027013135738595726,-0.00012904577752503865,0.0006928323798134906,-0.0026367906850970533,-0.0019439583052835625,remove
learned_vol_interaction,3705,2026-05-08,0.5478187978020205,0.5247277083239511,0.5687762870694962,0.5430691414529626,-0.023091089478069444,-0.02570714561653357,0.020957489267475666,0.018341433129011542,-0.0026160561384641254,-0.024399117547301508,0.019649461198243606,-0.004749656349057903,0,2026-03-31,2025-12-31,2026,stable_wrong,0.023091089478069444,0.02570714561653357,-0.020957489267475666,-0.018341433129011542,0.0026160561384641254,0.024399117547301508,-0.019649461198243606,0.004749656349057903,remove
learned_vol_interaction,3710,2026-05-15,0.6034610316997535,0.5872291833589435,0.6178293686967388,0.5979667997787401,-0.016231848340810057,-0.019862568917998574,0.014368336996985198,0.010737616419796684,-0.0036307205771885323,-0.018047208629404315,0.012552976708390942,-0.0054942319210133745,1,2026-03-31,2025-12-31,2026,stable_correct,-0.016231848340810057,-0.019862568917998574,0.014368336996985198,0.010737616419796684,-0.0036307205771885323,-0.018047208629404315,0.012552976708390942,-0.0054942319210133745,add
learned_vol_interaction,3715,2026-05-22,0.4686980090244926,0.4526451248608497,0.48073496104694424,0.4608995646117086,-0.016052884163642905,-0.019835396435235703,0.01203695202245166,0.008254439750858858,-0.003782512271592801,-0.017944140299439304,0.01014569588665526,-0.007798444412784045,1,2026-03-31,2025-12-31,2026,stable_wrong,-0.016052884163642905,-0.019835396435235703,0.01203695202245166,0.008254439750858858,-0.003782512271592801,-0.017944140299439304,0.01014569588665526,-0.007798444412784045,add
learned_vol_interaction,3720,2026-05-29,0.46830450470324064,0.45635535757848666,0.48604812015588855,0.47037731108656056,-0.011949147124753978,-0.015670809069327996,0.01774361545264787,0.014021953508073856,-0.0037216619445740173,-0.013809978097040987,0.015882784480360863,0.002072806383319877,0,2026-03-31,2025-12-31,2026,stable_correct,0.011949147124753978,0.015670809069327996,-0.01774361545264787,-0.014021953508073856,0.0037216619445740173,0.013809978097040987,-0.015882784480360863,-0.002072806383319877,remove
learned_vol_interaction,3725,2026-06-05,0.4279642344268868,0.43380011751523356,0.4619861300517672,0.46404821203167296,0.005835883088346779,0.0020620819799057424,0.03402189562488045,0.030248094516439412,-0.0037738011084410363,0.003948982534126261,0.03213499507065993,0.03608397760478619,1,2026-03-31,2025-12-31,2026,stable_wrong,0.005835883088346779,0.0020620819799057424,0.03402189562488045,0.030248094516439412,-0.0037738011084410363,0.003948982534126261,0.03213499507065993,0.03608397760478619,none
learned_vol_interaction,3730,2026-06-12,0.3911001238616541,0.38977952059101373,0.42213327471006945,0.41712574469593533,-0.0013206032706403932,-0.005007530014134083,0.03103315084841533,0.02734622410492164,-0.0036869267434936903,-0.0031640666423872386,0.029189687476668485,0.026025620834281244,1,2026-03-31,2025-12-31,2026,stable_wrong,-0.0013206032706403932,-0.005007530014134083,0.03103315084841533,0.02734622410492164,-0.0036869267434936903,-0.0031640666423872386,0.029189687476668485,0.026025620834281244,add
learned_vol_interaction,3739,2026-06-26,0.5041105831902793,0.49914271171647057,0.5205741105264525,0.5136210644478206,-0.00496787147380882,-0.00695304607863186,0.016463527336173178,0.014478352731350138,-0.0019851746048230403,-0.00596045877622034,0.015470940033761657,0.009510481257541318,1,2026-03-31,2025-12-31,2026,stable_correct,-0.00496787147380882,-0.00695304607863186,0.016463527336173178,0.014478352731350138,-0.0019851746048230403,-0.00596045877622034,0.015470940033761657,0.009510481257541318,add
learned_vol_interaction,3744,2026-07-03,0.5038865328449936,0.5393996722458688,0.5236612934694668,0.5662436724729695,0.03551313940087516,0.042582379003502625,0.019774760624473104,0.026844000227100578,0.007069239602627471,0.03904775920218889,0.02330938042578684,0.06235713962797573,0,2026-06-30,2025-12-31,2026,stable_wrong,-0.03551313940087516,-0.042582379003502625,-0.019774760624473104,-0.026844000227100578,-0.007069239602627471,-0.03904775920218889,-0.02330938042578684,-0.06235713962797573,add
learned_vol_interaction,3749,2026-07-10,0.5195808604757605,0.5552432933888661,0.5412059532487352,0.5865712957522028,0.03566243291310558,0.04536534250346754,0.021625092772974714,0.03132800236333668,0.009702909590361963,0.04051388770828656,0.026476547568155696,0.06699043527644226,0,2026-06-30,2025-12-31,2026,stable_wrong,-0.03566243291310558,-0.04536534250346754,-0.021625092772974714,-0.03132800236333668,-0.009702909590361963,-0.04051388770828656,-0.026476547568155696,-0.06699043527644226,add
learned_vol_interaction,3754,2026-07-17,0.5034608715693253,0.5464777736287192,0.4881826286864038,0.5534767002075446,0.04301690205939388,0.0652940715211408,-0.015278242882921492,0.00699892657882543,0.02227716946174692,0.05415548679026735,-0.004139658152048031,0.050015828638219316,1,2026-06-30,2025-12-31,2026,stable_correct,0.04301690205939388,0.0652940715211408,-0.015278242882921492,0.00699892657882543,0.02227716946174692,0.05415548679026735,-0.004139658152048031,0.050015828638219316,remove
learned_vol_interaction,3759,2026-07-24,0.5066012528157487,0.5638180510836096,0.5000891678236296,0.5783203464922994,0.0572167982678608,0.07823117866866987,-0.006512084992119323,0.014502295408689747,0.02101438040080907,0.06772398846826534,0.003995105208285212,0.07171909367655055,0,2026-06-30,2025-12-31,2026,stable_wrong,-0.0572167982678608,-0.07823117866866987,0.006512084992119323,-0.014502295408689747,-0.02101438040080907,-0.06772398846826534,-0.003995105208285212,-0.07171909367655055,add
learned_vol_interaction,3764,2026-07-31,0.4138800685574248,0.47176659113259206,0.39748317101385283,0.4751152451647953,0.057886522575167264,0.0776320741509424,-0.01639689754357193,0.0033486540322032097,0.01974555157577514,0.06775929836305483,-0.0065241217556843605,0.06123517660737047,1,2026-06-30,2025-12-31,2026,stable_wrong,0.057886522575167264,0.0776320741509424,-0.01639689754357193,0.0033486540322032097,0.01974555157577514,0.06775929836305483,-0.0065241217556843605,0.06123517660737047,remove
learned_vol_interaction,3769,2026-08-07,0.45100630203211517,0.5110554269985634,0.4521981856977315,0.5321562193008322,0.06004912496644823,0.07995803360310079,0.0011918836656162706,0.02110079230226884,0.019908908636652567,0.0700035792847745,0.011146337983942553,0.08114991726871706,0,2026-06-30,2025-12-31,2026,regression,-0.06004912496644823,-0.07995803360310079,-0.0011918836656162706,-0.02110079230226884,-0.019908908636652567,-0.0700035792847745,-0.011146337983942553,-0.08114991726871706,add
learned_vol_interaction,3774,2026-08-14,0.4863994421459692,0.5482132036055747,0.4825415822688485,0.5588266693321708,0.06181376145960545,0.07628508706332232,-0.003857859877120673,0.010613465726596197,0.01447132560371687,0.06904942426146389,0.0033778029247377626,0.07242722718620165,0,2026-06-30,2025-12-31,2026,regression,-0.06181376145960545,-0.07628508706332232,0.003857859877120673,-0.010613465726596197,-0.01447132560371687,-0.06904942426146389,-0.0033778029247377626,-0.07242722718620165,add
learned_vol_interaction,3779,2026-08-21,0.5208548441545787,0.5643182922407811,0.5034078001822332,0.5607437838826584,0.04346344808620234,0.05733598370042514,-0.017447043972345477,-0.0035745083581226744,0.013872535614222803,0.05039971589331374,-0.010510776165234076,0.039888939728079664,0,2026-06-30,2025-12-31,2026,stable_wrong,-0.04346344808620234,-0.05733598370042514,0.017447043972345477,0.0035745083581226744,-0.013872535614222803,-0.05039971589331374,0.010510776165234076,-0.039888939728079664,add
