cutoff,encoder_cutoff,seed,method,coordinate,is_intercept,theta_annual,theta_both,theta_add,theta_remove,add_without_remove,add_after_remove,remove_without_add,remove_after_add,nonadditive,add_effect,remove_effect,total_delta
2021-03-31,2020-12-31,20260910,learned_market,10,False,0.0064245497985974355,0.10546810620866869,0.05275115135245623,0.059522209040802944,0.046326601553858794,0.04594589716786574,0.05309765924220551,0.05271695485621246,-0.00038070438599304996,0.04613624936086227,0.052907307049208985,0.09904355641007125
2021-03-31,2020-12-31,20260910,learned_market,11,False,0.1387862966511231,0.24660581145519603,0.14946570594093736,0.23925232585126247,0.010679409289814257,0.007353485603933563,0.10046602920013936,0.09714010551425867,-0.003325923685880694,0.00901644744687391,0.09880306735719901,0.10781951480407292
2021-03-31,2020-12-31,20260910,learned_market,12,False,0.053538720197635725,0.10909627776649691,0.08622600410567816,0.07462290743344292,0.03268728390804243,0.03447337033305399,0.021084187235807197,0.022870273660818757,0.00178608642501156,0.03358032712054821,0.021977230448312977,0.05555755756886119
2021-03-31,2020-12-31,20260910,learned_market,13,False,-0.17661412304363522,-0.19027631355806288,-0.1987844969461647,-0.1653756944310117,-0.02217037390252949,-0.024900619127051188,0.01123842861262353,0.008508183388101831,-0.002730245224521699,-0.02353549651479034,0.00987330600036268,-0.013662190514427658
2021-03-31,2020-12-31,20260910,learned_market,14,False,0.316892698140317,0.27173851945374056,0.27640281914277504,0.31066184484730813,-0.04048987899754197,-0.038923325393567576,-0.006230853293008876,-0.004664299689034479,0.0015665536039743966,-0.039706602195554774,-0.005447576491021677,-0.04515417868657645
2021-03-31,2020-12-31,20260910,learned_market,15,False,0.2353267631079837,0.24307826465117263,0.20926097289727444,0.2712000897736833,-0.02606579021070926,-0.028121825122510685,0.03587332666569962,0.03381729175389819,-0.0020560349118014243,-0.027093807666609973,0.034845309209798905,0.007751501543188932
2021-03-31,2020-12-31,20260910,learned_market,16,False,-0.18571418122240307,-0.2322164592511796,-0.1536064936817091,-0.2662795817837768,0.032107687540693985,0.03406312253259722,-0.08056540056137373,-0.0786099655694705,0.001955434991903232,0.0330854050366456,-0.07958768306542212,-0.04650227802877652
2021-03-31,2020-12-31,20260910,learned_market,17,False,-0.07454765079812012,-0.12040568514886227,-0.10226875000692068,-0.09347663551413303,-0.02772109920880056,-0.026929049634729238,-0.01892898471601291,-0.01813693514194159,0.0007920495740713213,-0.0273250744217649,-0.01853295992897725,-0.04585803435074215
2021-03-31,2020-12-31,20260910,learned_market,18,False,0.15928851376731512,0.1380737621276351,0.16349224861255499,0.13076102554257443,0.004203734845239865,0.007312736585060681,-0.028527488224740688,-0.025418486484919872,0.003109001739820816,0.005758235715150273,-0.02697298735483028,-0.021214751639680007
2021-03-31,2020-12-31,20260910,learned_market,19,False,-0.05695282479648533,-0.07720712372933862,-0.04585721327197432,-0.08911243161428067,0.01109561152451101,0.011905307884942054,-0.032159606817795346,-0.0313499104573643,0.0008096963604310448,0.011500459704726532,-0.03175475863757982,-0.02025429893285329
2021-03-31,2020-12-31,20260910,learned_market,20,False,0.07077247860998576,0.02129203787805548,0.03665757182122527,0.05401756542279035,-0.03411490678876049,-0.03272552754473487,-0.016754913187195408,-0.01536553394316979,0.0013893792440256153,-0.03342021716674768,-0.0160602235651826,-0.04948044073193028
2021-03-31,2020-12-31,20260910,learned_market,21,False,-0.07753187918305388,-0.09011275822620055,-0.07195215958792885,-0.09624366729143928,0.0055797195951250295,0.006130909065238735,-0.018711788108385405,-0.0181605986382717,0.0005511894701137054,0.005855314330181882,-0.018436193373328552,-0.01258087904314667
2021-03-31,2020-12-31,20260910,learned_market,22,False,-0.04145138706368025,-0.03665901419538317,-0.009538207905928379,-0.07184834702887143,0.03191317915775187,0.035189332833488254,-0.030396959965191178,-0.02712080628945479,0.0032761536757363874,0.03355125599562006,-0.028758883127322984,0.004792372868297076
2021-03-31,2020-12-31,20260910,learned_market,23,False,-0.06789428765048174,-0.041533077283672865,-0.03754035173570176,-0.07262463564781155,0.030353935914779973,0.031091558364138683,-0.004730347997329812,-0.003992725547971102,0.0007376224493587102,0.030722747139459328,-0.004361536772650457,0.02636121036680887
2021-03-31,2020-12-31,20260910,learned_market,24,False,-0.12477572234311149,-0.1491740617097582,-0.10294514813521535,-0.17379216477757067,0.021830574207896136,0.02461810306781248,-0.049016442434459184,-0.04622891357454284,0.002787528859916344,0.023224338637854308,-0.04762267800450101,-0.024398339366646704
2021-03-31,2020-12-31,20260910,learned_market,25,False,-0.07437160786701592,-0.024535387076854553,-0.07631137375313657,-0.022616803827000702,-0.0019397658861206452,-0.001918583249853851,0.05175480404001522,0.05177598667628201,2.118263626678385e-05,-0.001929174567987248,0.051765395358148614,0.04983622079016137
2021-03-31,2020-12-31,20260910,learned_market,26,False,-0.13239614998246524,-0.03973894056520711,-0.11574386149365702,-0.051589921003524185,0.016652288488808217,0.011850980438317074,0.08080622897894105,0.0760049209284499,-0.004801308050491143,0.014251634463562646,0.07840557495369548,0.09265720941725814
2021-03-31,2020-12-31,20260910,learned_market,27,False,0.0306189031755878,-0.08953888958649465,-0.0011431679996768578,-0.05740989281115201,-0.03176207117526466,-0.032128996775342644,-0.08802879598673981,-0.0883957215868178,-0.0003669256000779879,-0.031945533975303655,-0.0882122587867788,-0.12015779276208245
2021-03-31,2020-12-31,20260910,learned_market,28,False,-0.024008199501652307,-0.027195738397080203,-0.034555932568763326,-0.01500341734148117,-0.010547733067111018,-0.012192321055599033,0.009004782160171138,0.007360194171683123,-0.001644587988488013,-0.011370027061355027,0.008182488165927131,-0.003187538895427895
2021-03-31,2020-12-31,20260910,learned_market,29,True,0.2441796569335598,0.2338113692397819,0.2405449398229766,0.23955193263622968,-0.0036347171105832188,-0.005740563396447768,-0.0046277242973301325,-0.006733570583194681,-0.002105846285864549,-0.004687640253515493,-0.005680647440262407,-0.0103682876937779
2021-03-31,2020-12-31,20260910,learned_vol_interaction,0,False,-0.10378243105153045,-0.07013691987969126,-0.11097994809423642,-0.06408233468826649,-0.007197517042705964,-0.006054585191424766,0.039700096363263965,0.04084302821454516,0.0011429318512811981,-0.006626051117065365,0.040271562288904564,0.0336455111718392
2021-03-31,2020-12-31,20260910,learned_vol_interaction,1,False,0.17232068016229304,0.08145512507498232,0.16584691106513755,0.08931793067662254,-0.006473769097155496,-0.007862805601640224,-0.0830027494856705,-0.08439178599015523,-0.0013890365044847142,-0.00716828734939786,-0.08369726773791286,-0.09086555508731073
2021-03-31,2020-12-31,20260910,learned_vol_interaction,2,False,0.07568602688601828,0.11963059260366231,0.06035780031324887,0.14270102740940502,-0.015328226572769409,-0.02307043480574271,0.06701500052338674,0.05927279229041344,-0.007742208232973308,-0.01919933068925606,0.06314389640690009,0.04394456571764403
2021-03-31,2020-12-31,20260910,learned_vol_interaction,3,False,-0.06511885853691994,-0.06033804786393312,-0.07267581974242109,-0.052320062418311906,-0.007556961205501145,-0.008017985445621212,0.012798796118608034,0.012337771878487967,-0.00046102424012006704,-0.007787473325561178,0.012568283998548,0.0047808106729868224
2021-03-31,2020-12-31,20260910,learned_vol_interaction,4,False,0.009880976196712517,-0.008619000466780817,0.025972164337269364,-0.025453842677100446,0.016091188140556847,0.01683484221031963,-0.03533481887381296,-0.03459116480405018,0.0007436540697627822,0.016463015175438238,-0.034962991838931576,-0.018499976663493334
2021-03-31,2020-12-31,20260910,learned_vol_interaction,5,False,0.19014760651990614,0.161056791326627,0.15206881324836233,0.19693025078434276,-0.038078793271543815,-0.03587345945771575,0.006782644264436616,0.00898797807826468,0.0022053338138280643,-0.03697612636462978,0.007885311171350648,-0.029090815193279135
2021-03-31,2020-12-31,20260910,learned_vol_interaction,6,False,-0.139552565413327,-0.13868823032715127,-0.13701672985278315,-0.14597400973617689,0.0025358355605438476,0.007285779409025611,-0.006421444322849884,-0.0016715004743681205,0.0047499438484817635,0.004910807484784729,-0.004046472398609002,0.0008643350861757271
2021-03-31,2020-12-31,20260910,learned_vol_interaction,7,False,0.03777454625329854,-0.02069679075392889,0.020319174565864042,0.0013864213003544315,-0.0174553716874345,-0.022083212054283322,-0.036388124952944106,-0.04101596531979293,-0.004627840366848823,-0.01976929187085891,-0.03870204513636852,-0.05847133700722743
2021-03-31,2020-12-31,20260910,learned_vol_interaction,8,False,0.01909554573830997,0.02206805703937465,0.02194720365084367,0.02036244571667664,0.0028516579125336984,0.00170561132269801,0.0012668999783666708,0.00012085338853098232,-0.0011460465898356885,0.002278634617615854,0.0006938766834488266,0.0029725113010646807
2021-03-31,2020-12-31,20260910,learned_vol_interaction,9,False,0.05589387964955768,0.09448668171028017,0.06599912963716054,0.08530760566492077,0.010105249987602857,0.009179076045359405,0.029413726015363087,0.028487552073119635,-0.0009261739422434523,0.009642163016481131,0.02895063904424136,0.03859280206072249
2021-03-31,2020-12-31,20260910,learned_vol_interaction,10,False,0.006653313037146675,0.130371834176526,0.05280518228585419,0.08583902585539334,0.04615186924870751,0.04453280832113267,0.07918571281824667,0.07756665189067183,-0.0016190609275748358,0.04534233878492009,0.07837618235445926,0.12371852113937934
2021-03-31,2020-12-31,20260910,learned_vol_interaction,11,False,0.13998837147621668,0.28459803686281415,0.15155885048581663,0.276268241162316,0.011570479009599954,0.008329795700498133,0.13627986968609934,0.13303918637699752,-0.0032406833091018217,0.009950137355049044,0.13465952803154843,0.14460966538659747
2021-03-31,2020-12-31,20260910,learned_vol_interaction,12,False,0.053927373287396094,0.10484416627414116,0.09075174949838363,0.06321464924976074,0.03682437621098754,0.04162951702438042,0.009287275962364644,0.014092416775757524,0.00480514081339288,0.03922694661768398,0.011689846369061084,0.05091679298674506
2021-03-31,2020-12-31,20260910,learned_vol_interaction,13,False,-0.17989534475983834,-0.20208894732899388,-0.20266636855649758,-0.1757950410526881,-0.02277102379665924,-0.02629390627630579,0.004100303707150255,0.000577421227503705,-0.0035228824796465497,-0.024532465036482515,0.0023388624673269798,-0.022193602569155535
2021-03-31,2020-12-31,20260910,learned_vol_interaction,14,False,0.3213255298642999,0.27827592522575906,0.2824948072013025,0.3140694925010011,-0.03883072266299742,-0.03579356727524202,-0.007256037363298828,-0.0042188819755434315,0.003037155387755397,-0.03731214496911972,-0.00573745966942113,-0.04304960463854085
2021-03-31,2020-12-31,20260910,learned_vol_interaction,15,False,0.24095144654922884,0.1881006470181394,0.2153976234792421,0.21206397062404903,-0.025553823069986742,-0.023963323605909637,-0.028887475925179817,-0.027296976461102712,0.0015904994640771053,-0.02475857333794819,-0.028092226193141265,-0.052850799531089454
2021-03-31,2020-12-31,20260910,learned_vol_interaction,16,False,-0.1872160832745534,-0.25516478759582967,-0.16247073913648916,-0.2759835915078095,0.024745344138064257,0.020818803911979822,-0.08876750823325608,-0.09269404845934051,-0.003926540226084435,0.02278207402502204,-0.0907307783462983,-0.06794870432127625
2021-03-31,2020-12-31,20260910,learned_vol_interaction,17,False,-0.0761858683802269,-0.12693428473065974,-0.10726700000154098,-0.09568196794643062,-0.03108113162131408,-0.031252316784229114,-0.019496099566203726,-0.01966728472911876,-0.00017118516291503294,-0.031166724202771598,-0.019581692147661242,-0.05074841635043284
2021-03-31,2020-12-31,20260910,learned_vol_interaction,18,False,0.16212234537580808,0.17805062674285346,0.17357371153291093,0.1595118934877176,0.011451366157102849,0.01853873325513586,-0.002610451888090476,0.0044769152099425336,0.0070873670980330095,0.014995049706119354,0.0009332316609260288,0.015928281367045383
2021-03-31,2020-12-31,20260910,learned_vol_interaction,19,False,-0.0559552337409536,-0.09108767621113688,-0.044864955344439225,-0.10333595601579394,0.011090278396514372,0.012248279804657064,-0.047380722274840345,-0.04622272086669765,0.001158001408142692,0.011669279100585718,-0.046801721570769,-0.03513244247018328
2021-03-31,2020-12-31,20260910,learned_vol_interaction,20,False,0.07122315533830542,0.02733386004940825,0.04129354036038925,0.05319885742951859,-0.029929614977916172,-0.02586499738011034,-0.018024297908786832,-0.013959680310981,0.004064617597805825,-0.027897306179013256,-0.015991989109883916,-0.04388929528889717
2021-03-31,2020-12-31,20260910,learned_vol_interaction,21,False,-0.07789772213458933,-0.09047871926809704,-0.0692184685524528,-0.10222332411063313,0.008679253582136531,0.011744604842536088,-0.024325601976043804,-0.021260250715644247,0.003065351260399557,0.01021192921233631,-0.022792926345844025,-0.012580997133507715
2021-03-31,2020-12-31,20260910,learned_vol_interaction,22,False,-0.03924809294093957,-0.0676918793811504,-0.009268812191689416,-0.1004385633615399,0.029979280749250152,0.032746683980389504,-0.061190470420600336,-0.058423067189460984,0.0027674032311393523,0.031362982364819825,-0.05980676880503066,-0.028443786440210832
2021-03-31,2020-12-31,20260910,learned_vol_interaction,23,False,-0.06867406045539799,-0.030502445426594374,-0.04067732905544076,-0.057311816350565176,0.02799673139995723,0.0268093709239708,0.011362244104832817,0.010174883628846387,-0.0011873604759864292,0.027403051161964016,0.010768563866839602,0.03817161502880362
2021-03-31,2020-12-31,20260910,learned_vol_interaction,24,False,-0.12729351884732207,-0.16457232471585548,-0.10559503989254507,-0.1893438984125977,0.021698478954777,0.02477157369674221,-0.06205037956527562,-0.05897728482331041,0.00307309474196521,0.023235026325759606,-0.060513832194293016,-0.03727880586853341
2021-03-31,2020-12-31,20260910,learned_vol_interaction,25,False,-0.07569549303847571,-0.01281635871210807,-0.07223143421380973,-0.01957562748252971,0.0034640588246659804,0.0067592687704216385,0.056119865555946,0.059415075501701664,0.0032952099457556616,0.0051116637975438094,0.05776747052882383,0.06287913432636764
2021-03-31,2020-12-31,20260910,learned_vol_interaction,26,False,-0.1370348508702443,-0.037703300522434924,-0.12265626621293943,-0.04518466436673763,0.014378584657304877,0.007481363844302709,0.09185018650350668,0.0849529656905045,-0.006897220813002175,0.010929974250803793,0.0884015760970056,0.09933155034780938
2021-03-31,2020-12-31,20260910,learned_vol_interaction,27,False,0.02960977495774454,-0.10752826246821877,0.00041662796755781434,-0.07929422977055611,-0.029193146990186724,-0.028234032697662656,-0.10890400472830065,-0.10794489043577658,0.000959114292524068,-0.02871358984392469,-0.10842444758203862,-0.1371380374259633
2021-03-31,2020-12-31,20260910,learned_vol_interaction,28,False,-0.023840866282392074,-0.04202477201770414,-0.03532904512493101,-0.028100764409967373,-0.01148817884253894,-0.013924007607736766,-0.004259898127575299,-0.006695726892773125,-0.0024358287651978262,-0.012706093225137853,-0.005477812510174212,-0.018183905735312065
2021-03-31,2020-12-31,20260910,learned_vol_interaction,29,False,-0.20601816816963212,-0.3067980239764646,-0.2055061934492136,-0.31048176902955194,0.0005119747204185288,0.0036837450530873284,-0.10446360085991982,-0.10129183052725102,0.0031717703326687996,0.0020978598867529286,-0.10287771569358542,-0.10077985580683249
2021-03-31,2020-12-31,20260910,learned_vol_interaction,30,True,0.24896001932283235,0.23599305912584087,0.2466576078183371,0.24009184817484627,-0.0023024115044952553,-0.004098789049005402,-0.008868171147986076,-0.010664548692496223,-0.0017963775445101748,-0.003200600276750329,-0.00976635992024115,-0.012966960196991478
2021-03-31,2020-12-31,20260910,learned_order_extension,0,False,-0.10441575459423479,-0.07046153243509327,-0.11205605677213627,-0.06404985198647661,-0.007640302177901487,-0.006411680448616661,0.04036590260775817,0.041594524337043,0.0012286217292848262,-0.007025991313259074,0.040980213472400585,0.03395422215914151
2021-03-31,2020-12-31,20260910,learned_order_extension,1,False,0.17280628251733618,0.08054503739324208,0.16594656006678354,0.08859008030722595,-0.0068597224505526355,-0.008045042913983877,-0.08421620221011022,-0.08540152267354147,-0.0011853204634312553,-0.007452382682268256,-0.08480886244182584,-0.0922612451240941
2021-03-31,2020-12-31,20260910,learned_order_extension,2,False,0.0753489305844186,0.11796311376693774,0.060243926304873595,0.14071502450815984,-0.01510500427954501,-0.022751910741222098,0.06536609392374124,0.05771918746206415,-0.007646906461677094,-0.018928457510383554,0.06154264069290269,0.04261418318251914
2021-03-31,2020-12-31,20260910,learned_order_extension,3,False,-0.0647358912068742,-0.05899331441814098,-0.07213873806624976,-0.05098597996988088,-0.007402846859375561,-0.0080073344482601,0.013749911236993324,0.013145423648108785,-0.0006044875888845391,-0.007705090653817831,0.013447667442551055,0.005742576788733224
2021-03-31,2020-12-31,20260910,learned_order_extension,4,False,0.00986795604279583,-0.008186249423591321,0.025787704874720867,-0.02491029037841588,0.015919748831925037,0.01672404095482456,-0.03477824642121171,-0.03397395429831219,0.000804292122899522,0.016321894893374798,-0.03437610035976195,-0.01805420546638715
2021-03-31,2020-12-31,20260910,learned_order_extension,5,False,0.19075077305793592,0.16073997513128882,0.15266861341265,0.19658335854259545,-0.03808215964528591,-0.035843383411306634,0.005832585484659536,0.008071361718638814,0.0022387762339792783,-0.03696277152829627,0.006951973601649175,-0.030010797926647098
2021-03-31,2020-12-31,20260910,learned_order_extension,6,False,-0.1398895858029187,-0.1398086111091946,-0.13718354582597853,-0.14713238253384833,0.002706039976940161,0.0073237714246537355,-0.007242796730929646,-0.0026250652832160715,0.0046177314477135745,0.005014905700796948,-0.004933931007072859,8.097469372408961e-05
2021-03-31,2020-12-31,20260910,learned_order_extension,7,False,0.03779433056430843,-0.020004061118646874,0.02076512332870315,0.0017285039175723173,-0.017029207235605276,-0.02173256503621919,-0.03606582664673611,-0.040769184447350025,-0.004703357800613914,-0.019380886135912233,-0.03841750554704307,-0.0577983916829553
2021-03-31,2020-12-31,20260910,learned_order_extension,8,False,0.01986469612714906,0.02309179202823938,0.023819855954606024,0.02062859746074248,0.003955159827456964,0.0024631945674968986,0.0007639013335934211,-0.0007280639263666441,-0.0014919652599600652,0.003209177197476931,1.7918703613388487e-05,0.0032270959010903197
2021-03-31,2020-12-31,20260910,learned_order_extension,9,False,0.05619206377738642,0.09384381570704475,0.06560011592791014,0.08509571253710721,0.009408052150523719,0.008748103169937543,0.02890364875972079,0.028243699779134615,-0.0006599489805861752,0.009078077660230631,0.028573674269427703,0.037651751929658334
2021-03-31,2020-12-31,20260910,learned_order_extension,10,False,0.007019253218986367,0.12967964954259237,0.05300471306680872,0.08515028827051462,0.04598545984782235,0.04452936127207775,0.07813103505152824,0.07667493647578365,-0.0014560985757446007,0.045257410559950056,0.07740298576365595,0.12266039632360601
2021-03-31,2020-12-31,20260910,learned_order_extension,11,False,0.14022880788540287,0.28342709823318213,0.15160266258333135,0.27516186847058743,0.011373854697928482,0.008265229762594695,0.13493306058518456,0.13182443564985077,-0.003108624935333787,0.009819542230261588,0.13337874811751765,0.14319829034777926
2021-03-31,2020-12-31,20260910,learned_order_extension,12,False,0.054727949669811746,0.10528690024671655,0.09094863421305698,0.06417331643060566,0.03622068454324523,0.041113583816110896,0.00944536676079391,0.014338266033659577,0.004892899272865667,0.03866713417967806,0.011891816397226744,0.05055895057690481
2021-03-31,2020-12-31,20260910,learned_order_extension,13,False,-0.18043045398534185,-0.2020535043338702,-0.20325250100792572,-0.17578118068504245,-0.022822047022583863,-0.026272323648827756,0.004649273300299406,0.0011989966740555136,-0.003450276626243892,-0.02454718533570581,0.0029241349871774597,-0.02162305034852835
2021-03-31,2020-12-31,20260910,learned_order_extension,14,False,0.32094154453251705,0.27832613979197174,0.2822623282502734,0.31412507097720477,-0.038679216282243634,-0.03579893118523303,-0.006816473555312286,-0.0039361884583016815,0.002880285097010604,-0.03723907373373833,-0.005376331006806984,-0.042615404740545315
2021-03-31,2020-12-31,20260910,learned_order_extension,15,False,0.2406633195166177,0.1922495000691321,0.21546541372626152,0.21639357906182374,-0.02519790579035619,-0.024144078992691637,-0.024269740454793964,-0.02321591365712941,0.0010538267976645532,-0.024670992391523913,-0.023742827055961688,-0.0484138194474856
2021-03-31,2020-12-31,20260910,learned_order_extension,16,False,-0.18645404638058707,-0.25308902601110306,-0.1612415780390547,-0.274363944903863,0.025212468341532374,0.021274918892759953,-0.08790989852327594,-0.09184744797204836,-0.0039375494487724205,0.023243693617146163,-0.08987867324766215,-0.06663497963051598
2021-03-31,2020-12-31,20260910,learned_order_extension,17,False,-0.07648461412867708,-0.1268739133796317,-0.10695105232616325,-0.09597852867436858,-0.03046643819748618,-0.03089538470526311,-0.019493914545691507,-0.019922861053468438,-0.0004289465077769311,-0.030680911451374644,-0.019708387799579972,-0.05038929925095462
2021-03-31,2020-12-31,20260910,learned_order_extension,18,False,0.16227924167515895,0.17469016660587747,0.17307797827086863,0.1565346545689815,0.01079873659570968,0.01815551203689597,-0.005744587106177451,0.0016121883350088406,0.007356775441186292,0.014477124316302825,-0.0020661993855843053,0.01241092493071852
2021-03-31,2020-12-31,20260910,learned_order_extension,19,False,-0.055400711107734285,-0.09035635218221275,-0.044296802781287316,-0.10260087896330089,0.01110390832644697,0.012244526781088144,-0.047200167855566605,-0.04605954940092543,0.001140618454641175,0.011674217553767557,-0.04662985862824602,-0.03495564107447846
2021-03-31,2020-12-31,20260910,learned_order_extension,20,False,0.07166085145244482,0.027056434575292557,0.04149070586043248,0.05312521917838859,-0.030170145592012337,-0.026068784603096033,-0.018535632274056225,-0.01443427128513992,0.004101360988916308,-0.028119465097554183,-0.01648495177959807,-0.04460441687715226
2021-03-31,2020-12-31,20260910,learned_order_extension,21,False,-0.07856523118253039,-0.09096416803320558,-0.07014061737901824,-0.10244141768102463,0.008424613803512157,0.011477249647819057,-0.02387618649849424,-0.02082355065418734,0.0030526358443069,0.009950931725665607,-0.02234986857634079,-0.012398936850675182
2021-03-31,2020-12-31,20260910,learned_order_extension,22,False,-0.04018725081769555,-0.06589904924102637,-0.010058623411093046,-0.09863069888618532,0.030128627406602507,0.032731649645158956,-0.05844344806848977,-0.05584042582993332,0.002603022238556449,0.03143013852588073,-0.05714193694921155,-0.025711798423330816
2021-03-31,2020-12-31,20260910,learned_order_extension,23,False,-0.0681237198010191,-0.03038517698133583,-0.04027462118888982,-0.05716497706056439,0.02784909861212928,0.026779800079228564,0.010958742740454705,0.009889444207553989,-0.0010692985329007199,0.02731444934567892,0.010424093474004347,0.037738542819683266
2021-03-31,2020-12-31,20260910,learned_order_extension,24,False,-0.12740681712316865,-0.16350707027027497,-0.10551374838525208,-0.18834108228987848,0.021893068737916563,0.024834012019603502,-0.06093426516670983,-0.05799332188502289,0.002940943281686925,0.023363540378760032,-0.05946379352586636,-0.036100253147106326
2021-03-31,2020-12-31,20260910,learned_order_extension,25,False,-0.07584983445600857,-0.013596857664254471,-0.07285331591437569,-0.019960536765348567,0.002996518541632881,0.0063636791010940955,0.055889297690660006,0.05925645825012121,0.0033671605594612075,0.004680098821363488,0.05757287797039061,0.062252976791754094
2021-03-31,2020-12-31,20260910,learned_order_extension,26,False,-0.13665499119970617,-0.03671686026796758,-0.12244612236163079,-0.04416012988264875,0.014208868838075386,0.007443269614681169,0.09249486131705742,0.0857292620936632,-0.006765599223394231,0.010826069226378278,0.08911206170536032,0.09993813093173859
2021-03-31,2020-12-31,20260910,learned_order_extension,27,False,0.029009656974031718,-0.10793380960007855,0.0002818186838536717,-0.0800040396701609,-0.028727838290178047,-0.02792976992991765,-0.10901369664419261,-0.10821562828393222,0.0007980683602603969,-0.02832880411004785,-0.10861466246406241,-0.13694346657411027
2021-03-31,2020-12-31,20260910,learned_order_extension,28,False,-0.023835907236709537,-0.04115323163494079,-0.03531174028845257,-0.027250020237020237,-0.011475833051743031,-0.013903211397920556,-0.0034141130003106993,-0.005841491346488224,-0.002427378346177525,-0.012689522224831794,-0.004627802173399462,-0.017317324398231256
2021-03-31,2020-12-31,20260910,learned_order_extension,29,False,-0.2072216487890492,-0.3037284180416485,-0.20710572927477797,-0.3068591188493953,0.00011591951427122882,0.0031307008077468,-0.09963747006034612,-0.09662268876687055,0.0030147812934755713,0.0016233101610090145,-0.09813007941360834,-0.09650676925259932
2021-03-31,2020-12-31,20260910,learned_order_extension,30,False,-0.053094720785684515,-0.027138599461084628,-0.05149471218703792,-0.027852286405023814,0.0016000085986465976,0.0007136869439391853,0.025242434380660702,0.02435611272595329,-0.0008863216547074088,0.0011568477712928914,0.024799273553306994,0.025956121324599887
2021-03-31,2020-12-31,20260910,learned_order_extension,31,True,0.24881667360837004,0.236302047453268,0.24667420098140505,0.24029230143518596,-0.0021424726269649863,-0.003990253981917963,-0.00852437217318408,-0.010372153528137057,-0.0018477813549529765,-0.0030663633044414745,-0.009448262850660569,-0.012514626155102043
2021-03-31,2020-12-31,20260910,learned_order_offset,0,False,-0.10378243105153045,-0.07013691987969126,-0.11097994809423642,-0.06408233468826649,-0.007197517042705964,-0.006054585191424766,0.039700096363263965,0.04084302821454516,0.0011429318512811981,-0.006626051117065365,0.040271562288904564,0.0336455111718392
2021-03-31,2020-12-31,20260910,learned_order_offset,1,False,0.17232068016229304,0.08145512507498232,0.16584691106513755,0.08931793067662254,-0.006473769097155496,-0.007862805601640224,-0.0830027494856705,-0.08439178599015523,-0.0013890365044847142,-0.00716828734939786,-0.08369726773791286,-0.09086555508731073
