cutoff,encoder_cutoff,seed,method,dimensions,add_without_remove_norm,add_after_remove_norm,remove_without_add_norm,remove_after_add_norm,nonadditive_norm,add_effect_norm,remove_effect_norm,total_delta_norm,add_without_remove_intercept,add_after_remove_intercept,remove_without_add_intercept,remove_after_add_intercept,nonadditive_intercept,add_effect_intercept,remove_effect_intercept,total_delta_intercept
2021-09-30,2020-12-31,20260910,learned_market,30,0.2322787590054044,0.25685119578833604,0.3401365851678132,0.32243313597951256,0.06771193080596458,0.24252165457568214,0.3296692061449386,0.46242443445343906,-0.02235330708328362,-0.01787668821982391,0.011023158012516576,0.015499776875976284,0.004476618863459708,-0.020114997651553765,0.01326146744424643,-0.0068535302073073345
2021-09-30,2020-12-31,20260910,learned_vol_interaction,31,0.24374411657133865,0.27643531080761696,0.3920583279093831,0.3709156674062963,0.08451263709112224,0.25715411965434104,0.37928681225196303,0.5111200951076144,-0.022186430840807958,-0.010332197178251068,0.004105217195807642,0.015959450858364532,0.01185423366255689,-0.016259314009529513,0.010032334027086087,-0.006226979982443426
2021-09-30,2020-12-31,20260910,learned_order_extension,32,0.24910441646564374,0.28052407983262556,0.38751953941294387,0.3736426069981492,0.08840259542114688,0.2615714627305822,0.37806922762411915,0.5152136862660804,-0.02166277587752613,-0.007926892487259501,0.001995052774760392,0.01573093616502702,0.013735883390266629,-0.014794834182392816,0.008862994469893706,-0.00593183971249911
2021-09-30,2020-12-31,20260910,learned_order_offset,32,0.2472976630852124,0.2811840079841206,0.3925821822158213,0.3721236779336446,0.08506587229743293,0.2613450584940909,0.3801175477121107,0.5161291451209905,-0.022186430840807958,-0.010332197178251068,0.004105217195807642,0.015959450858364532,0.01185423366255689,-0.016259314009529513,0.010032334027086087,-0.006226979982443426
2021-09-30,2020-12-31,20260911,learned_market,30,0.32332429298873683,0.3443999721930181,0.30670277674154683,0.2915860765712814,0.04946470153278897,0.3331115135614155,0.2982160751555359,0.557520200027102,-0.021895667851856787,-0.02621097423527452,-0.005691471790219227,-0.01000677817363696,-0.004315306383417761,-0.024053321043565654,-0.007849124981928093,-0.03190244602549375
2021-09-30,2020-12-31,20260911,learned_vol_interaction,31,0.3237225735261316,0.34683785942343176,0.3218676838207993,0.3119817272916738,0.047871875961694295,0.3346243767911746,0.3160581796109827,0.5740391367209462,-0.021855198444650448,-0.02574864131993196,-0.004158804980766706,-0.008052247856048217,-0.003893442875281483,-0.023801919882291203,-0.0061055264184074615,-0.029907446300698665
2021-09-30,2020-12-31,20260911,learned_order_extension,32,0.3386040644697466,0.3865819722813974,0.3309652913077463,0.3103575779435739,0.09612266233203808,0.36019338601750306,0.31720661021684543,0.5828970269406326,-0.02182960009844656,-0.023196083826337782,-0.007241030842790069,-0.00860751457068129,-0.0013664837278912212,-0.02251284196239217,-0.00792427270673568,-0.03043711466912785
2021-09-30,2020-12-31,20260911,learned_order_offset,32,0.330818266530245,0.3611482406711671,0.3229006639827653,0.3120536194768988,0.05786477088059714,0.3451047749274294,0.3162025730244868,0.5788982228928705,-0.021855198444650448,-0.02574864131993196,-0.004158804980766706,-0.008052247856048217,-0.003893442875281483,-0.023801919882291203,-0.0061055264184074615,-0.029907446300698665
2021-09-30,2020-12-31,20260912,learned_market,30,0.28539785240524135,0.32521604386980973,0.46923953129147866,0.40678851550988715,0.0872201846343547,0.30283141270682973,0.43695477670667404,0.49708834856882556,-0.0268412786549804,-0.03619697605949629,0.04658956074610543,0.03723386334158954,-0.009355697404515861,-0.031519127357238344,0.041911712043847485,0.010392584686609141
2021-09-30,2020-12-31,20260912,learned_vol_interaction,31,0.2835960804502915,0.33063451182989767,0.4715967090434327,0.4048460678437657,0.09829510540809643,0.30406821059276207,0.43673380379560767,0.49664208945838423,-0.025903989955609746,-0.036510610241754615,0.04651285153711032,0.035906231250965454,-0.010606620286144897,-0.03120730009868218,0.04120954139403789,0.010002241295355707
2021-09-30,2020-12-31,20260912,learned_order_extension,32,0.2840002937284969,0.3334334070641023,0.47206486161425676,0.4046263815441554,0.10273004161725711,0.30541551455263877,0.4366297123920119,0.4978698576245555,-0.025978403186638938,-0.03588311760709323,0.04596767939995988,0.03606296497950559,-0.00990471442045432,-0.030930760396866083,0.041015322189732736,0.010084561792866653
2021-09-30,2020-12-31,20260912,learned_order_offset,32,0.28394242506447487,0.3316699351763431,0.4717926594941824,0.40566498842465926,0.09904526047732418,0.30473206660922975,0.4371769747909089,0.498232958173782,-0.025903989955609746,-0.036510610241754615,0.04651285153711032,0.035906231250965454,-0.010606620286144897,-0.03120730009868218,0.04120954139403789,0.010002241295355707
2022-03-31,2021-12-31,20260910,learned_market,30,0.23501235250729288,0.24127608869521683,0.2080578825143912,0.19476662135569822,0.017705489916798822,0.23800022544157107,0.20132731692953298,0.3002876639881697,-0.06940492977654168,-0.0703866439529793,-0.024654805527236784,-0.025636519703674407,-0.0009817141764376092,-0.0698957868647605,-0.025145662615455595,-0.09504144948021609
2022-03-31,2021-12-31,20260910,learned_vol_interaction,31,0.23707712469913095,0.24120844038419378,0.21092330610394003,0.197708605181099,0.018083651506614958,0.23898071631648035,0.20422270245318677,0.3039208160144931,-0.06910063230089049,-0.07052673350474208,-0.024236797205690108,-0.025662898409541696,-0.0014261012038515875,-0.06981368290281628,-0.024949847807615902,-0.09476353071043218
2022-03-31,2021-12-31,20260910,learned_order_extension,32,0.2316548289220949,0.23171095040280434,0.2169289145282013,0.20661549146889172,0.017236380509723793,0.2315225452228766,0.2116595956563006,0.304847890907791,-0.06495599410638819,-0.06684794813467422,-0.026206947432413946,-0.028098901460699974,-0.0018919540282860414,-0.0659019711205312,-0.02715292444655696,-0.09305489556708817
2022-03-31,2021-12-31,20260910,learned_order_offset,32,0.24414868058300962,0.24813534765680545,0.2118380401587607,0.19867286265281578,0.018084015649160155,0.24598395595667275,0.2051618212557709,0.3137419926654016,-0.06910063230089049,-0.07052673350474208,-0.024236797205690108,-0.025662898409541696,-0.0014261012038515875,-0.06981368290281628,-0.024949847807615902,-0.09476353071043218
2022-03-31,2021-12-31,20260911,learned_market,30,0.28559759394582107,0.2908726747782542,0.11413493856749012,0.11659636921590495,0.013286224051434793,0.28817064104929707,0.11518080491419545,0.32648614287011585,-0.06823821783257922,-0.0690152736124425,-0.021348604691072554,-0.022125660470935837,-0.0007770557798632838,-0.06862674572251086,-0.021737132581004195,-0.09036387830351506
2022-03-31,2021-12-31,20260911,learned_vol_interaction,31,0.286113460158078,0.2933482845221026,0.12173162223227657,0.12433493654069908,0.013876083923675451,0.2896703775527972,0.12284439637881923,0.32990035535076906,-0.06829295274494182,-0.0691165681949361,-0.022732373696788072,-0.02355598914678235,-0.0008236154499942638,-0.06870476046993895,-0.02314418142178521,-0.09184894189172417
2022-03-31,2021-12-31,20260911,learned_order_extension,32,0.2871277662617833,0.29370040054149765,0.12005155797085511,0.1231202417764848,0.01407994287836326,0.2903473411631218,0.12139161443567811,0.3310485957098292,-0.06900221654091873,-0.07004920804582192,-0.02158988943319931,-0.022636880938102497,-0.0010469915049031997,-0.06952571229337032,-0.022113385185650904,-0.09163909747902123
2022-03-31,2021-12-31,20260911,learned_order_offset,32,0.28666520989167354,0.29384566696922204,0.12191109947682406,0.12447604225944978,0.01389310402542052,0.29019451182706196,0.12300425216734143,0.33075074155517686,-0.06829295274494182,-0.0691165681949361,-0.022732373696788072,-0.02355598914678235,-0.0008236154499942638,-0.06870476046993895,-0.02314418142178521,-0.09184894189172417
2022-03-31,2021-12-31,20260912,learned_market,30,0.30534241238672033,0.32028136196526646,0.15949663532916375,0.15531628983263365,0.02568344644800991,0.3126374257136725,0.15689567689706274,0.3517320402065501,-0.07009023910583703,-0.0751621444079883,-0.009154482002405484,-0.014226387304556748,-0.005071905302151264,-0.07262619175691266,-0.011690434653481116,-0.08431662641039378
2022-03-31,2021-12-31,20260912,learned_vol_interaction,31,0.30426486473563524,0.3207477316473177,0.1634644669135212,0.1592137096588394,0.028859852678706326,0.31228173955674693,0.1607065520418078,0.355246848589392,-0.06952073605371326,-0.07540589222169541,-0.008574910024480797,-0.014460066192462956,-0.0058851561679821585,-0.07246331413770433,-0.011517488108471877,-0.08398080224617621
2022-03-31,2021-12-31,20260912,learned_order_extension,32,0.2956642993748363,0.31326745536438455,0.16364371050145177,0.16101100283373593,0.033642946104458914,0.3041282234551701,0.16145879212497924,0.35163022013502865,-0.06529355712924587,-0.07234181692465236,-0.008945614015918812,-0.015993873811325304,-0.007048259795406492,-0.06881768702694911,-0.012469743913622058,-0.08128743094057117
2022-03-31,2021-12-31,20260912,learned_order_offset,32,0.3143456778692528,0.3311323999558261,0.1635494938240863,0.15922583114224942,0.029048861911807725,0.32252128093073146,0.16074729242489488,0.36349688238473327,-0.06952073605371326,-0.07540589222169541,-0.008574910024480797,-0.014460066192462956,-0.0058851561679821585,-0.07246331413770433,-0.011517488108471877,-0.08398080224617621
2022-06-30,2021-12-31,20260910,learned_market,30,0.2791524967382735,0.3002820651628041,0.3303765314109519,0.3073381411867488,0.04348214713526123,0.2890934853415968,0.31832376362401177,0.4323242729352489,-0.06152425034793804,-0.0604876696338372,0.00025792601897195455,0.0012945067330727977,0.0010365807141008432,-0.06100595999088762,0.0007762163760223761,-0.060229743614865244
2022-06-30,2021-12-31,20260910,learned_vol_interaction,31,0.2777910046898268,0.301301827405506,0.33359444960594753,0.3072432568204839,0.04755834908253656,0.288807665411388,0.3198067990098276,0.43247171656203093,-0.059606452254661574,-0.05946424357157709,0.0005053840514549213,0.0006475927345394039,0.00014220868308448265,-0.05953534791311933,0.0005764883929971626,-0.05895885952012217
2022-06-30,2021-12-31,20260910,learned_order_extension,32,0.2752622407892351,0.2942894509122152,0.3359581825125594,0.30881036472711443,0.04435348940567485,0.28407038398194057,0.3219069164749384,0.42672016532972457,-0.05541932223416793,-0.053736487996225046,0.0008445530347993835,0.0025273872727422653,0.0016828342379428818,-0.05457790511519649,0.0016859701537708244,-0.05289193496142566
2022-06-30,2021-12-31,20260910,learned_order_offset,32,0.28600963144689956,0.3082502602479704,0.33390931652451955,0.3074586472579988,0.047652300523851394,0.29638181569617683,0.3200709925649172,0.4397321691266546,-0.059606452254661574,-0.05946424357157709,0.0005053840514549213,0.0006475927345394039,0.00014220868308448265,-0.05953534791311933,0.0005764883929971626,-0.05895885952012217
2022-06-30,2021-12-31,20260911,learned_market,30,0.4449969637481354,0.4728606755143445,0.20227177650646277,0.19851332924669535,0.04282555985918343,0.4586406555814232,0.199254108076924,0.534123941142263,-0.05960723490371975,-0.0640845755788764,-0.00021580307927396292,-0.004693143754430612,-0.004477340675156649,-0.06184590524129807,-0.0024544734168522875,-0.06430037865815036
2022-06-30,2021-12-31,20260911,learned_vol_interaction,31,0.44371440946655544,0.47336887128327815,0.20485183168339618,0.20372188583858197,0.04274716801888674,0.4582831577100785,0.2031664582637267,0.5362203522146622,-0.05916366202522977,-0.0626957465588813,-0.002251993614980352,-0.005784078148631883,-0.0035320845336515305,-0.060929704292055534,-0.004018035881806117,-0.06494774017386165
2022-06-30,2021-12-31,20260911,learned_order_extension,32,0.4421934725597425,0.46855719085554226,0.21431129377899644,0.21065888107182545,0.042031460241232166,0.45508108423218147,0.21145114446445504,0.5380166176930583,-0.05906345890433587,-0.06281823059355529,-0.0017347884627173515,-0.005489560151936773,-0.0037547716892194216,-0.06094084474894558,-0.0036121743073270624,-0.06455301905627264
2022-06-30,2021-12-31,20260911,learned_order_offset,32,0.4441449721745497,0.4736845366033238,0.2059044302208967,0.2050222950993124,0.042806959878564615,0.45865323427291704,0.20434597863104517,0.5362317947266387,-0.05916366202522977,-0.0626957465588813,-0.002251993614980352,-0.005784078148631883,-0.0035320845336515305,-0.060929704292055534,-0.004018035881806117,-0.06494774017386165
2022-06-30,2021-12-31,20260912,learned_market,30,0.3895638349621748,0.40947375566230176,0.2552552003306296,0.2537712195525672,0.039907246851414065,0.3991443622995301,0.2537309155319837,0.5394790832468147,-0.04749392291402657,-0.05525302667556736,0.006826329880122051,-0.0009327738814187414,-0.007759103761540792,-0.05137347479479697,0.0029467779993516546,-0.04842669679544531
2022-06-30,2021-12-31,20260912,learned_vol_interaction,31,0.3855336035302492,0.41162449171863796,0.2754139394642014,0.28526212680202173,0.05294134317569821,0.39791298591841834,0.2791289362733466,0.55648657781709,-0.04754553450637983,-0.055884236669883985,0.004820169185729972,-0.003518532977774186,-0.008338702163504158,-0.051714885588131906,0.0006508181039778932,-0.05106406748415401
2022-06-30,2021-12-31,20260912,learned_order_extension,32,0.37382959310737734,0.39131213465113107,0.278059024039841,0.2822296141247857,0.04244866451978013,0.3820816711439426,0.2793469450157437,0.5444274662747457,-0.04488843459515521,-0.049405474772446584,0.006409002933105978,0.0018919627558146024,-0.004517040177291376,-0.047146954683800896,0.00415048284446029,-0.042996471839340605
2022-06-30,2021-12-31,20260912,learned_order_offset,32,0.39593801199121315,0.4201157154166005,0.27656783188004935,0.28590120119754153,0.05329528762005144,0.4073351997055399,0.28000809687915845,0.5671142463228517,-0.04754553450637983,-0.055884236669883985,0.004820169185729972,-0.003518532977774186,-0.008338702163504158,-0.051714885588131906,0.0006508181039778932,-0.05106406748415401
2022-09-30,2021-12-31,20260910,learned_market,30,0.4241821070837187,0.47174968171115494,0.27308870642100014,0.27172593682068746,0.06183236924327743,0.44753022312545593,0.2706481159851819,0.6028553461656397,-0.1218441676127148,-0.12507922314642012,-0.033254270706448485,-0.03648932624015379,-0.003235055533705289,-0.12346169537956746,-0.03487179847330114,-0.1583334938528686
2022-09-30,2021-12-31,20260910,learned_vol_interaction,31,0.42642233070206476,0.47119366271117347,0.2740543280402007,0.2744674157934513,0.06250769226902365,0.4482777409732457,0.27247433939134685,0.6046528253791601,-0.12098824888774595,-0.12508517776104067,-0.03288610482804072,-0.03698303370133543,-0.004096928873294714,-0.12303671332439331,-0.034934569264688076,-0.15797128258908139
2022-09-30,2021-12-31,20260910,learned_order_extension,32,0.3567993024579815,0.3759093139729214,0.27413661942240614,0.25921778402083406,0.044945018842623134,0.3657892338538087,0.2658333296462607,0.5097012602675789,-0.09743396629496107,-0.09815080650419708,-0.03295192352174989,-0.033668763730985894,-0.0007168402092360138,-0.09779238639957907,-0.033310343626367894,-0.13110273002594697
2022-09-30,2021-12-31,20260910,learned_order_offset,32,0.44938409904550164,0.4891493377773227,0.2742724905040756,0.2744677720877506,0.06338262802404425,0.46861736222386885,0.272533739374141,0.6211607917879981,-0.12098824888774595,-0.12508517776104067,-0.03288610482804072,-0.03698303370133543,-0.004096928873294714,-0.12303671332439331,-0.034934569264688076,-0.15797128258908139
2022-09-30,2021-12-31,20260911,learned_market,30,0.4917222774808841,0.5346117934636248,0.22396370686731132,0.23479183769197534,0.06242966231244882,0.5126655032831631,0.22730840027625315,0.6298610483256339,-0.1215600581627725,-0.13006711344114422,-0.0351671158505541,-0.04367417112892581,-0.008507055278371728,-0.12581358580195837,-0.039420643489739955,-0.16523422929169831
2022-09-30,2021-12-31,20260911,learned_vol_interaction,31,0.4877966185335722,0.5280709506281207,0.22431047827260991,0.23340780760580787,0.05819657842997826,0.5074992852603813,0.2270473237496519,0.6239225829692071,-0.11914118062050892,-0.1250098257055276,-0.03616985200713552,-0.042038497092154195,-0.0058686450850186644,-0.12207550316301827,-0.039104174549644856,-0.16117967771266312
2022-09-30,2021-12-31,20260911,learned_order_extension,32,0.506928147064162,0.537264908598009,0.2307209024681609,0.23048061648696808,0.05686129852837902,0.52154248372571,0.22884147982475636,0.6343795284752436,-0.11599860565958393,-0.125613401089706,-0.03312645049912116,-0.04274124592924324,-0.009614795430122086,-0.12080600337464498,-0.037933848214182206,-0.15873985158882717
2022-09-30,2021-12-31,20260911,learned_order_offset,32,0.5076230231242577,0.5472870726516234,0.22492997093823822,0.2337930154836424,0.05828821176914047,0.5270225401639724,0.22754549885637076,0.6367304812246487,-0.11914118062050892,-0.1250098257055276,-0.03616985200713552,-0.042038497092154195,-0.0058686450850186644,-0.12207550316301827,-0.039104174549644856,-0.16117967771266312
2022-09-30,2021-12-31,20260912,learned_market,30,0.495044404841783,0.5207192371845996,0.31127893151715014,0.3086296268461279,0.08475471914309916,0.5062735453935716,0.3070465262506042,0.7258796194062342,-0.10830140351082203,-0.11536720217763868,-0.024000932697338356,-0.03106673136415502,-0.0070657986668166695,-0.11183430284423035,-0.027533832030746688,-0.13936813487497704
2022-09-30,2021-12-31,20260912,learned_vol_interaction,31,0.49404726037358826,0.5271666303076425,0.3242215753490433,0.3401730963241704,0.10995352242373387,0.5079086842365809,0.3277136530859642,0.7441802845200393,-0.10830319695575914,-0.11663603075184092,-0.02552792542292681,-0.033860759219008586,-0.008332833796081768,-0.11246961385380003,-0.0296943423209677,-0.14216395617476774
2022-09-30,2021-12-31,20260912,learned_order_extension,32,0.45118091992801224,0.4595140148669621,0.32649904031919824,0.31319339929720164,0.08363414219623999,0.45344239848948376,0.31717061167630534,0.6760551210544077,-0.09101322595461708,-0.0924752280283451,-0.023916877500227474,-0.025378879573955487,-0.0014620020737280137,-0.09174422699148109,-0.02464787853709148,-0.11639210552857257
2022-09-30,2021-12-31,20260912,learned_order_offset,32,0.5087698413320573,0.533738449506259,0.3258237413006133,0.3402214614567856,0.11633753046184796,0.5181487592542374,0.32798212049892245,0.7531315991897397,-0.10830319695575914,-0.11663603075184092,-0.02552792542292681,-0.033860759219008586,-0.008332833796081768,-0.11246961385380003,-0.0296943423209677,-0.14216395617476774
2023-03-31,2022-12-31,20260910,learned_market,30,0.3307442996230727,0.34078166562093787,0.19031981225414363,0.17723519370339738,0.025111854392236052,0.3355656662570153,0.1834647680183103,0.39335989542589106,0.023109667277548294,0.028964164552175816,-0.018493291472929507,-0.012638794198301984,0.005854497274627522,0.026036915914862055,-0.015566042835615745,0.01047087307924631
2023-03-31,2022-12-31,20260910,learned_vol_interaction,31,0.33611831626720273,0.344237635645541,0.1906460307363621,0.17815249064192082,0.029067192329051764,0.3398916161735859,0.1839317375040297,0.398777049842452,0.023959936360136876,0.031005891234497596,-0.01918531300337688,-0.012139358129016162,0.007045954874360719,0.027482913797317238,-0.01566233556619652,0.011820578231120715
2023-03-31,2022-12-31,20260910,learned_order_extension,32,0.3299797808826429,0.3378401779469144,0.19158557461251158,0.18003315964750644,0.029132513979962315,0.33361526489443155,0.18532757388860735,0.39415403299979007,0.024490245529465614,0.03142069610911104,-0.01903009470138308,-0.012099644121737661,0.00693045057964542,0.027955470819288328,-0.015564869411560371,0.012390601407727953
2023-03-31,2022-12-31,20260910,learned_order_offset,32,0.33781339468516713,0.3459530373545077,0.1906497738145129,0.17816162802872682,0.029073586330255155,0.3415982706136512,0.18393784989272866,0.40036324808803764,0.023959936360136876,0.031005891234497596,-0.01918531300337688,-0.012139358129016162,0.007045954874360719,0.027482913797317238,-0.01566233556619652,0.011820578231120715
