method,row_index,date,p_annual,p_add,p_remove,p_both,add_without_remove,add_after_remove,remove_without_add,remove_after_add,nonadditive,add_effect,remove_effect,total_delta,actual_up,head_cutoff,encoder_cutoff,year,case,signed_add_without_remove,signed_add_after_remove,signed_remove_without_add,signed_remove_after_add,signed_nonadditive,signed_add_effect,signed_remove_effect,signed_total_delta,dominant_adverse
learned_market,2538,2021-07-09,0.41715766584427105,0.42109417941220667,0.43358186751542077,0.44242808673699624,0.0039365135679356,0.008846219221575413,0.016424201671149736,0.021333907324789552,0.004909705653639814,0.006391366394755506,0.018879054497969644,0.02527042089272515,0,2021-06-30,2020-12-31,2021,stable_correct,-0.0039365135679356,-0.008846219221575413,-0.016424201671149736,-0.021333907324789552,-0.004909705653639814,-0.006391366394755506,-0.018879054497969644,-0.02527042089272515,remove
learned_market,2543,2021-07-16,0.3961869094917308,0.4018119623965279,0.40632042858868517,0.424014693829391,0.005625052904797072,0.01769426524070583,0.010133519096954369,0.022202731432863127,0.01206921233590876,0.011659659072751452,0.01616812526490875,0.0278277843376602,0,2021-06-30,2020-12-31,2021,stable_correct,-0.005625052904797072,-0.01769426524070583,-0.010133519096954369,-0.022202731432863127,-0.01206921233590876,-0.011659659072751452,-0.01616812526490875,-0.0278277843376602,remove
learned_market,2548,2021-07-23,0.47917206557692377,0.49189041209585077,0.5171340967468278,0.5388271764887461,0.01271834651892704,0.02169307974191827,0.03796203116990406,0.04693676439289529,0.00897473322299123,0.017205713130422656,0.042449397781399674,0.05965511091182233,0,2021-06-30,2020-12-31,2021,regression,-0.01271834651892704,-0.02169307974191827,-0.03796203116990406,-0.04693676439289529,-0.00897473322299123,-0.017205713130422656,-0.042449397781399674,-0.05965511091182233,remove
learned_market,2553,2021-07-30,0.5072936624303037,0.5235935625430151,0.5561543790265059,0.570919644651592,0.01629990011271143,0.014765265625086047,0.048860716596202204,0.04732608210857683,-0.0015346344876253821,0.015532582868898739,0.048093399352389515,0.06362598222128825,1,2021-06-30,2020-12-31,2021,stable_correct,0.01629990011271143,0.014765265625086047,0.048860716596202204,0.04732608210857683,-0.0015346344876253821,0.015532582868898739,0.048093399352389515,0.06362598222128825,none
learned_market,2558,2021-08-06,0.5095724467322627,0.5157125306331946,0.5484445603343168,0.5549179654812899,0.006140083900932032,0.006473405146973106,0.03887211360205417,0.039205434848095244,0.00033332124604107394,0.006306744523952569,0.03903877422507471,0.04534551874902728,1,2021-06-30,2020-12-31,2021,stable_correct,0.006140083900932032,0.006473405146973106,0.03887211360205417,0.039205434848095244,0.00033332124604107394,0.006306744523952569,0.03903877422507471,0.04534551874902728,none
learned_market,2563,2021-08-13,0.6139457232358976,0.6061261918066356,0.6125226653542856,0.602249739079022,-0.007819531429262025,-0.01027292627526342,-0.001423057881612122,-0.0038764527276135183,-0.0024533948460013963,-0.009046228852262722,-0.00264975530461282,-0.011695984156875542,0,2021-06-30,2020-12-31,2021,stable_wrong,0.007819531429262025,0.01027292627526342,0.001423057881612122,0.0038764527276135183,0.0024533948460013963,0.009046228852262722,0.00264975530461282,0.011695984156875542,none
learned_market,2568,2021-08-20,0.5835100895664648,0.5676385280656814,0.5476232590228505,0.5282493864168711,-0.01587156150078352,-0.0193738726059793,-0.03588683054361438,-0.039389141648810154,-0.0035023111051957954,-0.01762271705338141,-0.037637986096212266,-0.05526070314959367,1,2021-06-30,2020-12-31,2021,stable_correct,-0.01587156150078352,-0.0193738726059793,-0.03588683054361438,-0.039389141648810154,-0.0035023111051957954,-0.01762271705338141,-0.037637986096212266,-0.05526070314959367,remove
learned_market,2573,2021-08-27,0.6715925244985614,0.6763999155157495,0.6459716268318688,0.6472053915933821,0.004807391017188116,0.0012337647615131935,-0.02562089766669262,-0.029194523922367543,-0.003573626255674922,0.0030205778893506543,-0.027407710794530082,-0.024387132905179427,0,2021-06-30,2020-12-31,2021,stable_wrong,-0.004807391017188116,-0.0012337647615131935,0.02562089766669262,0.029194523922367543,0.003573626255674922,-0.0030205778893506543,0.027407710794530082,0.024387132905179427,add
learned_market,2578,2021-09-03,0.6966987792511191,0.6588348397419503,0.6612206794675058,0.619516722736598,-0.03786393950916874,-0.041703956730907876,-0.03547809978361327,-0.039318117005352406,-0.0038400172217391373,-0.039783948120038305,-0.03739810839448284,-0.07718205651452115,1,2021-06-30,2020-12-31,2021,stable_correct,-0.03786393950916874,-0.041703956730907876,-0.03547809978361327,-0.039318117005352406,-0.0038400172217391373,-0.039783948120038305,-0.03739810839448284,-0.07718205651452115,add
learned_market,2583,2021-09-10,0.6843989292101661,0.668624853984447,0.6610252321136847,0.6441774825961581,-0.015774075225719126,-0.016847749517526545,-0.023373697096481443,-0.02444737138828886,-0.0010736742918074176,-0.016310912371622837,-0.02391053424238515,-0.040221446614007984,0,2021-06-30,2020-12-31,2021,stable_wrong,0.015774075225719126,0.016847749517526545,0.023373697096481443,0.02444737138828886,0.0010736742918074176,0.016310912371622837,0.02391053424238515,0.040221446614007984,none
learned_market,2588,2021-09-17,0.669337871776329,0.6945964260466848,0.6205681442093162,0.6496558190838903,0.025258554270355726,0.02908767487457407,-0.0487697275670129,-0.04494060696279456,0.003829120604218361,0.027173114572464897,-0.046855167264903734,-0.019682052692438834,1,2021-06-30,2020-12-31,2021,stable_correct,0.025258554270355726,0.02908767487457407,-0.0487697275670129,-0.04494060696279456,0.003829120604218361,0.027173114572464897,-0.046855167264903734,-0.019682052692438834,remove
learned_market,2591,2021-09-24,0.6100899207166376,0.6273937099622711,0.5661516343457381,0.5850569447516701,0.01730378924563349,0.01890531040593209,-0.04393828637089945,-0.04233676521060085,0.0016015211602986024,0.01810454982578279,-0.04313752579075015,-0.02503297596496736,1,2021-06-30,2020-12-31,2021,stable_correct,0.01730378924563349,0.01890531040593209,-0.04393828637089945,-0.04233676521060085,0.0016015211602986024,0.01810454982578279,-0.04313752579075015,-0.02503297596496736,remove
learned_market,2596,2021-10-08,0.762888147896703,0.7551048078917185,0.7283434562823742,0.7217936135896242,-0.007783340004984596,-0.006549842692749904,-0.0345446916143289,-0.033311194302094206,0.001233497312234692,-0.00716659134886725,-0.033927942958211554,-0.0410945343070788,0,2021-09-30,2020-12-31,2021,stable_wrong,0.007783340004984596,0.006549842692749904,0.0345446916143289,0.033311194302094206,-0.001233497312234692,0.00716659134886725,0.033927942958211554,0.0410945343070788,none
learned_market,2601,2021-10-15,0.6902243307492358,0.6683007795596304,0.6310439244411234,0.6128835287116247,-0.021923551189605466,-0.018160395729498863,-0.05918040630811237,-0.05541725084800577,0.0037631554601066006,-0.020041973459552165,-0.05729882857805907,-0.07734080203761123,1,2021-09-30,2020-12-31,2021,stable_correct,-0.021923551189605466,-0.018160395729498863,-0.05918040630811237,-0.05541725084800577,0.0037631554601066006,-0.020041973459552165,-0.05729882857805907,-0.07734080203761123,remove
learned_market,2606,2021-10-22,0.5976160580683919,0.6010272829198197,0.5807486843929248,0.5876093269605038,0.0034112248514277153,0.006860642567579012,-0.016867373675467163,-0.013417955959315867,0.0034494177161512964,0.005135933709503364,-0.015142664817391516,-0.010006731107888153,0,2021-09-30,2020-12-31,2021,stable_wrong,-0.0034112248514277153,-0.006860642567579012,0.016867373675467163,0.013417955959315867,-0.0034494177161512964,-0.005135933709503364,0.015142664817391516,0.010006731107888153,add
learned_market,2611,2021-10-29,0.6294381294706987,0.6407083665088084,0.611652776183281,0.6311290547312389,0.011270237038109754,0.019476278547957932,-0.017785353287417593,-0.009579311777569413,0.00820604150984818,0.015373257793033843,-0.013682332532493504,0.0016909252605403398,0,2021-09-30,2020-12-31,2021,stable_wrong,-0.011270237038109754,-0.019476278547957932,0.017785353287417593,0.009579311777569413,-0.00820604150984818,-0.015373257793033843,0.013682332532493504,-0.0016909252605403398,add
learned_market,2616,2021-11-05,0.6420837315685839,0.6477371990229831,0.6302753619530806,0.6435261606474912,0.005653467454399226,0.013250798694410445,-0.01180836961550317,-0.004211038375491953,0.0075973312400112,0.009452133074404836,-0.008009703995497561,0.001442429078907274,1,2021-09-30,2020-12-31,2021,stable_correct,0.005653467454399226,0.013250798694410445,-0.01180836961550317,-0.004211038375491953,0.0075973312400112,0.009452133074404836,-0.008009703995497561,0.001442429078907274,remove
learned_market,2621,2021-11-12,0.7420425930318122,0.7152618343900201,0.7153555531510861,0.6919345000633,-0.02678075864179219,-0.02342105308778608,-0.02668703988072607,-0.023327334326719962,0.0033597055540061094,-0.025100905864789136,-0.025007187103723016,-0.05010809296851215,1,2021-09-30,2020-12-31,2021,stable_correct,-0.02678075864179219,-0.02342105308778608,-0.02668703988072607,-0.023327334326719962,0.0033597055540061094,-0.025100905864789136,-0.025007187103723016,-0.05010809296851215,add
learned_market,2626,2021-11-19,0.7309265276963927,0.7322712835751594,0.7288434718201015,0.7312366963034312,0.0013447558787668124,0.002393224483329829,-0.0020830558762912807,-0.0010345872717282638,0.001048468604563017,0.0018689901810483207,-0.0015588215740097722,0.0003101686070385486,0,2021-09-30,2020-12-31,2021,stable_wrong,-0.0013447558787668124,-0.002393224483329829,0.0020830558762912807,0.0010345872717282638,-0.001048468604563017,-0.0018689901810483207,0.0015588215740097722,-0.0003101686070385486,add
learned_market,2631,2021-11-26,0.6595534416987826,0.662674239229352,0.6505293988829608,0.6600448992396296,0.0031207975305693933,0.00951550035666876,-0.00902404281582179,-0.0026293399897224234,0.006394702826099367,0.006318148943619077,-0.005826691402772107,0.0004914575408469698,1,2021-09-30,2020-12-31,2021,stable_correct,0.0031207975305693933,0.00951550035666876,-0.00902404281582179,-0.0026293399897224234,0.006394702826099367,0.006318148943619077,-0.005826691402772107,0.0004914575408469698,remove
learned_market,2636,2021-12-03,0.5844375472219051,0.5911738135902566,0.5930539590436547,0.604450343018592,0.006736266368351414,0.011396383974937344,0.008616411821749456,0.013276529428335385,0.00466011760658593,0.00906632517164438,0.01094647062504242,0.0200127957966868,1,2021-09-30,2020-12-31,2021,stable_correct,0.006736266368351414,0.011396383974937344,0.008616411821749456,0.013276529428335385,0.00466011760658593,0.00906632517164438,0.01094647062504242,0.0200127957966868,none
learned_market,2641,2021-12-10,0.6313052673177206,0.6027029823148499,0.6321355929181433,0.6027172259184312,-0.028602285002870764,-0.029418366999711936,0.0008303256004225471,1.424360358137644e-05,-0.0008160819968411707,-0.02901032600129135,0.0004222846020019618,-0.028588041399289388,0,2021-09-30,2020-12-31,2021,stable_wrong,0.028602285002870764,0.029418366999711936,-0.0008303256004225471,-1.424360358137644e-05,0.0008160819968411707,0.02901032600129135,-0.0004222846020019618,0.028588041399289388,remove
learned_market,2646,2021-12-17,0.7102698066895492,0.6960030094925269,0.694315152247849,0.685198582404476,-0.014266797197022433,-0.009116569843373057,-0.015954654441700262,-0.010804427088050886,0.0051502273536493766,-0.011691683520197746,-0.013379540764875575,-0.02507122428507332,0,2021-09-30,2020-12-31,2021,stable_wrong,0.014266797197022433,0.009116569843373057,0.015954654441700262,0.010804427088050886,-0.0051502273536493766,0.011691683520197746,0.013379540764875575,0.02507122428507332,none
learned_market,2651,2021-12-24,0.6253546455071003,0.6165854472744184,0.6433889643880063,0.6327303125872671,-0.008769198232681852,-0.010658651800739308,0.018034318880906158,0.0161448653128487,-0.001889453568057457,-0.00971392501671058,0.017089592096877427,0.007375667080166848,1,2021-09-30,2020-12-31,2021,stable_correct,-0.008769198232681852,-0.010658651800739308,0.018034318880906158,0.0161448653128487,-0.001889453568057457,-0.00971392501671058,0.017089592096877427,0.007375667080166848,add
learned_market,2656,2021-12-31,0.7346042709837306,0.6606875147204602,0.7525109802015404,0.6700434435462518,-0.0739167562632705,-0.08246753665528861,0.017906709217809718,0.009355928825791615,-0.008550780392018101,-0.07819214645927956,0.013631319021800667,-0.06456082743747889,0,2021-09-30,2020-12-31,2021,stable_wrong,0.0739167562632705,0.08246753665528861,-0.017906709217809718,-0.009355928825791615,0.008550780392018101,0.07819214645927956,-0.013631319021800667,0.06456082743747889,remove
learned_market,2660,2022-01-07,0.6663869364932665,0.6663869364932665,0.6663869364932665,0.6663869364932665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2665,2022-01-14,0.6716077136929987,0.6716077136929987,0.6716077136929987,0.6716077136929987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2021-12-31,2021-12-31,2022,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_market,2670,2022-01-21,0.6851607427539174,0.6851607427539174,0.6851607427539174,0.6851607427539174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2675,2022-01-28,0.5743401216254888,0.5743401216254888,0.5743401216254888,0.5743401216254888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2680,2022-02-11,0.656873123752357,0.656873123752357,0.656873123752357,0.656873123752357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2021-12-31,2021-12-31,2022,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_market,2685,2022-02-18,0.6727853540672722,0.6727853540672722,0.6727853540672722,0.6727853540672722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2690,2022-02-25,0.6577667042529095,0.6577667042529095,0.6577667042529095,0.6577667042529095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2695,2022-03-04,0.6722216585374395,0.6722216585374395,0.6722216585374395,0.6722216585374395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2700,2022-03-11,0.6713872792375223,0.6713872792375223,0.6713872792375223,0.6713872792375223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2021-12-31,2021-12-31,2022,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_market,2705,2022-03-18,0.6262986646825299,0.6262986646825299,0.6262986646825299,0.6262986646825299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-12-31,2021-12-31,2022,stable_wrong,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,none
learned_market,2710,2022-03-25,0.6687482634704499,0.6687482634704499,0.6687482634704499,0.6687482634704499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2021-12-31,2021-12-31,2022,stable_correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
learned_market,2715,2022-04-01,0.6740430153193561,0.6070151502957314,0.6910218118398338,0.626970140573042,-0.06702786502362475,-0.06405167126679179,0.016978796520477735,0.019954990277310698,0.002976193756832964,-0.06553976814520827,0.018466893398894218,-0.04707287474631405,0,2022-03-31,2021-12-31,2022,stable_wrong,0.06702786502362475,0.06405167126679179,-0.016978796520477735,-0.019954990277310698,-0.002976193756832964,0.06553976814520827,-0.018466893398894218,0.04707287474631405,remove
learned_market,2718,2022-04-08,0.6262513273752952,0.5787372666813112,0.6452601391106915,0.5987098777032506,-0.04751406069398397,-0.04655026140744082,0.019008811735396185,0.01997261102193933,0.000963799286543147,-0.047032161050712396,0.019490711378667758,-0.027541449672044638,0,2022-03-31,2021-12-31,2022,stable_wrong,0.04751406069398397,0.04655026140744082,-0.019008811735396185,-0.01997261102193933,-0.000963799286543147,0.047032161050712396,-0.019490711378667758,0.027541449672044638,remove
learned_market,2723,2022-04-15,0.6828691346407849,0.6253499639688586,0.688671705212866,0.6309651239176511,-0.05751917067192628,-0.05770658129521481,0.005802570572081149,0.005615159948792618,-0.00018741062328853086,-0.057612875983570545,0.0057088652604368835,-0.051904010723133664,0,2022-03-31,2021-12-31,2022,stable_wrong,0.05751917067192628,0.05770658129521481,-0.005802570572081149,-0.005615159948792618,0.00018741062328853086,0.057612875983570545,-0.0057088652604368835,0.051904010723133664,remove
learned_market,2728,2022-04-22,0.6318222291752661,0.5887174789468309,0.63847442124971,0.5956679573725937,-0.04310475022843524,-0.042806463877116306,0.006652192074443897,0.006950478425762833,0.0002982863513189364,-0.04295560705277577,0.006801335250103365,-0.03615427180267241,1,2022-03-31,2021-12-31,2022,stable_correct,-0.04310475022843524,-0.042806463877116306,0.006652192074443897,0.006950478425762833,0.0002982863513189364,-0.04295560705277577,0.006801335250103365,-0.03615427180267241,add
learned_market,2733,2022-04-29,0.5023319608025917,0.47875114276115044,0.51599819908971,0.49410114240023956,-0.023580818041441187,-0.02189705668947045,0.013666238287118382,0.015349999639089118,0.0016837613519707362,-0.02273893736545582,0.01450811896310375,-0.00823081840235207,0,2022-03-31,2021-12-31,2022,recovery,0.023580818041441187,0.02189705668947045,-0.013666238287118382,-0.015349999639089118,-0.0016837613519707362,0.02273893736545582,-0.01450811896310375,0.00823081840235207,remove
