job,iteration,objective,gradient_inf,last_step,last_backtracks,gamma,gradient,hessian
learned_vol_interaction_2022-06-30_20260910,0,0.6911176628994984,0.07533331724786167,0.0,0.0,,,
learned_vol_interaction_2022-06-30_20260910,1,0.6732393287862404,0.0015114919608622103,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260910,2,0.6732277122393664,3.2238974435334477e-06,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260910,3,0.6732277121666539,1.9646506860607205e-11,1.0,0.0,,,
learned_order_extension_2022-06-30_20260910,0,0.6911176628994984,0.07533331724786167,0.0,0.0,,,
learned_order_extension_2022-06-30_20260910,1,0.6711349441132293,0.002253839368558706,1.0,0.0,,,
learned_order_extension_2022-06-30_20260910,2,0.6711006657332483,1.9167360167776518e-05,1.0,0.0,,,
learned_order_extension_2022-06-30_20260910,3,0.6711006637076158,1.338153486889898e-09,1.0,0.0,,,
learned_order_extension_2022-06-30_20260910,4,0.6711006637076156,3.5561831257524545e-17,1.0,0.0,,,
learned_order_offset_2022-06-30_20260910,0,0.671557468305277,,,,0.0,-0.03205815946374191,0.24328001487898626
learned_order_offset_2022-06-30_20260910,1,0.6694335354764203,,,,0.13177473488600558,-0.0003058374678084142,0.23747307340864157
learned_order_offset_2022-06-30_20260910,2,0.669433338510268,,,,0.13306261760642724,-5.770075312168388e-08,0.23738337181823196
learned_order_offset_2022-06-30_20260910,3,0.669433338510261,,,,0.13306286067633008,-2.0604178085914526e-15,0.23738335483397804
learned_market_2022-06-30_20260911,0,0.6911176628994984,0.06473254931662539,0.0,0.0,,,
learned_market_2022-06-30_20260911,1,0.6668642194785389,0.00241810394951859,1.0,0.0,,,
learned_market_2022-06-30_20260911,2,0.6668175821050241,1.9391959818016954e-05,1.0,0.0,,,
learned_market_2022-06-30_20260911,3,0.6668175800492883,1.0587051544144223e-09,1.0,0.0,,,
learned_market_2022-06-30_20260911,4,0.6668175800492883,2.211772431870429e-17,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260911,0,0.6911176628994984,0.06473254931662539,0.0,0.0,,,
learned_vol_interaction_2022-06-30_20260911,1,0.6668241570496917,0.0023912843794913837,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260911,2,0.6667782109228823,1.895844432528058e-05,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260911,3,0.6667782089387648,1.0208475804593907e-09,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260911,4,0.6667782089387648,2.0599841277224584e-17,1.0,0.0,,,
learned_order_extension_2022-06-30_20260911,0,0.6911176628994984,0.06473254931662539,0.0,0.0,,,
learned_order_extension_2022-06-30_20260911,1,0.6663931060673046,0.0024887489980388307,1.0,0.0,,,
learned_order_extension_2022-06-30_20260911,2,0.6663376834308893,2.343819531217575e-05,1.0,0.0,,,
learned_order_extension_2022-06-30_20260911,3,0.6663376793303589,2.0275356739677883e-09,1.0,0.0,,,
learned_order_extension_2022-06-30_20260911,4,0.6663376793303589,3.0306838852758866e-17,1.0,0.0,,,
learned_order_offset_2022-06-30_20260911,0,0.6643535369328539,,,,0.0,0.014429832353790499,0.2364126338249475
learned_order_offset_2022-06-30_20260911,1,0.6639137769122129,,,,-0.06103663801857186,-2.6225167864684772e-05,0.23700929010144658
learned_order_offset_2022-06-30_20260911,2,0.6639137754613011,,,,-0.06092598763919871,2.048244755227524e-11,0.2370096594143686
learned_market_2022-06-30_20260912,0,0.6911176628994984,0.048662736438133875,0.0,0.0,,,
learned_market_2022-06-30_20260912,1,0.6826574693468522,0.0004562222898865049,1.0,0.0,,,
learned_market_2022-06-30_20260912,2,0.6826562049047249,2.1836513144782646e-07,1.0,0.0,,,
learned_market_2022-06-30_20260912,3,0.6826562049043966,5.5808222626518855e-14,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260912,0,0.6911176628994984,0.048662736438133875,0.0,0.0,,,
learned_vol_interaction_2022-06-30_20260912,1,0.6826425529056516,0.0004699646997790019,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260912,2,0.6826411584603045,2.486322176727465e-07,1.0,0.0,,,
learned_vol_interaction_2022-06-30_20260912,3,0.6826411584598008,9.670800130753138e-14,1.0,0.0,,,
learned_order_extension_2022-06-30_20260912,0,0.6911176628994984,0.048662736438133875,0.0,0.0,,,
