history,method,year,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
error16,native_mse,2026,30,0.5333333333333333,0.4666666666666667,16,0.5089285714285714,0.13333333333333333,0.4666666666666667,2,14,2,12,0.5446428571428571,,,,,,
error16,training_frequency,2021,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.5,0.2579561916587699,0.7091459046712631,0.5577557755775578,1.1102230246251565e-16,0.09775577557755782,0.0
error16,training_frequency,2022,49,0.40816326530612246,0.5918367346938775,20,0.5,1.0,0.40816326530612246,20,0,29,0,0.5681034482758621,0.2576583772190301,0.7084938121025776,0.5384090718410909,0.006979578382219444,0.13024580653496842,0.0
error16,training_frequency,2023,48,0.3958333333333333,0.6041666666666666,19,0.5,1.0,0.3958333333333333,19,0,29,0,0.43466424682395643,0.2524200344551359,0.6979883470281792,0.5080699938102203,0.005175039302362516,0.11223666047688702,0.0
error16,training_frequency,2024,47,0.46808510638297873,0.5319148936170213,22,0.5,1.0,0.46808510638297873,22,0,25,0,0.5,0.250164685176182,0.6934765536715868,0.5024834437086093,0.0,0.03439833732563058,0.0
error16,training_frequency,2025,48,0.375,0.625,18,0.5,0.0,0.625,0,18,0,30,0.4388888888888889,0.2581300844451045,0.709426833067026,0.4713412106135986,0.0012427009544238956,-0.15365878938640137,0.0
error16,training_frequency,2026,30,0.5333333333333333,0.4666666666666667,16,0.5,0.0,0.4666666666666667,0,16,0,14,0.5,0.24904774084249842,0.6912418164569819,0.47927031509121076,1.6653345369377348e-16,0.01260364842454409,0.0
rolling5_annual20,learned_market,2021,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5442834138486312,0.26094551746765576,0.7188216392580923,0.5608790060522634,0.11499022931948351,0.10087900605226335,0.0
rolling5_annual20,learned_market,2022,49,0.3673469387755102,0.6326530612244898,18,0.41120689655172415,0.7551020408163265,0.40816326530612246,13,5,24,7,0.3448275862068966,0.3057236543478833,0.8102759838972978,0.5824516815310631,0.09414071419910733,0.17428841622494062,0.0
rolling5_annual20,learned_market,2023,48,0.4375,0.5625,21,0.40744101633393826,0.375,0.3958333333333333,5,16,13,14,0.4283121597096189,0.26545593566752973,0.7250032514830308,0.47560551421998504,0.0952453883812954,0.07977218088665172,0.0
rolling5_annual20,learned_market,2024,47,0.723404255319149,0.2765957446808511,34,0.7181818181818183,0.40425531914893614,0.46808510638297873,14,20,5,8,0.76,0.22135338515848307,0.6349445495948645,0.4818550078431504,0.0849589459421309,0.013769901460171652,0.0
rolling5_annual20,learned_market,2025,48,0.4375,0.5625,21,0.4722222222222222,0.3541666666666667,0.625,10,11,7,20,0.524074074074074,0.26306621694994814,0.720994378721774,0.46591347245962006,0.09019621984474567,-0.15908652754037994,0.0
rolling5_annual20,learned_market,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.38392857142857145,0.2579418317855127,0.7091856657962172,0.48097098402609273,0.043144354274547055,0.014304317359426055,0.0
rolling5_annual20,learned_order_extension,2021,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2647650764059568,0.7291919585921995,0.56577625268787,0.13459033526418915,0.10577625268787,0.0
