cutoff,iteration,log_likelihood,mean_negative_log_likelihood,gradient_inf,variance0,variance1,stay0,stay1
2014-12-31,313,3531.1242080878146,-2.9158746557289965,0.001103375528352072,4.9815431836528515e-05,0.00030802444993208313,0.35781668280864126,0.4217005802393725
2014-12-31,314,3531.148701613265,-2.9158948815964205,0.0010970397027459215,4.9582709574074276e-05,0.0003075276481189808,0.35550456303662686,0.4229642593728247
2014-12-31,315,3531.1728856741424,-2.915914851919193,0.0010906898681938392,4.935170506096911e-05,0.00030703584241583483,0.35321574821550145,0.42423027472018776
2014-12-31,316,3531.1967618154413,-2.9159345679731143,0.0010843281075051817,4.912241626932292e-05,0.00030654899515308507,0.3509502014208563,0.4254983137024576
2014-12-31,317,3531.220331703491,-2.915954031134179,0.0010779563870208998,4.889484070909852e-05,0.000306067067980709,0.3487078733937801,0.42676806833257125
2014-12-31,318,3531.243597117892,-2.9159732428719174,0.0010715765572833053,4.866897545611732e-05,0.00030559002192485224,0.3464887030532534,0.42803923537156974
2014-12-31,319,3531.2665599435836,-2.9159922047428437,0.0010651903541264325,4.844481717967837e-05,0.00030511781744400716,0.3442926180151542,0.429311516471149
2014-12-31,320,3531.2892221630536,-2.9160109183840244,0.0010587994001533116,4.82223621697054e-05,0.00030465041448457644,0.34211953511581866,0.43058461830266426
2014-12-31,321,3531.311585848719,-2.916029385506787,0.0010524052065728929,4.800160636334599e-05,0.00030418777253570276,0.3399693609381648,0.4318582526727433
2014-12-31,322,3531.3336531555046,-2.91604760789059,0.0010460091753642247,4.7782545370953426e-05,0.0003037298506832195,0.33784199233850304,0.433132136625692
2014-12-31,323,3531.355426313623,-2.9160655873770627,0.0010396126017375611,4.756517450138956e-05,0.00030327660766259445,0.33573731697225895,0.43440599253294615
2014-12-31,324,3531.3769076215835,-2.9160833258642307,0.0010332166768636587,4.734948878659409e-05,0.0003028280019107738,0.3336552138169233,0.4356795481698592
2014-12-31,325,3531.3980994394315,-2.9161008253009344,0.0010268224908405175,4.713548300537222e-05,0.00030238399161680536,0.3315955536906746,0.436952536780164
2014-12-31,326,3531.4190041822435,-2.9161180876814563,0.001020431035870705,4.6923151706360356e-05,0.0003019445347711464,0.32955819976520906,0.4382246971284839
2014-12-31,327,3531.439624313875,-2.916135115040359,0.0010140432096222012,4.6712489230135295e-05,0.0003015095892135833,0.32754300807143905,0.4394957735413084
2014-12-31,328,3531.459962340969,-2.9161519094475383,0.0010076598187453865,4.650348973043748e-05,0.00030107911267968643,0.3255498279968177,0.44076551593686003
2014-12-31,329,3531.480020807241,-2.916168473003502,0.001001281582522709,4.6296147194487656e-05,0.0003006530628457163,0.323578502773177,0.4420336798443283
2014-12-31,330,3531.499802288031,-2.9161848078348727,0.00099490913662739,4.609045546237859e-05,0.0003002313973719402,0.3216288699540478,0.44330002641295235
2014-12-31,331,3531.519309385133,-2.9162009160901183,0.0009885430369667443,4.5886408245528346e-05,0.0002998140739443081,0.3197007618805621,0.44456432241145566
2014-12-31,332,3531.538544721898,-2.916216799935506,0.0009821837635949728,4.5683999144192745e-05,0.00029940105031443776,0.31779400613512787,0.4458263402183549
2014-12-31,333,3531.5575109386127,-2.9162324615512905,0.000975831724667304,4.5483221664026853e-05,0.0002989922843378851,0.315908425982168,0.447085857803659
2014-12-31,334,3531.576210688154,-2.9162479031281205,0.0009694872604264445,4.528406923170399e-05,0.00029858773401066335,0.314043840795312,0.448342658702502
2014-12-31,335,3531.5946466319083,-2.916263126863673,0.0009631506471976969,4.5086535209591064e-05,0.000298187357504005,0.312200066470529,0.44959653198124777
2014-12-31,336,3531.6128214359587,-2.9162781349595033,0.0009568221013812828,4.489061290949273e-05,0.0002977911131973434,0.3103769158247649,0.4508472721965847
2014-12-31,337,3531.6307377675403,-2.9162929296181175,0.0009505017834262858,4.4696295605472995e-05,0.0002973989597095135,0.3085741989797448,0.45209467934817077
2014-12-31,338,3531.6483982917352,-2.916307513040244,0.0009441898017735224,4.450357654576971e-05,0.00029701085592816944,0.3067917237306752,0.4533385588253368
2014-12-31,339,3531.665805668439,-2.916321887422328,0.0009378862167552419,4.431244896381678e-05,0.0002966267610374291,0.3050292958996502,0.45457872134837657
2014-12-31,340,3531.68296254955,-2.9163360549542117,0.0009315910444423486,4.412290608839452e-05,0.00029624663454375457,0.30328671967364573,0.4558149829049343
2014-12-31,341,3531.6998715764066,-2.9163500178170163,0.0009253042604278324,4.393494115292733e-05,0.0002958704363000756,0.30156379792704935,0.45704716468198603
2014-12-31,342,3531.7165353774467,-2.916363778181211,0.0009190258035399885,4.374854740395081e-05,0.00029549812652819455,0.29986033252871896,0.45827509299390246
2014-12-31,343,3531.7329565660916,-2.916377338204865,0.0009127555794761513,4.3563718108772644e-05,0.000295129665839482,0.298176124633646,0.4594985992070596
2014-12-31,344,3531.7491377388365,-2.91639070003207,0.0009064934643514412,4.338044656235055e-05,0.0002947650152538989,0.2965109749593262,0.4607175196614573
2014-12-31,345,3531.765081473549,-2.916403865791535,0.0009002393081557429,4.319872609341494e-05,0.0002944041362173615,0.294864684046999,0.46193169558976727
2014-12-31,346,3531.7807903279595,-2.9164168375953423,0.0008939929381158746,4.301855006986046e-05,0.0002940469906175232,0.29323705250795506,0.4631409730342494
2014-12-31,347,3531.7962668383384,-2.916429617537852,0.0008877541619562089,4.283991190343576e-05,0.00029369354079795165,0.2916278812551563,0.4643452027619172
2014-12-31,348,3531.8115135183466,-2.9164422076947534,0.0008815227710548242,4.266280505375687e-05,0.0002933437495707958,0.2900369717204371,0.4655442401783333
2014-12-31,349,3531.8265328580646,-2.9164546101222664,0.0008752985434936166,4.2487223031674944e-05,0.0002929975802279498,0.2884641260575902,0.4667379452403966
2014-12-31,350,3531.841327323168,-2.916466826856456,0.0008690812469977367,4.23131594020236e-05,0.00029265499655077196,0.2869091473316713,0.4679261823684597
2014-12-31,351,3531.8558993542647,-2.9164788599126874,0.0008628706417636412,4.214060778577659e-05,0.0002923159628184011,0.28537183969486885,0.4691088203580878
2014-12-31,352,3531.8702513663634,-2.9164907112851886,0.0008566664831731127,4.196956186164277e-05,0.00029198044381471166,0.28385200854932013,0.47028573229175047
2014-12-31,353,3531.88438574849,-2.91650238294673,0.0008504685243933596,4.180001536712711e-05,0.0002916484048339706,0.28234946069725425,0.4714567954507355
2014-12-31,354,3531.898304863417,-2.916513876848404,0.0008442765188611829,4.1631962099086334e-05,0.0002913198116852177,0.2808640044788732,0.4726218912275239
2014-12-31,355,3531.9120110475114,-2.9165251949194975,0.0008380902226514103,4.14653959138061e-05,0.00029099463069545017,0.2793954498983786,0.47378090503886827
2014-12-31,356,3531.9255066107016,-2.9165363390674663,0.0008319093967281083,4.130031072662808e-05,0.0002906728287116317,0.27794360873856844,0.47493372623977903
2014-12-31,357,3531.9387938365307,-2.9165473111779776,0.0008257338090806157,4.1136700511154435e-05,0.00029035437310159665,0.2765082946644408,0.4760802480386255
2014-12-31,358,3531.9518749823164,-2.9165581131150424,0.0008195632367434875,4.097455929805606e-05,0.00029003923175389376,0.27508932331622116,0.47722036741351476
2014-12-31,359,3531.9647522793866,-2.916568746721211,0.0008133974676996276,4.081388117351091e-05,0.00028972737307661044,0.2736865123922668,0.47835398503011
2014-12-31,360,3531.977427933403,-2.916579213817839,0.0008072363026689421,4.065466027729926e-05,0.0002894187659952382,0.2722996817222712,0.4794810051610199
2014-12-31,361,3531.989904124745,-2.9165895162054047,0.0008010795567843953,4.049689080058156e-05,0.0002891133799496267,0.27092865333121,0.4806013356068954
2014-12-31,362,3532.0021830089745,-2.916599655663893,0.0007949270611523755,4.0340566983382204e-05,0.00028881118489007583,0.26957325149445505,0.4817148876193153
2014-12-31,363,3532.0142667173386,-2.916609633953211,0.0007887786643024288,4.0185683111805846e-05,0.00028851215127260625,0.26823330278449237,0.4828215758255682
2014-12-31,364,3532.0261573573434,-2.916619452813661,0.0007826342335261519,4.003223351500917e-05,0.00028821625005347304,0.2669086361096568,0.4839213181553918
2014-12-31,365,3532.037857013363,-2.9166291139664433,0.0007764936561055585,3.9880212561950955e-05,0.00028792345268295323,0.26559908274531263,0.4850140357697342
2014-12-31,366,3532.049367747286,-2.9166386191141913,0.0007703568404346161,3.9729614657944956e-05,0.000287633731098465,0.2643044763578765,0.4860996529915739
2014-12-31,367,3532.0606915992107,-2.9166479699415446,0.0007642237170333856,3.9580434241035366e-05,0.0002873470577170676,0.263024653022097,0.4871780972388424
2014-12-31,368,3532.0718305881483,-2.916657168115729,0.0007580942394573149,3.943266577821866e-05,0.0002870634054273721,0.2617594512319762,0.4882492989594479
2014-12-31,369,3532.082786712768,-2.9166662152871745,0.0007519683851043979,3.9286303761531536e-05,0.0002867827475809197,0.2605087119057221,0.4893131915684362
2014-12-31,370,3532.0935619521542,-2.9166751130901356,0.0007458461559202201,3.9141342704025514e-05,0.0002865050579830722,0.25927227838510564,0.4903697113872553
2014-12-31,371,3532.104158266571,-2.9166838631433287,0.000739727579003926,3.899777713564763e-05,0.0002862303108834537,0.25804999642958476,0.49141879758513235
2014-12-31,372,3532.1145775982486,-2.9166924670505767,0.0007336127071168787,3.8855601599046695e-05,0.0002859584809659831,0.25684171420555774,0.49246039212252574
2014-12-31,373,3532.1248218721653,-2.916700926401458,0.0007275016190966284,3.871481064532305e-05,0.000285689543338538,0.2556472822710777,0.49349443969663775
2014-12-31,374,3532.1348929968367,-2.9167092427719545,0.000721394420177926,3.857539882974024e-05,0.00028542347352229747,0.25446655355637493,0.4945208876889295
2014-12-31,375,3532.144792865097,-2.9167174177251005,0.0007152912422227497,3.8437360707414436e-05,0.0002851602474407953,0.2532993833404973,0.4955396861146053
2014-12-31,376,3532.1545233548773,-2.9167254528116247,0.0007091922438620495,3.830069082899874e-05,0.00028489984140871877,0.25214562922439115,0.49655078757401133
2014-12-31,377,3532.1640863299795,-2.916733349570586,0.0007030976105524303,3.8165383736378466e-05,0.0002846422321204969,0.25100515110071,0.4975541472058872
2014-12-31,378,3532.1734836408236,-2.916741109529995,0.0006970075545491857,3.803143395839115e-05,0.00028438739663871085,0.2498778111206528,0.4985497226424157
2014-12-31,379,3532.1827171251953,-2.916748734207428,0.0006909223147989858,3.7898836006587655e-05,0.00028413531238235336,0.24876347365810159,0.499537473965986
2014-12-31,380,3532.191788608963,-2.916756225110622,0.000684842156754252,3.776758437104499e-05,0.00028388595711498427,0.24766200527132345,0.5005173636676215
2014-12-31,381,3532.200699906783,-2.916763583738054,0.0006787673721126318,3.7637673516247086e-05,0.0002836393089327965,0.24657327466250473,0.5014893566069776
2014-12-31,382,3532.209452822773,-2.916770811579499,0.0006726982784852669,3.7509097877043916e-05,0.0002833953462526414,0.24549715263534277,0.5024534199738473
2014-12-31,383,3532.21804915117,-2.916777910116573,0.0006666352189937121,3.7381851854700494e-05,0.0002831540478000247,0.24443351205094976,0.5034095232510811
2014-12-31,384,3532.2264906769506,-2.9167848808232457,0.0006605785618024207,3.7255929813047806e-05,0.0002829153925971175,0.24338222778227683,0.5043576381788528
2014-12-31,385,3532.2347791764323,-2.9167917251663353,0.0006545286995871159,3.713132607474499e-05,0.00028267935995079626,0.24234317666728042,0.5052977387201805
2014-12-31,386,3532.2429164178375,-2.9167984446059765,0.0006484860489427888,3.700803491766236e-05,0.0002824459294407463,0.24131623746102615,0.5062298010276228
2014-12-31,387,3532.250904161827,-2.9168050405960586,0.0006424510497355559,3.688605057139466e-05,0.0002822150809076495,0.24030129078693105,0.5071538034110697
2014-12-31,388,3532.2587441620044,-2.9168115145846443,0.0006364241644003942,3.67653672139127e-05,0.0002819867944414826,0.2392982190873221,0.5080697263065387
2014-12-31,389,3532.266438165382,-2.9168178680143537,0.0006304058771871019,3.664597896835985e-05,0.0002817610503699369,0.2383069065734824,0.5089775522458925
2014-12-31,390,3532.273987912815,-2.9168241023227206,0.0006243966933615414,3.652787990000177e-05,0.0002815378292470027,0.23732723917535134,0.5098772658274155
2014-12-31,391,3532.2813951393973,-2.9168302189425246,0.0006183971383606267,3.641106401333455e-05,0.00028131711184171607,0.23635910449103734,0.5107688536871396
2014-12-31,392,3532.288661574825,-2.916836219302085,0.0006124077569079655,3.629552524935704e-05,0.0002810988791270952,0.23540239173627656,0.5116523044708639
2014-12-31,393,3532.295788943719,-2.9168421048255317,0.0006064291120918366,3.6181257483012306e-05,0.0002808831122692923,0.23445699169398795,0.5125276088067788
2014-12-31,394,3532.3027789659227,-2.9168478769330495,0.0006004617844094256,3.606825452080243e-05,0.0002806697926169601,0.23352279666404135,0.5133947592786289
2014-12-31,395,3532.3096333567437,-2.9168535370410766,0.0005945063707804327,3.595651009858066e-05,0.0002804589016908634,0.2325997004133659,0.5142537503993276
2014-12-31,396,3532.316353827176,-2.9168590865624906,0.0005885634835334127,3.584601787952271e-05,0.0002802504211737386,0.23168759812650724,0.5151045785849758
2014-12-31,397,3532.3229420840835,-2.9168645269067577,0.0005826337493684713,3.573677145228138e-05,0.00028004433290042534,0.23078638635673424,0.5159472421291948
2014-12-31,398,3532.3293998303393,-2.916869859480049,0.0005767178082995341,3.562876432932517e-05,0.0002798406188482706,0.2298959629777993,0.5167817411777239
2014-12-31,399,3532.33572876494,-2.9168750856853345,0.000570816312577911,3.5521989945461435e-05,0.00027963926112782405,0.229016227136432,0.5176080777032134
2014-12-31,400,3532.341930583078,-2.9168802069224427,0.0005649299256041877,3.541644165654735e-05,0.00027944024197382893,0.22814707920565339,0.5184262554801656
2014-12-31,401,3532.3480069761863,-2.9168852245880976,0.0005590593208270636,3.531211273838582e-05,0.00027924354373652595,0.22728842073898295,0.5192362800599529
2014-12-31,402,3532.3539596319433,-2.9168901400759233,0.0005532051806353731,3.520899638580799e-05,0.00027904914887326264,0.22644015442560683,0.5200381587458797
2014-12-31,403,3532.3597902342526,-2.9168949547764265,0.0005473681952451981,3.510708571194072e-05,0.00027885703994042714,0.22560218404657084,0.520831900568227
2014-12-31,404,3532.3655004631887,-2.916899670076952,0.0005415490615853727,3.500637374765799e-05,0.0002786671995857148,0.2247744144320479,0.5216175162592408
2014-12-31,405,3532.3710919949094,-2.91690428736161,0.000535748482182971,3.490685344121318e-05,0.0002784796105407151,0.22395675141973753,0.5223950182280247
2014-12-31,406,3532.3765665015458,-2.916908808011186,0.000529967164054243,3.4808517658052555e-05,0.0002782942556138381,0.22314910181443162,0.5231644205352965
2014-12-31,407,3532.3819256510606,-2.9169132334030228,0.0005242058176015964,3.4711359180804755e-05,0.0002781111176835818,0.22235137334878913,0.5239257388679772
2014-12-31,408,3532.387171107081,-2.9169175649108845,0.0005184651555194769,3.461537070944436e-05,0.0002779301796921309,0.22156347464535747,0.5246789905135826
2014-12-31,409,3532.392304528707,-2.916921803904795,0.0005127458917119959,3.452054486162572e-05,0.00027775142463930377,0.22078531517985517,0.5254241943343857
2014-12-31,410,3532.3973275702965,-2.9169259517508643,0.0005070487402256252,3.4426874173184054e-05,0.00027757483557683233,0.2200168052457548,0.5261613707413402
2014-12-31,411,3532.402241881226,-2.916930009811087,0.0005013744141966119,3.4334351098798e-05,0.0002774003956029852,0.21925785592016497,0.5268905416677225
2014-12-31,412,3532.407049105635,-2.916933979443134,0.0004957236248193323,3.424296801281147e-05,0.00027722808785753204,0.2185083790310483,0.5276117305425064
2014-12-31,413,3532.411750882147,-2.9169378620001214,0.0004900970803333678,3.415271721020819e-05,0.00027705789551703963,0.21776828712576157,0.528324962263422
2014-12-31,414,3532.4163488435747,-2.916941658830367,0.00048449548503354674,3.406359090773429e-05,0.00027688980179049803,0.21703749344094023,0.5290302631697192
2014-12-31,415,3532.4208446166112,-2.916945371277136,0.00047891953830586837,3.3975581245165164e-05,0.00027672378991528654,0.2163159118737219,0.5297276610146159
2014-12-31,416,3532.4252398215,-2.9169490006783647,0.00047336993368731595,3.388868028670889e-05,0.0002765598431534528,0.215603456954307,0.5304171849374206
2014-12-31,417,3532.4295360717006,-2.916952548366392,0.00046784735795486423,3.380288002254242e-05,0.000276397944788327,0.21490004381985336,0.5310988654353411
2014-12-31,418,3532.4337349735342,-2.916956015667658,0.0004623524902433477,3.371817237047464e-05,0.00027623807812143943,0.21420558818969598,0.5317727343349676
2014-12-31,419,3532.437838125829,-2.9169594039024185,0.0004568860011932071,3.363454917772927e-05,0.000276080226469748,0.21352000634187884,0.5324388247634487
2014-12-31,420,3532.441847119544,-2.9169627143844292,0.0004514485521301693,3.35520022228422e-05,0.00027592437316317867,0.21284321509098622,0.5330971711193535
2014-12-31,421,3532.445763537399,-2.9169659484206436,0.0004460407942773596,3.347052321766768e-05,0.0002757705015424551,0.21217513176725872,0.5337478090432343
2014-12-31,422,3532.449588953491,-2.9169691073108925,0.00044066336800035853,3.339010380948622e-05,0.0002756185949572179,0.21151567419696868,0.534390775387898
2014-12-31,423,3532.453324932905,-2.9169721923475684,0.0004353169020883786,3.3310735583209284e-05,0.0002754686367644258,0.21086476068404042,0.535026108188408
2014-12-31,424,3532.456973031333,-2.9169752048153037,0.0004300020130678068,3.323241006367241e-05,0.000275320610327033,0.21022230999288954,0.535653846631815
2014-12-31,425,3532.4605347946735,-2.916978145990647,0.0004247193045530597,3.315511871801258e-05,0.0002751744990129295,0.20958824133245402,0.5362740310266484
2014-12-31,426,3532.464011758652,-2.916981017141744,0.00041946936663271817,3.307885295812233e-05,0.000275030286194139,0.20896247434139212,0.5368867027721782
2014-12-31,427,3532.467405448423,-2.9169838195280122,0.00041425277529191405,3.300360414317511e-05,0.00027488795524626607,0.20834492907441976,0.5374919043274659
2014-12-31,428,3532.4707173781862,-2.9169865543998235,0.00040907009187077616,3.2929363582214285e-05,0.0002747474895481768,0.2077355259897553,0.5380896791802325
2014-12-31,429,3532.4739490508045,-2.916989222998187,0.0004039218625601762,3.285612253680151e-05,0.0002746088724819188,0.20713418593764105,0.5386800718155572
2014-12-31,430,3532.4771019574223,-2.9169918265544363,0.00039880861793358566,3.2783872223717264e-05,0.00027447208743285306,0.2065408301499097,0.5392631276844345
2014-12-31,431,3532.480177577094,-2.9169943662899205,0.00039373087251490236,3.2712603817706875e-05,0.0002743371177900021,0.20595538023056537,0.5398388931722121
2014-12-31,432,3532.483177376413,-2.9169968434157005,0.00038868912438275605,3.264230845426771e-05,0.00027420394694659616,0.20537775814734038,0.5404074155669316
2014-12-31,433,3532.486102809161,-2.916999259132255,0.00038368385481040286,3.257297723247038e-05,0.0002740725583008122,0.20480788622419535,0.5409687430275999
2014-12-31,434,3532.488955315946,-2.9170016146291875,0.00037871552794271164,3.250460121780958e-05,0.00027394293525669804,0.20424568713472963,0.541522924552423
2014-12-31,435,3532.4917363238706,-2.917003911084947,0.000373784590505459,3.2437171445076975e-05,0.0002738150612252624,0.20369108389646584,0.5420700099470108
2014-12-31,436,3532.4944472461966,-2.9170061496665536,0.00036889147155124785,3.2370678921252866e-05,0.00027368891962573327,0.2031439998659687,0.5426100497925971
2014-12-31,437,3532.497089482021,-2.9170083315293316,0.00036403658223843957,3.2305114628410025e-05,0.0002735644938869698,0.20260435873476798,0.54314309541429
2014-12-31,438,3532.4996644159733,-2.9170104578166582,0.0003592203156437452,3.224046952662521e-05,0.00027344176744900926,0.2020720845260452,0.5436691988493861
2014-12-31,439,3532.5021734179136,-2.917012529659714,0.0003544430466073413,3.217673455689316e-05,0.00027332072376476087,0.20154710159205289,0.5441884128157712
2014-12-31,440,3532.50461784265,-2.9170145481772503,0.0003497051316087718,3.211390064403779e-05,0.0002732013463018113,0.2010293346122248,0.5447007906804291
2014-12-31,441,3532.506999029666,-2.9170165144753644,0.0003450069086751474,3.20519586996173e-05,0.00027308361854435725,0.20051870859194376,0.5452063864280956
2014-12-31,442,3532.5093183028644,-2.9170184296472867,0.00034034869731818255,3.1990899624817136e-05,0.00027296752399523413,0.20001514886193383,0.5457052546300745
2014-12-31,443,3532.5115769703193,-2.9170202947731787,0.00033573079850143756,3.193071431332843e-05,0.00027285304617804987,0.1995185810782402,0.5461974504132414
2014-12-31,444,3532.513776324052,-2.9170221109199437,0.0003311534946341591,3.187139365420541e-05,0.0002727401686394,0.19902893122276027,0.5466830294292648
2014-12-31,445,3532.5159176398056,-2.917023879141045,0.00032661704959426627,3.1812928534700754e-05,0.0002726288749511707,0.19854612560429305,0.5471620478240657
2014-12-31,446,3532.51800217686,-2.91702560047635,0.00032212170877568086,3.175530984307267e-05,0.0002725191487129037,0.1980700908600773,0.547634562207537
2014-12-31,447,3532.520031177827,-2.917027275951963,0.0003176676991618065,3.1698528471362185e-05,0.00027241097355423284,0.19760075395777713,0.5481006296235462
2014-12-31,448,3532.5220058684954,-2.917028906580095,0.00031325522942293884,3.164257531813569e-05,0.00027230433313737274,0.19713804219789097,0.5485603075202521
2014-12-31,449,3532.5239274576625,-2.9170304933589284,0.00030888449003646637,3.158744129119104e-05,0.00027219921115965485,0.1966818832165447,0.5490136537207415
2014-12-31,450,3532.525797137002,-2.9170320372725036,0.0003045556534288208,3.1533117310223294e-05,0.0002720955913560976,0.19623220498864832,0.5494607263940191
2014-12-31,451,3532.5276160809326,-2.917033539290613,0.00030026887413923194,3.1479594309448254e-05,0.0002719934575020213,0.19578893583137333,0.5499015840263661
2014-12-31,452,3532.5293854465126,-2.9170350003687138,0.0002960242890016443,3.1426863240179764e-05,0.0002718927934156816,0.19535200440793105,0.550336285393081
2014-12-31,453,3532.5311063733316,-2.917036421447838,0.00029182201734724686,3.13749150733607e-05,0.0002717935829609168,0.19492133973162132,0.5507648895306346
2014-12-31,454,3532.532779983448,-2.9170378034545403,0.0002876621612233561,3.1323740802043445e-05,0.0002716958100498209,0.19449687117011974,0.5511874557092359
2014-12-31,455,3532.534407381303,-2.9170391473008284,0.00028354480562885843,3.1273331443818534e-05,0.00027159945864540776,0.1940785284499842,0.5516040434058445
2014-12-31,456,3532.5359896536825,-2.917040453884131,0.0002794700187658668,3.122367804318976e-05,0.00027150451276429033,0.1936662416613459,0.5520147122776321
2014-12-31,457,3532.537527869669,-2.9170417240872575,0.0002754378523050933,3.117477167389456e-05,0.0002714109564793368,0.19325994126277093,0.5524195221359102
2014-12-31,458,3532.5390230806233,-2.917042958778384,0.0002714483416655956,3.112660344116703e-05,0.0002713187739223372,0.19285955808625574,0.5528185329205426
2014-12-31,459,3532.5404763201736,-2.9170441588110436,0.0002675015063055206,3.1079164483943e-05,0.00027122794928663354,0.19246502334234555,0.5532118046748432
2014-12-31,460,3532.541888604214,-2.917045325024124,0.0002635973500258054,3.103244597700618e-05,0.00027113846682974183,0.19207626862534602,0.5535993975209836
2014-12-31,461,3532.5432609309237,-2.917046458241886,0.00025973586128305625,3.098643913307368e-05,0.00027105031087594267,0.19169322591860932,0.5539813716359101
2014-12-31,462,3532.544594280796,-2.917047559273985,0.0002559170135126896,3.0941135204820674e-05,0.00027096346581884675,0.19131582759987276,0.5543577872277822
2014-12-31,463,3532.545889616676,-2.9170486289155044,0.00025214076546018296,3.089652548684303e-05,0.0002708779161239201,0.1909440064466363,0.5547287045129471
2014-12-31,464,3532.547147883816,-2.917049667946999,0.00024840706152036716,3.085260131755764e-05,0.0002707936463309741,0.19057769564155316,0.5550941836934474
2014-12-31,465,3532.5483700099385,-2.9170506771345486,0.00024471583208306034,3.080935408103976e-05,0.0002707106410566162,0.19021682877782134,0.5554542849350749
2014-12-31,466,3532.549556905313,-2.9170516572298206,0.00024106699388537614,3.0766775208797176e-05,0.0002706288849966545,0.18986133986455556,0.5558090683459765
2014-12-31,467,3532.5507094628433,-2.917052608970143,0.00023746045036779015,3.072485618148077e-05,0.00027054836292845027,0.18951116333213058,0.5561585939558078
2014-12-31,468,3532.55182855816,-2.91705353307858,0.00023389609203604996,3.0683588530531666e-05,0.00027046905971322364,0.18916623403747176,0.5565029216954535
2014-12-31,469,3532.552915049731,-2.9170544302640224,0.00023037379682534835,3.06429638397647e-05,0.000270390960298306,0.18882648726928714,0.5568421113773014
2014-12-31,470,3532.5539697789786,-2.917055301221287,0.00022689343046837363,3.060297374688865e-05,0.00027031404971933565,0.1884918587532244,0.5571762226760836
2014-12-31,471,3532.5549935704003,-2.917056146631214,0.0002234548468645243,3.056360994496296e-05,0.00027023831310239434,0.18816228465694046,0.5575053151102793
2014-12-31,472,3532.5559872317085,-2.917056967160783,0.00022005788845122314,3.052486418379197e-05,0.0002701637356660826,0.18783770159507557,0.5578294480240827
2014-12-31,473,3532.5569515539687,-2.9170577634632275,0.00021670238657566998,3.048672827125596e-05,0.0002700903027235363,0.18751804663411323,0.5581486805699376
2014-12-31,474,3532.557887311752,-2.91705853617816,0.00021338816186687907,3.0449194074580743e-05,0.0002700179996843794,0.18720325729712742,0.5584630716916309
2014-12-31,475,3532.5587952632895,-2.9170592859317006,0.00021011502460730654,3.0412253521545523e-05,0.00026994681205660693,0.18689327156839988,0.5587726801079501
2014-12-31,476,3532.559676150644,-2.917060013336618,0.00020688277510288905,3.037589860162964e-05,0.00026987672544840843,0.1865880278979002,0.5590775642968959
2014-12-31,477,3532.5605306998723,-2.9170607189924627,0.0002036912040535092,3.0340121367099782e-05,0.0002698077255699224,0.18628746520562606,0.5593777824804623
2014-12-31,478,3532.561359621208,-2.9170614034857207,0.00020054009291861597,3.0304913934036866e-05,0.00026973979823491595,0.18599152288579004,0.5596733926099527
2014-12-31,479,3532.562163609243,-2.917062067389961,0.00019742921428294777,3.0270268483305137e-05,0.0002696729293624097,0.18570014081085054,0.5599644523518558
2014-12-31,480,3532.5629433431172,-2.917062711265993,0.0001943583322175728,3.023617726146282e-05,0.00026960710497821747,0.18541325933538091,0.5602510190742616
2014-12-31,481,3532.563699486709,-2.9170633356620224,0.00019132720263899467,3.0202632581616612e-05,0.00026954231121642904,0.18513081929977207,0.5605331498338159
2014-12-31,482,3532.5644326888337,-2.917063941113818,0.00018833557366301824,3.0169626824219353e-05,0.0002694785343208178,0.18485276203376214,0.5608109013632051
2014-12-31,483,3532.5651435834493,-2.9170645281448797,0.0001853831859567034,3.013715243781407e-05,0.00026941576064617935,0.18457902935979006,0.5610843300591744
2014-12-31,484,3532.565832789856,-2.917065097266603,0.00018246977308301453,3.0105201939722777e-05,0.00026935397665959473,0.184309563596174,0.5613534919710542
2014-12-31,485,3532.566500912909,-2.917065648978455,0.00017959506184405232,3.0073767916683894e-05,0.0002692931689416379,0.1840443075601028,0.5616184427898117
2014-12-31,486,3532.5671485432326,-2.9170661837681524,0.00017675877261678666,3.004284302543681e-05,0.00026923332418749755,0.1837832045704474,0.5618792378376015
2014-12-31,487,3532.5677762574282,-2.917066702111832,0.00017396061968455846,3.0012419993256532e-05,0.00026917442920804195,0.18352619845038534,0.5621359320578129
2014-12-31,488,3532.568384618302,-2.917067204474238,0.00017120031156310915,2.9982491618438747e-05,0.00026911647093080603,0.18327323352983832,0.5623885800056122
2014-12-31,489,3532.5689741750703,-2.9170676913088935,0.00016847755132068135,2.9953050770736508e-05,0.00026905943640092065,0.18302425464772037,0.5626372358389624
2014-12-31,490,3532.5695454635934,-2.9170681630582935,0.00016579203689295186,2.9924090391750586e-05,0.000269003312781961,0.1827792071539996,0.5628819533101183
2014-12-31,491,3532.5700990065907,-2.9170686201540796,0.00016314346139018426,2.9895603495272416e-05,0.00026894808735674367,0.18253803691156986,0.5631227857575842
2014-12-31,492,3532.5706353138685,-2.9170690630172325,0.00016053151340052467,2.9867583167584102e-05,0.00026889374752804774,0.18230069029793283,0.5633597860985294
2014-12-31,493,3532.57115488254,-2.9170694920582494,0.0001579558772851987,2.9840022567713817e-05,0.0002688402808192712,0.18206711420669489,0.56359300682165
2014-12-31,494,3532.5716581972524,-2.9170699076773348,0.00015541623346784322,2.981291492764947e-05,0.0002687876748750235,0.18183725604887313,0.5638224999804636
