window,partition,state,method,sparse,sample_share,brier_difference_vs_frequency,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
early_2015_2017,hmm_bucket,low_probability,raw_recent_additive,False,0.7666666666666667,0.0011433200548148226,92,0.532608695652174,0.4673913043478261,49,0.5173076923076922,0.6195652173913043,0.5652173913043478,33,16,24,19,0.5283653846153846,0.2505008956737941,0.6938373292164309,0.5246954700301923,0.09834433263139622,-0.04052192127415544,0.0
early_2015_2017,hmm_bucket,low_probability,learned_recent_interaction,False,0.7666666666666667,0.002571815954076462,92,0.5652173913043478,0.43478260869565216,52,0.551923076923077,0.6086956521739131,0.5652173913043478,34,18,22,18,0.5740384615384615,0.2519293915730557,0.7005541939198419,0.5217328358158771,0.15528491447095158,-0.04348455548847063,0.0
early_2015_2017,hmm_bucket,low_probability,raw_recent_interaction,False,0.7666666666666667,-0.002846580081600325,92,0.5217391304347826,0.4782608695652174,48,0.49615384615384617,0.6956521739130435,0.5652173913043478,36,12,28,16,0.5288461538461539,0.24651099553737893,0.6847142763657924,0.5371235064932258,0.0922194985495651,-0.02809388481112196,0.0
early_2015_2017,hmm_bucket,low_probability,recent_frequency,False,0.7666666666666667,-0.003300648528738237,92,0.5652173913043478,0.43478260869565216,52,0.5,1.0,0.5652173913043478,52,0,40,0,0.49423076923076925,0.24605692709024102,0.6852435835624011,0.5520335768300584,0.007300758165404603,-0.013183814474289401,0.0
early_2015_2017,hmm_bucket,low_probability,learned_hmm_interaction,False,0.7666666666666667,0.01707188004318605,92,0.4782608695652174,0.5217391304347826,44,0.5009615384615385,0.32608695652173914,0.5652173913043478,17,27,13,35,0.5341346153846154,0.2664294556621653,0.7275398225417016,0.44040892750923716,0.11900059012649392,-0.12480846379511062,0.0
early_2015_2017,hmm_bucket,low_probability,raw_hmm_interaction,False,0.7666666666666667,0.026003578427078233,92,0.45652173913043476,0.5434782608695652,42,0.49615384615384617,0.1956521739130435,0.5652173913043478,10,32,8,42,0.48365384615384616,0.2753611540460575,0.7460801894375145,0.4273327092251898,0.10364070366389452,-0.137884682079158,0.0
early_2015_2017,hmm_bucket,low_probability,hmm_only,False,0.7666666666666667,0.0009405488770358184,92,0.5,0.5,46,0.4913461538461539,0.5652173913043478,0.5652173913043478,29,17,23,23,0.4735576923076923,0.2502981244960151,0.6937434644929565,0.4981179901698489,0.004009722989551204,-0.06709940113449886,0.0
early_2015_2017,hmm_bucket,uncertain,native_mse,True,0.125,,15,0.4666666666666667,0.5333333333333333,7,0.4464285714285714,0.8,0.5333333333333333,6,1,6,2,0.4642857142857143,,,,,,
early_2015_2017,hmm_bucket,uncertain,learned_probe,True,0.125,0.02777274806383717,15,0.4666666666666667,0.5333333333333333,7,0.4642857142857143,0.5333333333333333,0.5333333333333333,4,3,4,4,0.3392857142857143,0.2791012338509793,0.7533358164814515,0.5128216522361323,0.08029332939020667,-0.02051168109720103,0.0
early_2015_2017,hmm_bucket,uncertain,learned_clip,True,0.125,0.027070094961886726,15,0.4666666666666667,0.5333333333333333,7,0.4642857142857143,0.5333333333333333,0.5333333333333333,4,3,4,4,0.3392857142857143,0.27839858074902885,0.7518818340685373,0.513933191205215,0.08031147151915737,-0.01940014212811836,0.0
early_2015_2017,hmm_bucket,uncertain,raw25_probe,True,0.125,0.08132833856916244,15,0.3333333333333333,0.6666666666666666,5,0.35714285714285715,0.13333333333333333,0.5333333333333333,0,5,2,8,0.44642857142857145,0.33265682435630456,0.8813713000271076,0.33336333451203604,0.16761245756783594,-0.1999699988212973,0.0
early_2015_2017,hmm_bucket,uncertain,raw25_clip,True,0.125,0.07300508461860816,15,0.3333333333333333,0.6666666666666666,5,0.3392857142857143,0.4,0.5333333333333333,2,3,4,6,0.375,0.3243335704057503,0.8590106409668089,0.3961061713574121,0.16430978516651312,-0.13722716197592122,0.0
early_2015_2017,hmm_bucket,uncertain,training_frequency,True,0.125,0.0,15,0.4,0.6,6,0.41964285714285715,0.2,0.5333333333333333,1,5,2,7,0.41964285714285715,0.2513284857871421,0.6958043462221776,0.4943584341814721,0.004501455178171532,-0.03897489915186125,0.0
early_2015_2017,hmm_bucket,uncertain,neutral_50,True,0.125,-0.0013284857871421196,15,0.4666666666666667,0.5333333333333333,7,0.5,0.0,0.5333333333333333,0,7,0,8,0.5,0.25,0.6931471805599453,0.5,0.0,-0.033333333333333326,0.0
early_2015_2017,hmm_bucket,uncertain,learned_market,True,0.125,0.03732234021253117,15,0.6,0.4,9,0.5803571428571428,0.8,0.5333333333333333,7,2,5,1,0.30357142857142855,0.2886508259996733,0.7784789008863781,0.5763784288365955,0.1024504463803919,0.04304509550326219,0.0
early_2015_2017,hmm_bucket,uncertain,raw_trend,True,0.125,0.07962096903227756,15,0.26666666666666666,0.7333333333333333,4,0.2767857142857143,0.3333333333333333,0.5333333333333333,1,3,4,7,0.39285714285714285,0.3309494548194197,0.876443247730639,0.40121007309183077,0.17831382050071765,-0.13212326024150256,0.0
early_2015_2017,hmm_bucket,uncertain,market4,True,0.125,0.018343750249765534,15,0.5333333333333333,0.4666666666666667,8,0.5089285714285714,0.8666666666666667,0.5333333333333333,7,1,6,1,0.4107142857142857,0.26967223603690765,0.7356716971459993,0.5794069803871363,0.07474649855961894,0.04607364705380301,0.0
early_2015_2017,hmm_bucket,uncertain,learned_vol_interaction,True,0.125,0.03609916091193599,15,0.6,0.4,9,0.5803571428571428,0.8,0.5333333333333333,7,2,5,1,0.3392857142857143,0.2874276466990781,0.7748288109176187,0.584122871278435,0.10962547652657689,0.05078953794510166,0.0
early_2015_2017,hmm_bucket,uncertain,raw_vol_interaction,True,0.125,0.0885271433670522,15,0.26666666666666666,0.7333333333333333,4,0.2767857142857143,0.3333333333333333,0.5333333333333333,1,3,4,7,0.3392857142857143,0.3398556291541943,0.8968016389959453,0.3964886034173961,0.18282435912701744,-0.1368447299159372,0.0
early_2015_2017,hmm_bucket,uncertain,learned_recent_additive,True,0.125,0.038828346989890294,15,0.6,0.4,9,0.5803571428571428,0.8,0.5333333333333333,7,2,5,1,0.3392857142857143,0.2901568327770324,0.7861683257418337,0.6016161466339747,0.09268326445980216,0.06828281330064134,0.0
early_2015_2017,hmm_bucket,uncertain,raw_recent_additive,True,0.125,0.0988353298744935,15,0.3333333333333333,0.6666666666666666,5,0.3392857142857143,0.4,0.5333333333333333,2,3,4,6,0.39285714285714285,0.3501638156616356,0.9545510886531996,0.41592524122953434,0.22786203841311745,-0.11740809210379899,0.0
early_2015_2017,hmm_bucket,uncertain,learned_recent_interaction,True,0.125,0.04039471260046512,15,0.6,0.4,9,0.5803571428571428,0.8,0.5333333333333333,7,2,5,1,0.30357142857142855,0.29172319838760724,0.7885621633784544,0.6038655413251769,0.09480850395418713,0.07053220799184357,0.0
early_2015_2017,hmm_bucket,uncertain,raw_recent_interaction,True,0.125,0.11384313873242657,15,0.3333333333333333,0.6666666666666666,5,0.3392857142857143,0.4,0.5333333333333333,2,3,4,6,0.375,0.3651716245195687,0.9927942759084445,0.4031370049407504,0.2360652299735576,-0.13019632839258294,0.0
early_2015_2017,hmm_bucket,uncertain,recent_frequency,True,0.125,-2.2385401824420725e-06,15,0.5333333333333333,0.4666666666666667,8,0.5,1.0,0.5333333333333333,8,0,7,0,0.41964285714285715,0.2513262472469597,0.6958165929134944,0.5221468926553673,0.010960451977401097,-0.011186440677966036,0.0
early_2015_2017,hmm_bucket,uncertain,learned_hmm_interaction,True,0.125,0.0396207445032245,15,0.6,0.4,9,0.5803571428571428,0.8,0.5333333333333333,7,2,5,1,0.30357142857142855,0.2909492302903666,0.783954423667031,0.5771816642378916,0.10390563236230348,0.04384833090455831,0.0
early_2015_2017,hmm_bucket,uncertain,raw_hmm_interaction,True,0.125,0.07877904996478524,15,0.3333333333333333,0.6666666666666666,5,0.3392857142857143,0.4,0.5333333333333333,2,3,4,6,0.39285714285714285,0.33010753575192736,0.8737388373882731,0.4035623746608934,0.1763653623535617,-0.12977095867243993,0.0
early_2015_2017,hmm_bucket,uncertain,hmm_only,True,0.125,0.0013498484202986716,15,0.4,0.6,6,0.41964285714285715,0.2,0.5333333333333333,1,5,2,7,0.6785714285714286,0.2526783342074408,0.6984648195510277,0.4940982391352574,0.04110730059236442,-0.039235094198075915,0.0
early_2015_2017,hmm_bucket,high_probability,native_mse,True,0.10833333333333334,,13,0.5384615384615384,0.46153846153846156,7,0.5357142857142857,0.5384615384615384,0.5384615384615384,4,3,3,3,0.47619047619047616,,,,,,
early_2015_2017,hmm_bucket,high_probability,learned_probe,True,0.10833333333333334,0.014436171833096645,13,0.6153846153846154,0.38461538461538464,8,0.6190476190476191,0.46153846153846156,0.5384615384615384,4,4,2,3,0.5238095238095238,0.26595945723437875,0.7256654466167932,0.4615558774739133,0.08146263360714766,-0.07690566098762514,0.0
early_2015_2017,hmm_bucket,high_probability,learned_clip,True,0.10833333333333334,0.01610793556812995,13,0.6153846153846154,0.38461538461538464,8,0.6190476190476191,0.46153846153846156,0.5384615384615384,4,4,2,3,0.5238095238095238,0.26763122096941205,0.7292104172614834,0.46142235574066776,0.08253801089163648,-0.07703918272087068,0.0
early_2015_2017,hmm_bucket,high_probability,raw25_probe,True,0.10833333333333334,0.0996051480470907,13,0.38461538461538464,0.6153846153846154,5,0.40476190476190477,0.23076923076923078,0.5384615384615384,1,4,2,6,0.42857142857142855,0.3511284334483728,0.9489526635700798,0.4319648717593942,0.20161143593198053,-0.10649666670214425,0.0
early_2015_2017,hmm_bucket,high_probability,raw25_clip,True,0.10833333333333334,0.05465492843157843,13,0.38461538461538464,0.6153846153846154,5,0.38095238095238093,0.5384615384615384,0.5384615384615384,3,2,4,4,0.35714285714285715,0.30617821383286054,0.8135605700709536,0.49885173303469876,0.13889741559368568,-0.03960980542683967,0.0
early_2015_2017,hmm_bucket,high_probability,training_frequency,True,0.10833333333333334,0.0,13,0.38461538461538464,0.6153846153846154,5,0.40476190476190477,0.23076923076923078,0.5384615384615384,1,4,2,6,0.40476190476190477,0.2515232854012821,0.6961939729221567,0.49470469996440836,0.004741439505159586,-0.04375683849713008,0.0
early_2015_2017,hmm_bucket,high_probability,neutral_50,True,0.10833333333333334,-0.001523285401282104,13,0.46153846153846156,0.5384615384615384,6,0.5,0.0,0.5384615384615384,0,6,0,7,0.5,0.25,0.6931471805599453,0.5,0.0,-0.038461538461538436,0.0
early_2015_2017,hmm_bucket,high_probability,learned_market,True,0.10833333333333334,0.035222896261572434,13,0.38461538461538464,0.6153846153846154,5,0.35714285714285715,0.8461538461538461,0.5384615384615384,5,0,6,2,0.40476190476190477,0.28674618166285454,0.7813145160648857,0.5979776666660961,0.10825321552421695,0.05951612820455765,0.0
early_2015_2017,hmm_bucket,high_probability,raw_trend,True,0.10833333333333334,0.057367044189645444,13,0.38461538461538464,0.6153846153846154,5,0.38095238095238093,0.5384615384615384,0.5384615384615384,3,2,4,4,0.3333333333333333,0.30889032959092755,0.8225733355644679,0.5158001760581856,0.14920890947218435,-0.022661362403352814,0.0
early_2015_2017,hmm_bucket,high_probability,market4,True,0.10833333333333334,0.027134373563590164,13,0.6153846153846154,0.38461538461538464,8,0.5833333333333334,0.9230769230769231,0.5384615384615384,7,1,5,0,0.3333333333333333,0.27865765896487227,0.7580563835007289,0.6292744323069078,0.07416214461151681,0.09081289384536939,0.0
early_2015_2017,hmm_bucket,high_probability,learned_vol_interaction,True,0.10833333333333334,0.031004177174291936,13,0.38461538461538464,0.6153846153846154,5,0.35714285714285715,0.8461538461538461,0.5384615384615384,5,0,6,2,0.40476190476190477,0.28252746257557404,0.7650543115687873,0.6000308201220965,0.09279037483911594,0.061569281660558084,0.0
early_2015_2017,hmm_bucket,high_probability,raw_vol_interaction,True,0.10833333333333334,0.08204151215231431,13,0.46153846153846156,0.5384615384615384,6,0.4642857142857143,0.46153846153846156,0.5384615384615384,3,3,3,4,0.3333333333333333,0.3335647975535964,0.896112044593614,0.5169318921848922,0.18741033368632384,-0.02152964627664622,0.0
early_2015_2017,hmm_bucket,high_probability,learned_recent_additive,True,0.10833333333333334,0.032414260940388295,13,0.38461538461538464,0.6153846153846154,5,0.35714285714285715,0.8461538461538461,0.5384615384615384,5,0,6,2,0.47619047619047616,0.2839375463416704,0.78523833701233,0.6374062668280415,0.10869985247125574,0.09894472836650303,0.0
early_2015_2017,hmm_bucket,high_probability,raw_recent_additive,True,0.10833333333333334,0.052552189163822816,13,0.38461538461538464,0.6153846153846154,5,0.39285714285714285,0.38461538461538464,0.5384615384615384,2,3,3,5,0.47619047619047616,0.3040754745651049,0.8186716840105137,0.5053169438493004,0.16920679557089238,-0.033144594612238065,0.0
early_2015_2017,hmm_bucket,high_probability,learned_recent_interaction,True,0.10833333333333334,0.030790268718047076,13,0.46153846153846156,0.5384615384615384,6,0.44047619047619047,0.7692307692307693,0.5384615384615384,5,1,5,2,0.38095238095238093,0.2823135541193292,0.765078282145072,0.6130865479107752,0.10496913599074217,0.07462500944923678,0.0
early_2015_2017,hmm_bucket,high_probability,raw_recent_interaction,True,0.10833333333333334,0.09045781420537707,13,0.38461538461538464,0.6153846153846154,5,0.40476190476190477,0.23076923076923078,0.5384615384615384,1,4,2,6,0.42857142857142855,0.3419810996066592,0.9343587221219283,0.4871276443296759,0.22033570327715252,-0.05133389413186251,0.0
early_2015_2017,hmm_bucket,high_probability,recent_frequency,True,0.10833333333333334,-3.573515906368785e-05,13,0.5384615384615384,0.46153846153846156,7,0.5,1.0,0.5384615384615384,7,0,6,0,0.40476190476190477,0.2514875502422184,0.6961417541330642,0.5229900043459366,0.01154478228552824,-0.01547153411560187,0.0
early_2015_2017,hmm_bucket,high_probability,learned_hmm_interaction,True,0.10833333333333334,0.03413111621393311,13,0.38461538461538464,0.6153846153846154,5,0.35714285714285715,0.8461538461538461,0.5384615384615384,5,0,6,2,0.42857142857142855,0.2856544016152152,0.7782869834051039,0.5985454172735837,0.1053371483723521,0.060083878812045244,0.0
early_2015_2017,hmm_bucket,high_probability,raw_hmm_interaction,True,0.10833333333333334,0.05901124962431825,13,0.38461538461538464,0.6153846153846154,5,0.38095238095238093,0.5384615384615384,0.5384615384615384,3,2,4,4,0.3333333333333333,0.31053453502560036,0.8269175202400499,0.5161522810214988,0.15295993199984464,-0.022309257440039643,0.0
early_2015_2017,hmm_bucket,high_probability,hmm_only,True,0.10833333333333334,0.008633387574202012,13,0.5384615384615384,0.46153846153846156,7,0.5,1.0,0.5384615384615384,7,0,6,0,0.35714285714285715,0.2601566729754841,0.7139621835059173,0.5386257744761423,0.04173730847592379,0.00016423601460391346,0.0
late_2018_2020,hmm_bucket,low_probability,native_mse,False,0.7730496453900709,,109,0.6055045871559633,0.3944954128440367,66,0.588336783988958,0.6238532110091743,0.5779816513761468,44,22,24,19,0.6155969634230504,,,,,,
late_2018_2020,hmm_bucket,low_probability,learned_probe,False,0.7730496453900709,-0.008929258028694903,109,0.5504587155963303,0.44954128440366975,60,0.5407177363699103,0.5688073394495413,0.5779816513761468,38,22,24,25,0.6052449965493444,0.2391361280255957,0.6711134181153402,0.5254064729929304,0.10988152507587373,-0.05257517838321635,0.0
late_2018_2020,hmm_bucket,low_probability,learned_clip,False,0.7730496453900709,-0.008911950248317951,109,0.5688073394495413,0.43119266055045874,62,0.5565907522429261,0.5871559633027523,0.5779816513761468,40,22,24,23,0.6042097998619738,0.23915343580597265,0.671216638579761,0.524699935657915,0.10933612222541951,-0.053281715718231815,0.0
late_2018_2020,hmm_bucket,low_probability,raw25_probe,False,0.7730496453900709,0.006840536173887496,109,0.4954128440366973,0.5045871559633027,54,0.49603174603174605,0.4954128440366973,0.5779816513761468,31,23,23,32,0.5065562456866805,0.2549059222281781,0.7032685695934086,0.5007228847468345,0.07568159926039957,-0.0772587666293123,0.0
late_2018_2020,hmm_bucket,low_probability,raw25_clip,False,0.7730496453900709,0.004680224298743957,109,0.5229357798165137,0.47706422018348627,57,0.5198412698412698,0.5229357798165137,0.5779816513761468,34,23,23,29,0.5200138026224983,0.25274561035303456,0.6988942975892066,0.503384393049778,0.0706073565155796,-0.07459725832636876,0.0
late_2018_2020,hmm_bucket,low_probability,training_frequency,False,0.7730496453900709,0.0,109,0.5779816513761468,0.42201834862385323,63,0.5,1.0,0.5779816513761468,63,0,46,0,0.4829192546583851,0.2480653860542906,0.6892766903224233,0.5174905617814913,0.004633889108135598,-0.060491089594655434,0.0
late_2018_2020,hmm_bucket,low_probability,neutral_50,False,0.7730496453900709,0.0019346139457094014,109,0.42201834862385323,0.5779816513761468,46,0.5,0.0,0.5779816513761468,0,46,0,63,0.5,0.25,0.6931471805599454,0.5,0.0,-0.07798165137614677,0.0
late_2018_2020,hmm_bucket,low_probability,learned_market,False,0.7730496453900709,-0.009314743006454629,109,0.5871559633027523,0.41284403669724773,64,0.5753968253968254,0.5871559633027523,0.5779816513761468,41,23,23,22,0.6187025534851622,0.23875064304783597,0.6705537656501929,0.519385459458013,0.11490883882274651,-0.05859619191813381,0.0
late_2018_2020,hmm_bucket,low_probability,raw_trend,False,0.7730496453900709,0.002861886480781367,109,0.5504587155963303,0.44954128440366975,60,0.5465838509316769,0.5321100917431193,0.5779816513761468,36,24,22,27,0.5345065562456867,0.25092727253507197,0.6951577169149395,0.5044675421985366,0.06667679863078883,-0.07351410917761014,0.0
late_2018_2020,hmm_bucket,low_probability,market4,False,0.7730496453900709,0.00015631277294522739,109,0.5688073394495413,0.43119266055045874,62,0.5419254658385093,0.6788990825688074,0.5779816513761468,45,17,29,18,0.5324361628709455,0.24822169882723583,0.6895843071112989,0.5071412724733197,0.017863378739798392,-0.07084037890282702,0.0
late_2018_2020,hmm_bucket,low_probability,learned_vol_interaction,False,0.7730496453900709,-0.007102602550401793,109,0.5963302752293578,0.4036697247706422,65,0.5891994478951,0.5596330275229358,0.5779816513761468,40,25,21,23,0.6069703243616287,0.2409627835038888,0.6753217253902477,0.5195757176922542,0.11549406695005358,-0.058405933683892575,0.0
late_2018_2020,hmm_bucket,low_probability,raw_vol_interaction,False,0.7730496453900709,0.004053306427028863,109,0.5321100917431193,0.46788990825688076,58,0.5248447204968945,0.5504587155963303,0.5779816513761468,36,22,24,27,0.5262249827467219,0.25211869248131946,0.6975715135981186,0.5030830281410004,0.06688642222450338,-0.0748986232351464,0.0
late_2018_2020,hmm_bucket,low_probability,learned_recent_additive,False,0.7730496453900709,0.016519643969024195,109,0.5321100917431193,0.46788990825688076,58,0.4984472049689441,0.7155963302752294,0.5779816513761468,45,13,33,18,0.5203588681849551,0.2645850300233148,0.732673942303467,0.5955637065383441,0.1567332355951243,0.017582055162197352,0.0
late_2018_2020,hmm_bucket,low_probability,raw_recent_additive,False,0.7730496453900709,0.02803801238450207,109,0.4954128440366973,0.5045871559633027,54,0.4842995169082126,0.5688073394495413,0.5779816513761468,35,19,27,28,0.5010351966873706,0.27610339843879267,0.7594029036712036,0.5374031888151105,0.17445607059223953,-0.040578462561036255,0.0
late_2018_2020,hmm_bucket,low_probability,learned_recent_interaction,False,0.7730496453900709,0.019854245948227295,109,0.5229357798165137,0.47706422018348627,57,0.4905106970324361,0.7064220183486238,0.5779816513761468,44,13,33,19,0.5089717046238785,0.2679196320025179,0.7408654011462731,0.5953531367125418,0.15793987070529833,0.017371485336394987,0.0
late_2018_2020,hmm_bucket,low_probability,raw_recent_interaction,False,0.7730496453900709,0.028264854910881904,109,0.46788990825688076,0.5321100917431193,51,0.46048999309868877,0.5412844036697247,0.5779816513761468,32,19,27,31,0.5006901311249138,0.2763302409651725,0.7600755100471059,0.5390908927639075,0.1787550332929721,-0.03889075861223923,0.0
late_2018_2020,hmm_bucket,low_probability,recent_frequency,False,0.7730496453900709,-0.00013748033933971837,109,0.5779816513761468,0.42201834862385323,63,0.5,1.0,0.5779816513761468,63,0,46,0,0.402864044168392,0.24792790571495088,0.6890361935879392,0.5466205514157576,0.01569755853033119,-0.03136109996038916,0.0
late_2018_2020,hmm_bucket,low_probability,learned_hmm_interaction,False,0.7730496453900709,-0.008904795431390777,109,0.5871559633027523,0.41284403669724773,64,0.5753968253968254,0.5871559633027523,0.5779816513761468,41,23,23,22,0.6138716356107661,0.23916059062289982,0.6712913378742081,0.51962620879195,0.11103158978204578,-0.05835544258419678,0.0
late_2018_2020,hmm_bucket,low_probability,raw_hmm_interaction,False,0.7730496453900709,0.003184881154077862,109,0.5412844036697247,0.45871559633027525,59,0.538647342995169,0.5229357798165137,0.5779816513761468,35,24,22,28,0.531055900621118,0.25125026720836846,0.6958388928611453,0.5040433028269552,0.07257320900196979,-0.07393834854919157,0.0
late_2018_2020,hmm_bucket,low_probability,hmm_only,False,0.7730496453900709,0.0005302811751732028,109,0.5779816513761468,0.42201834862385323,63,0.5,1.0,0.5779816513761468,63,0,46,0,0.48205659075224294,0.2485956672294638,0.6903378195119194,0.5124115638178415,0.00492095824887118,-0.06557008755830529,0.0
late_2018_2020,hmm_bucket,uncertain,native_mse,False,0.14184397163120568,,20,0.55,0.45,11,0.5404040404040404,0.6,0.55,7,4,5,4,0.5353535353535354,,,,,,
late_2018_2020,hmm_bucket,uncertain,learned_probe,False,0.14184397163120568,-0.004606336037912717,20,0.6,0.4,12,0.5858585858585859,0.65,0.55,8,4,5,3,0.5858585858585859,0.24458492394268805,0.6821019691508505,0.5279351838853786,0.08413445009311665,-0.02206481611462141,0.0
late_2018_2020,hmm_bucket,uncertain,learned_clip,False,0.14184397163120568,-0.005331584211471979,20,0.6,0.4,12,0.5858585858585859,0.65,0.55,8,4,5,3,0.5656565656565656,0.2438596757691288,0.6805458267058444,0.5277888091832148,0.08442430125104151,-0.022211190816785242,0.0
late_2018_2020,hmm_bucket,uncertain,raw25_probe,False,0.14184397163120568,-0.010407061429060616,20,0.7,0.3,14,0.696969696969697,0.55,0.55,8,6,3,3,0.7070707070707071,0.23878419855154015,0.6771061091600628,0.5079588272090435,0.10647470704367364,-0.04204117279095654,0.0
late_2018_2020,hmm_bucket,uncertain,raw25_clip,False,0.14184397163120568,-0.01435582530801588,20,0.6,0.4,12,0.5858585858585859,0.65,0.55,8,4,5,3,0.6868686868686869,0.2348354346725849,0.6629625283856111,0.5224285676434558,0.08784717759192325,-0.027571432356544245,0.0
late_2018_2020,hmm_bucket,uncertain,training_frequency,False,0.14184397163120568,0.0,20,0.55,0.45,11,0.5,1.0,0.55,11,0,9,0,0.4595959595959596,0.24919125998060077,0.6915297288797451,0.5188737361232659,0.0038785263772587626,-0.031126263876734117,0.0
late_2018_2020,hmm_bucket,uncertain,neutral_50,False,0.14184397163120568,0.0008087400193992345,20,0.45,0.55,9,0.5,0.0,0.55,0,9,0,11,0.5,0.25,0.6931471805599453,0.5,0.0,-0.050000000000000044,0.0
late_2018_2020,hmm_bucket,uncertain,learned_market,False,0.14184397163120568,-0.004741974709223162,20,0.55,0.45,11,0.5404040404040404,0.6,0.55,7,4,5,4,0.5858585858585859,0.2444492852713776,0.6820493589010074,0.5244033520918657,0.09534784620543758,-0.025596647908134318,0.0
late_2018_2020,hmm_bucket,uncertain,raw_trend,False,0.14184397163120568,-0.015672357866857556,20,0.55,0.45,11,0.5404040404040404,0.6,0.55,7,4,5,4,0.6767676767676768,0.2335189021137432,0.6602781822982048,0.5202522583607736,0.08861429031122493,-0.029747741639226444,0.0
