window,partition,state,method,sparse,sample_share,brier_difference_vs_frequency,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
early_2015_2017,trend_volatility,low_trend__high_vol,raw25_clip,True,0.1,0.010048622937494284,12,0.5,0.5,6,0.4571428571428572,0.75,0.5833333333333334,5,1,4,2,0.45714285714285713,0.25950819576131534,0.7128855079004177,0.5758270504344645,0.11845270756129452,-0.007506282898868899,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,training_frequency,True,0.1,0.0,12,0.5833333333333334,0.4166666666666667,7,0.5285714285714286,0.8333333333333334,0.5833333333333334,6,1,4,1,0.5285714285714286,0.24945957282382106,0.6920663123402742,0.501485738213577,0.004193983240024989,-0.08184759511975637,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,neutral_50,True,0.1,0.0005404271761789425,12,0.4166666666666667,0.5833333333333334,5,0.5,0.0,0.5833333333333334,0,5,0,7,0.5,0.25,0.6931471805599453,0.5,0.0,-0.08333333333333337,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,learned_market,True,0.1,0.07255351138160185,12,0.3333333333333333,0.6666666666666666,4,0.2857142857142857,0.75,0.5833333333333334,4,0,5,3,0.22857142857142856,0.3220130842054229,0.8598847300129848,0.6005548885809721,0.12977488106918172,0.017221555247638687,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,raw_trend,True,0.1,0.01105994313858763,12,0.5,0.5,6,0.4571428571428572,0.75,0.5833333333333334,5,1,4,2,0.4857142857142857,0.2605195159624087,0.7174194471095111,0.6160781884865786,0.1146390144654854,0.03274485515324521,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,market4,True,0.1,0.02180069848901431,12,0.5833333333333334,0.4166666666666667,7,0.5,1.0,0.5833333333333334,7,0,5,0,0.3142857142857143,0.27126027131283537,0.7406455699588723,0.6455097557238925,0.059783389294886705,0.062176422390559094,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,learned_vol_interaction,True,0.1,0.04231663696502588,12,0.4166666666666667,0.5833333333333334,5,0.35714285714285715,0.8333333333333334,0.5833333333333334,5,0,5,2,0.2857142857142857,0.29177620978884694,0.7870972888670839,0.6554960527290924,0.11285894212008091,0.07216271939575902,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,raw_vol_interaction,True,0.1,0.01973345474337193,12,0.5,0.5,6,0.4571428571428572,0.75,0.5833333333333334,5,1,4,2,0.5142857142857142,0.269193027567193,0.7475367825415601,0.6436687454445035,0.14464026270908473,0.060335412111170106,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,learned_recent_additive,True,0.1,0.08261529767756545,12,0.3333333333333333,0.6666666666666666,4,0.2857142857142857,0.75,0.5833333333333334,4,0,5,3,0.2,0.3320748705013865,0.8923190257192214,0.6017792620170181,0.13431425806188343,0.018445928683684776,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,raw_recent_additive,True,0.1,0.0059525626224881945,12,0.5833333333333334,0.4166666666666667,7,0.5,1.0,0.5833333333333334,7,0,5,0,0.4857142857142857,0.25541213544630925,0.7166867547834688,0.6780965514149373,0.10216316902783164,0.09476321808160393,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,learned_recent_interaction,True,0.1,0.05752281416190927,12,0.4166666666666667,0.5833333333333334,5,0.35714285714285715,0.8333333333333334,0.5833333333333334,5,0,5,2,0.2571428571428571,0.3069823869857303,0.823095107633279,0.6189376422409125,0.10970231900585248,0.03560430890757915,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,raw_recent_interaction,True,0.1,0.016109354843774154,12,0.5833333333333334,0.4166666666666667,7,0.5285714285714286,0.8333333333333334,0.5833333333333334,6,1,4,1,0.5428571428571428,0.2655689276675952,0.7613526804209604,0.7085585066422196,0.14151692045158618,0.12522517330888627,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,recent_frequency,True,0.1,-0.0051396003808236446,12,0.5833333333333334,0.4166666666666667,7,0.5,1.0,0.5833333333333334,7,0,5,0,0.5285714285714286,0.2443199724429974,0.681761600148565,0.5395009416195857,0.010211798202329517,-0.04383239171374764,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,learned_hmm_interaction,True,0.1,0.07290364480908731,12,0.3333333333333333,0.6666666666666666,4,0.2857142857142857,0.75,0.5833333333333334,4,0,5,3,0.22857142857142856,0.32236321763290837,0.8603545167733383,0.5995801955212313,0.12829255670545853,0.016246862187897948,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,raw_hmm_interaction,True,0.1,0.012150537760236807,12,0.5,0.5,6,0.4571428571428572,0.75,0.5833333333333334,5,1,4,2,0.4857142857142857,0.26161011058405786,0.7205382654953336,0.6178086162039227,0.11570913912219252,0.03447528287058932,0.0
early_2015_2017,trend_volatility,low_trend__high_vol,hmm_only,True,0.1,0.006815532164826804,12,0.4166666666666667,0.5833333333333334,5,0.3857142857142857,0.6666666666666666,0.5833333333333334,4,1,4,3,0.37142857142857144,0.25627510498864786,0.7058441001914635,0.5392146752832566,0.046687628329218626,-0.04411865805007675,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,native_mse,False,0.2833333333333333,,34,0.5588235294117647,0.4411764705882353,19,0.5454545454545454,0.5588235294117647,0.6470588235294118,13,6,6,9,0.5984848484848485,,,,,,
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_probe,False,0.2833333333333333,-0.007760227123575519,34,0.5882352941176471,0.4117647058823529,20,0.5681818181818181,0.5882352941176471,0.6470588235294118,14,6,6,8,0.5909090909090909,0.24064037306390507,0.6731599496495136,0.49513112981490603,0.09548191311371043,-0.15192769371450576,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_clip,False,0.2833333333333333,-0.0070626861643459105,34,0.5882352941176471,0.4117647058823529,20,0.5681818181818181,0.5882352941176471,0.6470588235294118,14,6,6,8,0.5833333333333334,0.24133791402313468,0.6746105140874149,0.49519704550598626,0.09537837498609016,-0.15186177802342554,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw25_probe,False,0.2833333333333333,0.054459336090310645,34,0.38235294117647056,0.6176470588235294,13,0.5227272727272727,0.029411764705882353,0.6470588235294118,1,12,0,21,0.5681818181818182,0.30285993627779123,0.8075977434674112,0.3735313472438776,0.08067656866231393,-0.2735274762855342,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw25_clip,False,0.2833333333333333,0.04941241628900342,34,0.38235294117647056,0.6176470588235294,13,0.5227272727272727,0.029411764705882353,0.6470588235294118,1,12,0,21,0.5871212121212122,0.297813016476484,0.796156527761771,0.37961391751490203,0.08145452299464048,-0.26744490601450976,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,training_frequency,False,0.2833333333333333,0.0,34,0.6470588235294118,0.35294117647058826,22,0.5,1.0,0.6470588235294118,22,0,12,0,0.5606060606060606,0.24840060018748059,0.6899482136114635,0.504848702956447,0.0017777333342833585,-0.14221012057296478,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,neutral_50,False,0.2833333333333333,0.0015993998125194142,34,0.35294117647058826,0.6470588235294118,12,0.5,0.0,0.6470588235294118,0,12,0,22,0.5,0.25,0.6931471805599452,0.5,0.0,-0.1470588235294118,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_market,False,0.2833333333333333,0.01985399531960977,34,0.4411764705882353,0.5588235294117647,15,0.5303030303030303,0.20588235294117646,0.6470588235294118,5,10,2,17,0.5871212121212122,0.26825459550709035,0.7296780367285829,0.43361371264273235,0.11239779223820068,-0.21344511088667945,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw_trend,False,0.2833333333333333,0.04987695874081918,34,0.38235294117647056,0.6176470588235294,13,0.5227272727272727,0.029411764705882353,0.6470588235294118,1,12,0,21,0.5909090909090909,0.29827755892829977,0.7966083143703229,0.3788324904287427,0.0796404529790972,-0.2682263331006691,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,market4,False,0.2833333333333333,0.0406940118806525,34,0.4117647058823529,0.5882352941176471,14,0.5454545454545454,0.058823529411764705,0.6470588235294118,2,12,0,20,0.3977272727272727,0.2890946120681331,0.7739502265273144,0.41619858888014066,0.04783605878212587,-0.23086023464927113,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_vol_interaction,False,0.2833333333333333,0.023697812748380703,34,0.38235294117647056,0.6176470588235294,13,0.44696969696969696,0.2647058823529412,0.6470588235294118,5,8,4,17,0.5340909090909091,0.2720984129358613,0.7379311007640976,0.43581077683885316,0.1182893932755767,-0.21124804669055863,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw_vol_interaction,False,0.2833333333333333,0.039362656247616784,34,0.38235294117647056,0.6176470588235294,13,0.5227272727272727,0.029411764705882353,0.6470588235294118,1,12,0,21,0.5681818181818182,0.28776325643509737,0.7717571291820613,0.3989467090505001,0.06633893276886031,-0.24811211447891168,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_recent_additive,False,0.2833333333333333,-0.00994825743987729,34,0.5882352941176471,0.4117647058823529,20,0.5492424242424242,0.6470588235294118,0.6470588235294118,15,5,7,7,0.6212121212121212,0.2384523427476033,0.6682627158278651,0.5248236389762523,0.14113336317061884,-0.12223518455315951,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw_recent_additive,False,0.2833333333333333,0.0072734385298080795,34,0.5588235294117647,0.4411764705882353,19,0.6022727272727273,0.38235294117647056,0.6470588235294118,10,9,3,12,0.6136363636363636,0.25567403871728867,0.7047133554488908,0.4658933334186978,0.09984866575645483,-0.18116549011071398,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_recent_interaction,False,0.2833333333333333,-0.0055027848240587485,34,0.5588235294117647,0.4411764705882353,19,0.5075757575757576,0.6764705882352942,0.6470588235294118,15,4,8,7,0.6022727272727273,0.24289781536342184,0.677536484151817,0.5278101025690438,0.1492317085879556,-0.11924872096036798,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw_recent_interaction,False,0.2833333333333333,0.0016110081267111387,34,0.5882352941176471,0.4117647058823529,20,0.5871212121212122,0.5294117647058824,0.6470588235294118,13,7,5,9,0.5795454545454546,0.2500116083141917,0.6930615306060425,0.4908606761061935,0.09566431470724172,-0.1561981474232183,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,recent_frequency,False,0.2833333333333333,-0.01138590262591091,34,0.6470588235294118,0.35294117647058826,22,0.5,1.0,0.6470588235294118,22,0,12,0,0.5606060606060606,0.23701469756156968,0.6670821921770529,0.550103046565003,0.007213503410501103,-0.09695577696440882,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,learned_hmm_interaction,False,0.2833333333333333,0.02027030961108331,34,0.4411764705882353,0.5588235294117647,15,0.5303030303030303,0.20588235294117646,0.6470588235294118,5,10,2,17,0.571969696969697,0.2686709097985639,0.7305143705922983,0.4336874316191047,0.11112298109528078,-0.21337139191030707,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,raw_hmm_interaction,False,0.2833333333333333,0.05061012967769532,34,0.38235294117647056,0.6176470588235294,13,0.5227272727272727,0.029411764705882353,0.6470588235294118,1,12,0,21,0.5833333333333334,0.2990107298651759,0.7981673233869965,0.37792452201889043,0.07990585086309746,-0.26913430151052137,0.0
early_2015_2017,trend_volatility,mid_trend__low_vol,hmm_only,False,0.2833333333333333,0.0022462526721870046,34,0.5294117647058824,0.47058823529411764,18,0.5606060606060606,0.4117647058823529,0.6470588235294118,10,8,4,12,0.5113636363636364,0.2506468528596676,0.6944409979725197,0.4966636889994482,0.0038453831911473765,-0.15039513452996361,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,native_mse,True,0.058333333333333334,,7,0.42857142857142855,0.5714285714285714,3,0.4583333333333333,0.2857142857142857,0.5714285714285714,1,2,1,3,0.4166666666666667,,,,,,
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_probe,True,0.058333333333333334,0.038458868697171744,7,0.42857142857142855,0.5714285714285714,3,0.4583333333333333,0.2857142857142857,0.5714285714285714,1,2,1,3,0.3333333333333333,0.2912490058059626,0.7788741896045864,0.4169736870178755,0.07653511761268932,-0.15445488441069588,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_clip,True,0.058333333333333334,0.039570255858481174,7,0.42857142857142855,0.5714285714285714,3,0.4583333333333333,0.2857142857142857,0.5714285714285714,1,2,1,3,0.3333333333333333,0.292360392967272,0.781103920678515,0.41597214849998887,0.07696948444288308,-0.15545642292858253,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw25_probe,True,0.058333333333333334,0.1447008783020038,7,0.2857142857142857,0.7142857142857143,2,0.3333333333333333,0.14285714285714285,0.5714285714285714,0,2,1,4,0.16666666666666666,0.3974910154107946,1.0562684607614596,0.39378466311746824,0.159626576548514,-0.17764390831110316,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw25_clip,True,0.058333333333333334,0.07477917992661909,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.3333333333333333,0.3275693170354099,0.8585192132477585,0.49950814786008346,0.1256820697606679,-0.07192042356848793,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,training_frequency,True,0.058333333333333334,0.0,7,0.2857142857142857,0.7142857142857143,2,0.3333333333333333,0.14285714285714285,0.5714285714285714,0,2,1,4,0.3333333333333333,0.25279013710879084,0.6987278572298823,0.493715369156019,0.003937952959474782,-0.0777132022725524,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,neutral_50,True,0.058333333333333334,-0.0027901371087908355,7,0.42857142857142855,0.5714285714285714,3,0.5,0.0,0.5714285714285714,0,3,0,4,0.5,0.25,0.6931471805599453,0.5,0.0,-0.0714285714285714,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_market,True,0.058333333333333334,0.05484425422236705,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.16666666666666666,0.3076343913311579,0.8105653930472586,0.5556701493588342,0.09375672161666829,-0.01575842206973721,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw_trend,True,0.058333333333333334,0.06724267864792022,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.3333333333333333,0.32003281575671105,0.8431093028546162,0.51771791738277,0.12641142306829137,-0.05371065404580144,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,market4,True,0.058333333333333334,0.026931734925209783,7,0.5714285714285714,0.42857142857142855,4,0.5,1.0,0.5714285714285714,4,0,3,0,0.4166666666666667,0.2797218720340006,0.7604171604599367,0.6284196156281329,0.07530120764456517,0.05699104419956147,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_vol_interaction,True,0.058333333333333334,0.06306276031605706,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.25,0.3158528974248479,0.8303963667643991,0.5727496287952373,0.10045818052346699,0.0013210573666658787,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw_vol_interaction,True,0.058333333333333334,0.10496845436024466,7,0.42857142857142855,0.5714285714285714,3,0.41666666666666663,0.5714285714285714,0.5714285714285714,2,1,2,2,0.3333333333333333,0.3577585914690355,0.9388693554797999,0.5041297412069708,0.16248077997139826,-0.06729883022160055,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_recent_additive,True,0.058333333333333334,0.0297306929448235,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.3333333333333333,0.28252083005361434,0.7606397763121581,0.5870678584467182,0.09826477985777073,0.015639287018146764,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw_recent_additive,True,0.058333333333333334,0.08400560883359426,7,0.2857142857142857,0.7142857142857143,2,0.29166666666666663,0.42857142857142855,0.5714285714285714,1,1,2,3,0.25,0.3367957459423851,0.883046386940834,0.5080465599008142,0.1333536247473976,-0.06338201152775724,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_recent_interaction,True,0.058333333333333334,0.039604184355094274,7,0.42857142857142855,0.5714285714285714,3,0.41666666666666663,0.5714285714285714,0.5714285714285714,2,1,2,2,0.3333333333333333,0.2923943214638851,0.7807176964347615,0.572823914832293,0.1103981572560047,0.001395343403721605,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw_recent_interaction,True,0.058333333333333334,0.14219844755240757,7,0.2857142857142857,0.7142857142857143,2,0.29166666666666663,0.42857142857142855,0.5714285714285714,1,1,2,3,0.25,0.3949885846611984,1.0381525370071454,0.46921643863389456,0.185630858352169,-0.10221213279467684,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,recent_frequency,True,0.058333333333333334,-0.0007411227314225721,7,0.5714285714285714,0.42857142857142855,4,0.5,1.0,0.5714285714285714,4,0,3,0,0.3333333333333333,0.25204901437736826,0.6972768646738566,0.5205811138014528,0.009588398105325567,-0.05084745762711862,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,learned_hmm_interaction,True,0.058333333333333334,0.05505915862858862,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.16666666666666666,0.30784929573737946,0.8110529023340417,0.5568755548628792,0.09419465167040461,-0.01455301656569219,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,raw_hmm_interaction,True,0.058333333333333334,0.06897988970705854,7,0.2857142857142857,0.7142857142857143,2,0.25,0.7142857142857143,0.5714285714285714,2,0,3,2,0.3333333333333333,0.3217700268158494,0.8473255168782564,0.5175120543693396,0.12819280730571683,-0.05391651705923184,0.0
early_2015_2017,trend_volatility,mid_trend__high_vol,hmm_only,True,0.058333333333333334,0.011311927483264428,7,0.5714285714285714,0.42857142857142855,4,0.5416666666666666,0.7142857142857143,0.5714285714285714,3,1,2,1,0.3333333333333333,0.26410206459205526,0.7219648230714266,0.5151762272546,0.04367729867654393,-0.0562523441739714,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,native_mse,False,0.425,,51,0.5098039215686274,0.49019607843137253,26,0.5115384615384615,0.5882352941176471,0.49019607843137253,15,11,15,10,0.5261538461538462,,,,,,
early_2015_2017,trend_volatility,high_trend__low_vol,learned_probe,False,0.425,0.0046266056529187805,51,0.5294117647058824,0.47058823529411764,27,0.5307692307692308,0.5686274509803921,0.49019607843137253,15,12,14,10,0.5523076923076923,0.25495035975447344,0.7036200750210919,0.5106511934106752,0.13193866151628947,0.02045511497930269,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,learned_clip,False,0.425,0.004960932455591149,51,0.5294117647058824,0.47058823529411764,27,0.5307692307692308,0.5686274509803921,0.49019607843137253,15,12,14,10,0.5476923076923077,0.2552846865571458,0.7042804320519533,0.5090511564675264,0.13267845727449376,0.018855078036153883,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,raw25_probe,False,0.425,0.018168366233918876,51,0.5098039215686274,0.49019607843137253,26,0.5007692307692307,0.0392156862745098,0.49019607843137253,1,25,1,24,0.46923076923076923,0.26849212033547354,0.7340098331822228,0.3939330738622322,0.07744731677691702,-0.09626300456914033,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,raw25_clip,False,0.425,0.015295247710113868,51,0.5098039215686274,0.49019607843137253,26,0.5007692307692307,0.0392156862745098,0.49019607843137253,1,25,1,24,0.4707692307692308,0.26561900181166853,0.7263567598126216,0.40309221120434724,0.07510108775313197,-0.08710386722702529,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,training_frequency,False,0.425,0.0,51,0.47058823529411764,0.5294117647058824,24,0.48,0.9803921568627451,0.49019607843137253,24,0,26,1,0.5061538461538462,0.25032375410155466,0.6937947252147068,0.5055487890766143,0.002529181162499274,0.01535271064524174,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,neutral_50,False,0.425,-0.000323754101554663,51,0.5098039215686274,0.49019607843137253,26,0.5,0.0,0.49019607843137253,0,26,0,25,0.5,0.25,0.6931471805599454,0.5,0.0,0.009803921568627472,0.0
early_2015_2017,trend_volatility,high_trend__low_vol,learned_market,False,0.425,0.0067201969677007645,51,0.5686274509803921,0.43137254901960786,29,0.5676923076923077,0.45098039215686275,0.49019607843137253,13,16,10,12,0.5461538461538461,0.2570439510692554,0.7095034830899482,0.4405876667343088,0.12937615693955296,-0.0496084116970637,0.0
