cutoff,anchor,date,daily_return,high_probability,prior_high_probability
2014-12-31,1243,2015-02-17,0.006505477385104541,0.5559349855640071,0.6628808319541961
2014-12-31,1244,2015-02-25,-0.012452578764156286,0.8938813694678038,0.6900612307328771
2014-12-31,1245,2015-02-26,0.024858555096336943,0.9998848920185345,0.6040767769876433
2014-12-31,1246,2015-02-27,0.0018349579956833395,0.31945126575913857,0.5771060638339561
2014-12-31,1247,2015-03-02,0.007922986484416583,0.7254463667234019,0.7502303120888445
2014-12-31,1248,2015-03-03,-0.026266216394107644,0.999969267100802,0.6469320711773783
2014-12-31,1249,2015-03-04,0.006512570754306779,0.4652555627005424,0.5770845960932018
2014-12-31,1250,2015-03-05,-0.009813431517549986,0.787919403121163,0.7131329989547489
2014-12-31,1251,2015-03-06,-0.005109791099258132,0.457341279540307,0.6310369169034484
2014-12-31,1252,2015-03-09,0.01688401588059918,0.9866920054755657,0.7151466477071252
2014-12-31,1253,2015-03-10,-0.004856661799715667,0.39581792502576935,0.5804627594423427
2014-12-31,1254,2015-03-11,0.001146870503806241,0.47478541435257404,0.7308001722970281
2014-12-31,1255,2015-03-12,0.01916183555284867,0.9962494575251418,0.7107082975003123
2014-12-31,1256,2015-03-13,0.006884431878347641,0.4858590677021086,0.578031035557074
2014-12-31,1257,2015-03-16,0.024036671120585495,0.9998632215087234,0.7078908031296822
2014-12-31,1258,2015-03-17,0.01378862735349351,0.8998625523551371,0.5771115775101996
2014-12-31,1259,2015-03-18,0.023393941142392904,0.9996460903863893,0.6025549712580571
2014-12-31,1260,2015-03-19,-0.0016419916281122937,0.3172040654627052,0.5771668226669292
2014-12-31,1261,2015-03-20,0.013664951891549038,0.9495017169692178,0.7508020722826152
2014-12-31,1262,2015-03-23,0.02021524394347729,0.996673737172867,0.5899251676649331
2014-12-31,1263,2015-03-24,0.0002492098926580866,0.30891740706914755,0.5779230851380653
2014-12-31,1264,2015-03-25,-0.008249282892087706,0.7444835858523657,0.7529104652978407
2014-12-31,1265,2015-03-26,0.0024308001034434312,0.3911253525946978,0.6420883889674268
2014-12-31,1266,2015-03-27,,0.7319941139882654,0.7319941139882655
2014-12-31,1267,2015-03-30,,0.645266113206982,0.645266113206982
2014-12-31,1268,2015-03-31,-0.009086749715542908,0.7069952084617369,0.6673325122773084
2014-12-31,1269,2015-04-01,0.017786184030434526,0.989078837801269,0.6516266406110545
2014-12-31,1270,2015-04-02,0.0002133674729378754,0.3105561432108881,0.5798554723592962
2014-12-31,1271,2015-04-03,0.01103283879861472,0.8716395077287978,0.7524935179988269
2014-12-31,1272,2015-04-07,0.02123302607890487,0.9984249836049607,0.6097358235790394
2014-12-31,1273,2015-04-08,0.008359251279468793,0.5735877319251821,0.5774775115944237
2014-12-31,1274,2015-04-09,-0.007866419623130838,0.6541135083230618,0.6855698030234423
2014-12-31,1275,2015-04-10,0.019120881475910068,0.9952484009985919,0.6650814497645611
2014-12-31,1276,2015-04-13,0.01748948519978022,0.9825392049185292,0.5782857366064216
2014-12-31,1277,2015-04-14,0.0038626342576062456,0.3645713322495103,0.5815193657693136
2014-12-31,1278,2015-04-15,-0.013079226532092036,0.9323263010084917,0.7387503127312316
2014-12-31,1279,2015-04-16,0.029918827606092435,0.9999985001090357,0.5942951471337787
2014-12-31,1280,2015-04-17,0.018132837221052966,0.9877205425597299,0.5770771582735831
2014-12-31,1281,2015-04-20,-0.016280138381000953,0.967470094728658,0.580201066453304
2014-12-31,1282,2015-04-21,0.021276187968656046,0.9983069037437731,0.5853534331534217
2014-12-31,1283,2015-04-22,0.025784180134499124,0.9999387528811805,0.5775075549174067
2014-12-31,1284,2015-04-23,0.00022783127926651048,0.3081566478278949,0.5770923598942975
2014-12-31,1285,2015-04-24,-0.008100828646584901,0.7373187847337695,0.7531040269718406
2014-12-31,1286,2015-04-27,0.022071865906315935,0.9992330104653693,0.6439113453289043
2014-12-31,1287,2015-04-28,-0.013766455254852872,0.8990486506984094,0.5772719235144417
2014-12-31,1288,2015-04-29,0.006824186152075029,0.5081638370464269,0.6027620540755967
2014-12-31,1289,2015-04-30,-0.005132190067953957,0.5383691897634506,0.7022157508156719
2014-12-31,1290,2015-05-04,0.00793702391490747,0.6674567887088068,0.6945305354168447
2014-12-31,1291,2015-05-05,-0.04068937288800889,0.9999999999932381,0.6616864891146361
2014-12-31,1292,2015-05-06,-0.00951027750071809,0.6502118688934855,0.5770767766546935
2014-12-31,1293,2015-05-07,-0.018450290758870835,0.9929715330982382,0.6660741526045431
2014-12-31,1294,2015-05-08,0.019563142110532894,0.9947644067795951,0.5788650451949628
2014-12-31,1295,2015-05-11,0.028573897708527696,0.9999944469202452,0.578408880337257
2014-12-31,1296,2015-05-12,0.012055730118092356,0.8157278281460861,0.5770781895354655
2014-12-31,1297,2015-05-13,-0.006123076095203572,0.49464711456207616,0.6239615571743029
2014-12-31,1298,2015-05-14,-0.003749784099516873,0.4940510983254239,0.7056548407263771
2014-12-31,1299,2015-05-15,-0.017881516345452653,0.9919077548773372,0.7058064864695266
2014-12-31,1300,2015-05-18,-0.009209636695777235,0.6316856284533588,0.5791357046651832
2014-12-31,1301,2015-05-19,0.033545798012319494,0.999999971645441,0.6707878253646891
2014-12-31,1302,2015-05-20,0.004996774095952006,0.39771670530015807,0.5770767838672868
2014-12-31,1303,2015-05-21,0.017937308110759886,0.9930458593813041,0.7303170613881627
2014-12-31,1304,2015-05-22,0.02253904778822502,0.9992740859157343,0.578846134192648
2014-12-31,1305,2015-05-25,0.02948626834900203,0.9999975848479431,0.5772614725958042
2014-12-31,1306,2015-05-26,0.019308416000219708,0.9938381010336587,0.5770773911455084
2014-12-31,1307,2015-05-27,-0.0033698317592421034,0.34893676807403295,0.5786445623784298
2014-12-31,1308,2015-05-28,-0.06940472899007943,1.0,0.742728249836651
2014-12-31,1309,2015-05-29,0.0014098426701938394,0.31470404508933547,0.5770767766529729
2014-12-31,1310,2015-06-01,0.047472816586795474,0.9999999999999997,0.7514381580535976
2014-12-31,1311,2015-06-02,0.016739906725780074,0.9739076645739485,0.577076776652973
2014-12-31,1312,2015-06-03,-0.0035476376934671094,0.35814105236973104,0.5837155078701268
2014-12-31,1313,2015-06-04,0.007327870729774588,0.6848862206117152,0.7403863832123088
2014-12-31,1314,2015-06-05,0.009437285093131464,0.7187757264951864,0.6572518798019117
2014-12-31,1315,2015-06-08,0.023280814875901612,0.9996840317699351,0.6486292970790982
2014-12-31,1316,2015-06-09,-0.006801504215404819,0.48048497287124353,0.577157169155917
2014-12-31,1317,2015-06-10,-0.0015715328122816175,0.4527416234658795,0.7092581460882579
2014-12-31,1318,2015-06-11,-0.0004747685121735401,0.45249563296122,0.7163169484820793
2014-12-31,1319,2015-06-12,0.005361933064115476,0.564781072476144,0.7163795363959529
2014-12-31,1320,2015-06-15,-0.02158986276127095,0.999122141500748,0.6878105010693827
2014-12-31,1321,2015-06-16,-0.030402915647194106,0.9999989860201746,0.5773001321528952
2014-12-31,1322,2015-06-17,0.014506828033860941,0.9253090852969126,0.577077034642126
2014-12-31,1323,2015-06-18,-0.04137488339893203,0.9999999999963168,0.5960805530103048
2014-12-31,1324,2015-06-19,-0.061372155513245374,1.0,0.57707677665391
2014-12-31,1325,2015-06-23,0.031635405971925934,0.9999996969253329,0.5770767766529729
2014-12-31,1326,2015-06-24,0.019458064697653654,0.994374952779391,0.5770768537649377
2014-12-31,1327,2015-06-25,-0.03622307741612829,0.9999999978022877,0.5785079699889337
2014-12-31,1328,2015-06-26,-0.08195269907286473,1.0,0.5770767772121417
2014-12-31,1329,2015-06-29,-0.033925488437144935,0.9999999717575893,0.5770767766529729
2014-12-31,1330,2015-06-30,0.06498873052235155,1.0,0.5770767838387525
2014-12-31,1331,2015-07-01,-0.05043000562737454,1.0,0.5770767766529729
2014-12-31,1332,2015-07-02,-0.034693026757024015,0.9999999877153646,0.5770767766529729
2014-12-31,1333,2015-07-03,-0.055576528044538165,1.0,0.5770767797785801
2014-12-31,1334,2015-07-06,0.028569530469402693,0.999994394447279,0.5770767766529729
2014-12-31,1335,2015-07-07,-0.017798903998958338,0.9851941995354928,0.5770782028862798
2014-12-31,1336,2015-07-08,-0.0698369867442441,1.0,0.5808438495551762
2014-12-31,1337,2015-07-09,0.06207527236012389,1.0,0.5770767766529729
2014-12-31,1338,2015-07-10,0.05221701896586062,1.0,0.5770767766529729
2014-12-31,1339,2015-07-13,0.02530678896854255,0.9999097869030591,0.5770767766529729
2014-12-31,1340,2015-07-14,-0.023946477955743006,0.9997399357744123,0.577099729772848
2014-12-31,1341,2015-07-15,-0.03599636550243268,0.9999999971371741,0.5771429453751161
2014-12-31,1342,2015-07-16,0.007684502639685675,0.5308983375863261,0.577076777381368
2014-12-31,1343,2015-07-17,0.03783557149593619,0.9999999998008838,0.6964313610331483
2014-12-31,1344,2015-07-20,0.002191983418804,0.32438557660028106,0.5770767767036344
2014-12-31,1345,2015-07-21,0.0012970450812090917,0.4998308513762266,0.7489748643536629
2014-12-31,1346,2015-07-22,-0.0021265943949888566,0.4548963601047774,0.7043359309834318
2014-12-31,1347,2015-07-23,0.02227740418701707,0.9995230107170553,0.7157687140233457
2014-12-31,1348,2015-07-24,-0.01768865487096072,0.9842721514148596,0.577198138102273
2014-12-31,1349,2015-07-27,-0.08950299153285002,1.0,0.5810784483192275
2014-12-31,1350,2015-07-28,-0.002002669146445868,0.3216407942190755,0.5770767766529729
2014-12-31,1351,2015-07-29,0.03082087585701565,0.9999996914142815,0.7496732254693266
2014-12-31,1352,2015-07-30,-0.02968798384572935,0.9999979985949142,0.5770768551671269
2014-12-31,1353,2015-07-31,0.0003380454454369186,0.30835368385787404,0.5770772858749419
2014-12-31,1354,2015-08-03,0.003280175163217436,0.5410610686208189,0.7530538946543702
2014-12-31,1355,2015-08-04,0.03058329751740807,0.9999994864760753,0.6938456346629872
2014-12-31,1356,2015-08-05,-0.02079649514796067,0.9975918745249995,0.5770769073100127
2014-12-31,1357,2015-08-06,-0.009105437158758889,0.623248421082865,0.5776894813995839
2014-12-31,1358,2015-08-07,0.01940930315581113,0.9961492573252934,0.6729345228925836
2014-12-31,1359,2015-08-10,0.04440802684301559,0.999999999999935,0.5780565297178624
2014-12-31,1360,2015-08-11,-0.0043405625482915156,0.37476289505881144,0.5770767766529893
2014-12-31,1361,2015-08-12,-0.012505730359453793,0.9151084918174427,0.7361572506281687
2014-12-31,1362,2015-08-13,0.014664871374110433,0.9357645092702971,0.5986759128069615
2014-12-31,1363,2015-08-14,-0.0004712234717221264,0.32326938629079394,0.5934203561215516
2014-12-31,1364,2015-08-17,0.0010623929865545279,0.4980208562036789,0.7492588591487197
2014-12-31,1365,2015-08-18,-0.0639091421957918,1.0,0.7047964521004069
2014-12-31,1366,2015-08-19,0.015750725992443648,0.9573717543487192,0.5770767766529729
2014-12-31,1367,2015-08-20,-0.03261185570869962,0.9999998924685182,0.5879227764654356
2014-12-31,1368,2015-08-21,-0.046780460774710875,0.9999999999999979,0.5770768040124481
2014-12-31,1369,2015-08-24,-0.09154437253073944,1.0,0.5770767766529734
2014-12-31,1370,2015-08-25,-0.07365882101949417,1.0,0.5770767766529729
2014-12-31,1371,2015-08-26,-0.005681702389695786,0.42570883201706744,0.5770767766529729
2014-12-31,1372,2015-08-27,0.057772593779462866,1.0,0.7231949620269635
2014-12-31,1373,2015-08-28,0.04174444236995711,0.9999999999975486,0.5770767766529729
2014-12-31,1374,2015-08-31,0.007229309913817872,0.5041117811564811,0.5770767766535965
2014-12-31,1375,2015-09-01,-0.001325680645711813,0.44279282529776387,0.703246724451837
2014-12-31,1376,2015-09-02,0.001114759379461816,0.459582804389443,0.7188482434349217
2014-12-31,1377,2015-09-07,-0.03486883523480877,0.9999999944814525,0.7145763315300946
2014-12-31,1378,2015-09-08,0.02537302890297255,0.9999144486224236,0.5770767780570693
2014-12-31,1379,2015-09-09,0.019390744961643946,0.9941394603693383,0.5770985436811714
2014-12-31,1380,2015-09-10,-0.012355008377596732,0.8333069750803779,0.5785678868491341
2014-12-31,1381,2015-09-11,-0.003093331822649148,0.38182827604066466,0.61948885553154
2014-12-31,1382,2015-09-14,-0.01993331261177289,0.997927364913255,0.7343595899542805
2014-12-31,1383,2015-09-15,-0.04007773638384293,0.999999999978884,0.5776041218303005
2014-12-31,1384,2015-09-16,0.048611438735111534,0.9999999999999998,0.5770767766583454
2014-12-31,1385,2015-09-17,-0.02207460266763661,0.9989857419491868,0.5770767766529729
2014-12-31,1386,2015-09-18,0.004398714297897399,0.37689530261169896,0.5773348365956432
2014-12-31,1387,2015-09-21,0.017373659429017252,0.990750693729001,0.735614697408693
2014-12-31,1388,2015-09-22,0.009260996976099278,0.6354472216672978,0.5794300983191122
2014-12-31,1389,2015-09-23,-0.023024134084943526,0.9996530857140794,0.6698307547963458
2014-12-31,1390,2015-09-24,0.006710440374396498,0.47564020916689576,0.5771650428300709
2014-12-31,1391,2015-09-25,-0.01628098169442005,0.9814239032205871,0.7104908101452927
2014-12-31,1392,2015-09-28,0.003336064996492638,0.3510727879843964,0.5818031344729492
2014-12-31,1393,2015-09-29,-0.019902239072472128,0.9979702159369722,0.742184777516989
2014-12-31,1394,2015-09-30,0.007552763973722065,0.523517353429614,0.5775932191485668
2014-12-31,1395,2015-10-08,0.02878297237211669,0.999997276838018,0.6983093213281687
2014-12-31,1396,2015-10-09,0.013151501974908442,0.8726122296447377,0.5770774695131621
2014-12-31,1397,2015-10-12,0.03169770708005615,0.9999997510543246,0.6094883317679956
2014-12-31,1398,2015-10-13,-0.0007689261382832768,0.30996350362651764,0.5770768399927774
2014-12-31,1399,2015-10-14,-0.011364637761374752,0.8843011404598365,0.7526443046127899
2014-12-31,1400,2015-10-15,0.023416400443013075,0.9996576360973727,0.6065142960653406
2014-12-31,1401,2015-10-16,0.01346007357174095,0.8863918836148431,0.5771638850658797
2014-12-31,1402,2015-10-19,3.3954704427685556e-05,0.3340448791671872,0.6059823436117348
2014-12-31,1403,2015-10-20,0.012238829460908818,0.9111137825922997,0.7465172264136405
2014-12-31,1404,2015-10-21,-0.029629380800574978,0.9999980740933181,0.5996922956030346
2014-12-31,1405,2015-10-22,0.01465633899438501,0.9299348579625014,0.5770772666657141
2014-12-31,1406,2015-10-23,0.013165780377699221,0.8811831105612133,0.5949036073326925
2014-12-31,1407,2015-10-26,0.00503317870023956,0.42947528403510027,0.607307623381045
2014-12-31,1408,2015-10-27,0.0010080561800656085,0.4628747284094462,0.7222366552222356
2014-12-31,1409,2015-10-28,-0.019096368327989666,0.9961556289117675,0.7137387599444451
2014-12-31,1410,2015-10-29,0.0023773676832874457,0.32821016896034877,0.5780549085808757
2014-12-31,1411,2015-10-30,0.0002179022250210494,0.4920790318459519,0.7480017647717712
2014-12-31,1412,2015-11-02,-0.01658231102247143,0.9837520226805964,0.7063082437513414
2014-12-31,1413,2015-11-03,-0.0030166630718273524,0.3432525230368371,0.5812107858355406
2014-12-31,1414,2015-11-04,0.045976326729100236,0.9999999999999967,0.7441745050053893
2014-12-31,1415,2015-11-05,0.021114669334947322,0.9980486348710127,0.5770767766529736
2014-12-31,1416,2015-11-06,0.023309773214910123,0.9995824456587774,0.5775732668439175
2014-12-31,1417,2015-11-09,0.012308702215237943,0.8299847032739875,0.5771830159372174
2014-12-31,1418,2015-11-10,-0.001853109700844513,0.36004370308969064,0.6203341485723053
2014-12-31,1419,2015-11-11,0.00010695340624167216,0.48131402754127944,0.7399022875373266
2014-12-31,1420,2015-11-12,-0.010048623216473374,0.7967944380769284,0.7090472078556765
2014-12-31,1421,2015-11-13,-0.013016058459193403,0.8893804690608687,0.6287788219245165
2014-12-31,1422,2015-11-16,0.0047640885433732905,0.4171702876735715,0.6052219511374048
2014-12-31,1423,2015-11-17,-0.0015260846402558315,0.4719384775552364,0.7253674429473806
2014-12-31,1424,2015-11-18,-0.011455884406279537,0.8648659333503286,0.7114326499923811
2014-12-31,1425,2015-11-19,0.015857645843533774,0.9646940195653692,0.6114592392466596
2014-12-31,1426,2015-11-20,-0.00015630484775464026,0.3159744355370478,0.586059756161568
2014-12-31,1427,2015-11-23,-0.005592684858214625,0.6174026790679802,0.7511149297727447
2014-12-31,1428,2015-11-24,0.0001491897136460807,0.4032804267287888,0.6744218680982907
2014-12-31,1429,2015-11-25,0.007357209219504668,0.6735328377683217,0.728901471310514
2014-12-31,1430,2015-11-26,-0.005882494711396902,0.5225989114260197,0.660140546372842
2014-12-31,1431,2015-11-27,-0.05535266856084675,1.0,0.6985430025798025
2014-12-31,1432,2015-11-30,0.002644805989014287,0.3320183173345732,0.5770767766529729
2014-12-31,1433,2015-12-01,0.007066140427602008,0.6795365700060764,0.7470328490699488
2014-12-31,1434,2015-12-02,0.03562478323095064,0.9999999969154652,0.6586130033616318
2014-12-31,1435,2015-12-03,0.0073187446392157796,0.5092522157240554,0.5770767774377779
2014-12-31,1436,2015-12-04,-0.019311509549750028,0.9964272413473767,0.7019388321962661
2014-12-31,1437,2015-12-07,0.002720905387979755,0.33427986884840777,0.5779858016218473
2014-12-31,1438,2015-12-08,-0.01767061954473448,0.9925710533322799,0.7464574374638606
2014-12-31,1439,2015-12-09,0.0035597423441551257,0.3539794148986741,0.5789669401568623
2014-12-31,1440,2015-12-10,-0.0035431817115387787,0.5328296707082306,0.7414452379350638
2014-12-31,1441,2015-12-11,-0.004154261043517238,0.4951004490329292,0.6959399676305357
2014-12-31,1442,2015-12-14,0.02821737671365021,0.9999956210211458,0.7055394978237843
2014-12-31,1443,2015-12-15,-0.004572155672557088,0.38243947385225396,0.5770778908063494
2014-12-31,1444,2015-12-16,-0.0024255313165451042,0.49715742624765946,0.7342040815290898
2014-12-31,1445,2015-12-17,0.01893535294378168,0.9955844099503696,0.7050161365138277
2014-12-31,1446,2015-12-18,0.0031951966363514828,0.3444197040982289,0.5782002450978622
2014-12-31,1447,2015-12-21,0.025692149718878454,0.9999689326701183,0.7438775365193644
2014-12-31,1448,2015-12-22,0.0027793939909273035,0.33458963721956336,0.5770846811831482
2014-12-31,1449,2015-12-23,-0.0026733460235206508,0.5179758247614845,0.746378622404875
2014-12-31,1450,2015-12-24,-0.009610535807855314,0.7659260152679971,0.6997192648521637
2014-12-31,1451,2015-12-25,0.002295373745042184,0.383111525689402,0.6366327437287471
2014-12-31,1452,2015-12-28,-0.029230863731203982,0.9999984853816268,0.7340330898781714
2014-12-31,1453,2015-12-29,0.009143531223768875,0.6252372349736293,0.5770771620207107
2014-12-31,1454,2015-12-30,0.0008794946794203895,0.4039569734844267,0.6724285045294844
2014-12-31,1455,2015-12-31,-0.00911937463497381,0.76535458929416,0.7287293360074383
2015-12-31,1456,2016-01-04,-0.07240355164048218,0.9999783223392009,0.04225528528808259
2015-12-31,1457,2016-01-05,0.0024089150095196743,0.7023990757316536,0.8562104982665524
2015-12-31,1458,2016-01-06,0.017391395780830265,0.5866851997457043,0.6077981479572878
2015-12-31,1459,2016-01-07,-0.07185506702413669,0.9999988565589546,0.511202850318896
2015-12-31,1460,2016-01-08,0.02018716557738287,0.8800774153046333,0.8562276397636457
2015-12-31,1461,2016-01-11,-0.0516165048473507,0.9995529628034867,0.7561199628538111
2015-12-31,1462,2016-01-12,0.007259526026651031,0.7287492156416913,0.8558554178528548
2015-12-31,1463,2016-01-13,-0.018780793674380902,0.6423213325001969,0.6297946422042907
2015-12-31,1464,2016-01-14,0.02060143892165911,0.6196790647969896,0.5576466217082655
2015-12-31,1465,2016-01-15,-0.03244295069723613,0.8989317984809149,0.5387453743914353
2015-12-31,1466,2016-01-18,0.0038403365244938925,0.5790023057907769,0.7718591707852985
2015-12-31,1467,2016-01-19,0.02908363033640171,0.8124003076629038,0.5047893461304223
2015-12-31,1468,2016-01-20,-0.01523749684703013,0.6362873441803583,0.6996246609701188
2015-12-31,1469,2016-01-21,-0.029744525042056935,0.8541493197505615,0.5526095862383608
2015-12-31,1470,2016-01-22,0.010366835326573565,0.5936560170528735,0.7344757815842602
2015-12-31,1471,2016-01-25,0.004943661097335905,0.30902508360147796,0.5170219292049115
2015-12-31,1472,2016-01-26,-0.06209527337292453,0.9998763567263796,0.2794185346287127
2015-12-31,1473,2016-01-27,-0.0034611658744330143,0.7058883553632556,0.8561253797046217
2015-12-31,1474,2016-01-28,-0.02648444680291817,0.8159304434599404,0.6107109188042266
2015-12-31,1475,2016-01-29,0.031841444455047,0.9416136259613695,0.7025715376097026
2015-12-31,1476,2016-02-01,-0.015406127045172191,0.7617216263118395,0.807488984358613
2015-12-31,1477,2016-02-02,0.02056575131755256,0.7117281729966165,0.6573192566500552
2015-12-31,1478,2016-02-03,-0.004294444642757966,0.3967858672138613,0.6155858650251702
2015-12-31,1479,2016-02-04,0.012175294500510248,0.24406379037699258,0.35267922995833795
2015-12-31,1480,2016-02-05,-0.007050486880682882,0.1153606794088034,0.22519033251787895
2015-12-31,1481,2016-02-15,-0.005779560965751607,0.05409607834277733,0.11775191854176438
2015-12-31,1482,2016-02-16,0.030194063113538228,0.26745136771721545,0.06660963051237792
2015-12-31,1483,2016-02-17,0.008615938263682565,0.1347957580438864,0.2447137472766591
2015-12-31,1484,2016-02-18,-0.0031453249886190804,0.05840786818258347,0.13397587776346873
2015-12-31,1485,2016-02-19,-0.0006944808707238792,0.028639145260640892,0.07020901407274575
2015-12-31,1486,2016-02-22,0.02181126745783679,0.06628054046048365,0.04535876490030402
2015-12-31,1487,2016-02-23,-0.00950680701508233,0.04017442410036649,0.07678094086556725
2015-12-31,1488,2016-02-24,0.006514071471819705,0.024938941238852565,0.05498815189793979
2015-12-31,1489,2016-02-25,-0.0633225787530467,0.9992970085469425,0.04226991919565562
2015-12-31,1490,2016-02-26,0.009981708231014075,0.7538171344377748,0.8556417530924096
2015-12-31,1491,2016-02-29,-0.024225714823300493,0.7920802809153692,0.6507207675859759
2015-12-31,1492,2016-03-01,0.01832645434217106,0.6840715760391722,0.6826619673002903
2015-12-31,1493,2016-03-02,0.04033967095917301,0.9824887632007855,0.5924987703098072
2015-12-31,1494,2016-03-03,0.0023208816015447553,0.6777973844978225,0.8416106142323797
2015-12-31,1495,2016-03-04,0.011530756090577299,0.4467694916591663,0.5872612186833233
2015-12-31,1496,2016-03-07,0.003532985430826585,0.20826849653020452,0.39440441666737275
2015-12-31,1497,2016-03-08,0.0009110649949057859,0.08664285051851651,0.1953092397472588
2015-12-31,1498,2016-03-09,-0.011573731280718036,0.05562312518675354,0.09377893167610526
2015-12-31,1499,2016-03-10,-0.019313474804125264,0.07528272627344162,0.0678843742986768
2015-12-31,1500,2016-03-11,0.0017010895383222646,0.03492531514139891,0.08429575972881552
2015-12-31,1501,2016-03-14,0.015585533685582575,0.03963189706878981,0.05060631577061665
2015-12-31,1502,2016-03-15,0.002960687582545418,0.02253526179674583,0.05453526273797089
2015-12-31,1503,2016-03-16,0.004947445616799939,0.01722690476238841,0.04026338256243648
2015-12-31,1504,2016-03-17,0.010997450814381082,0.019982141636396607,0.03583208749660645
2015-12-31,1505,2016-03-18,0.015171442937839785,0.02875639006802113,0.038132096234896495
2015-12-31,1506,2016-03-21,0.024132980450051633,0.0877169860566493,0.045456638184462494
2015-12-31,1507,2016-03-22,-0.007304792312721631,0.04526177505073539,0.09467559546103034
2015-12-31,1508,2016-03-23,0.003187929433275727,0.02464353762095491,0.05923495613861279
2015-12-31,1509,2016-03-24,-0.016903022282173552,0.03690957513859161,0.042023323010443175
2015-12-31,1510,2016-03-25,0.005006539008412858,0.02255859122038118,0.05226273064210585
2015-12-31,1511,2016-03-28,-0.008822916889311472,0.01998240783658654,0.040282857431812244
2015-12-31,1512,2016-03-29,-0.010886463727212359,0.021144942430223846,0.03813231845272784
2015-12-31,1513,2016-03-30,0.025465465170496415,0.0900989006537295,0.039102775747762684
2015-12-31,1514,2016-03-31,0.0005626036574657434,0.04008808107288308,0.09666396329931906
2015-12-31,1515,2016-04-01,0.001180128025559668,0.022240745405691292,0.05491607471300674
2015-12-31,1516,2016-04-05,0.013135404497164771,0.025775271563081053,0.04001752701390441
2015-12-31,1517,2016-04-06,-0.0021343088926624176,0.017424161937189143,0.042968068625916456
2015-12-31,1518,2016-04-07,-0.014919510614399556,0.026571956575823088,0.03599675327544095
2015-12-31,1519,2016-04-08,-0.0073682667425369885,0.020315776690425873,0.04363312305671962
2015-12-31,1520,2016-04-11,0.013831634373625334,0.026036616981063777,0.03841060714875155
2015-12-31,1521,2016-04-12,-0.0036132193049827066,0.017932828318052523,0.04318623380465039
2015-12-31,1522,2016-04-13,0.01325054148776772,0.023624816734633205,0.03642137633848749
2015-12-31,1523,2016-04-14,0.004420853402034908,0.01738603847004997,0.04117291810968053
2015-12-31,1524,2016-04-15,-0.0011056744823765285,0.01438707020462379,0.035964928676844296
2015-12-31,1525,2016-04-18,-0.013463451713926489,0.022024732005996167,0.03346145854641578
2015-12-31,1526,2016-04-19,0.0030463548513726124,0.0163362035635732,0.039837203967427556
