cutoff,seed,return_mse,auxiliary_mse,joint_mse
2014-12-31,20260910,0.9507660352539854,1.028148052672628,1.0535808405212481
2014-12-31,20260911,0.8896055490905292,1.019156732619805,0.9915212223525097
2014-12-31,20260912,0.9992924888786427,0.9996384028016746,1.0992563291588102
2015-12-31,20260910,0.865472549279716,1.099811051754641,0.9754536544551801
2015-12-31,20260911,0.9544913793771069,1.0395617986864902,1.058447559245756
2015-12-31,20260912,0.9827835878970413,1.0158613733540311,1.0843697252324445
2016-12-31,20260910,0.8675477668061464,1.0409530946099026,0.9716430762671366
2016-12-31,20260911,0.950550001935899,1.0198488114102948,1.0525348830769286
2016-12-31,20260912,0.9982218492114732,0.9994156366237537,1.0981634128738484
