state,cutoff,seed,mode,draw,audit_seed,return_mse,return_huber,auxiliary_mse,linear_fraction,common_joint
archived_mse,2017-12-31,20260912,dropout,2,20261102,0.9171525335034336,0.7504442275677334,1.0696907179103776,0.2586412395709178,0.8574132993587712
archived_mse,2017-12-31,20260912,dropout,3,20261103,0.9016733582691424,0.7404260482974643,1.0696878447214029,0.25089392133492255,0.8473948327696046
archived_mse,2017-12-31,20260912,dropout,4,20261104,0.9028624810427155,0.7389304768182653,1.067457637455452,0.25744934445768775,0.8456762405638105
archived_mse,2017-12-31,20260912,dropout,5,20261105,0.9056008126442906,0.7405621338339446,1.0658481948042158,0.2497020262216925,0.8471469533143663
archived_mse,2017-12-31,20260912,dropout,6,20261106,0.901873926408768,0.736745167782358,1.0656623027828012,0.2550655542312277,0.8433113980606382
archived_mse,2017-12-31,20260912,dropout,7,20261107,0.9153387939679885,0.7468324972234756,1.0695392728047235,0.25685339690107273,0.8537864245039479
archived_mse,2018-12-31,20260910,eval,-1,-1,0.8408978732709017,0.7075233851471252,0.978892420167913,0.24778761061946902,0.8054126271639165
archived_mse,2018-12-31,20260910,dropout,0,20261100,0.8757894455615435,0.7298405409825122,0.9953303505190954,0.25663716814159293,0.8293735760344217
archived_mse,2018-12-31,20260910,dropout,1,20261101,0.902918778161018,0.7474701438197798,0.997035272485387,0.260801665799063,0.8471736710683185
archived_mse,2018-12-31,20260910,dropout,2,20261102,0.8800485978226024,0.7336919645053526,0.995622989187819,0.25976054138469545,0.8332542634241344
archived_mse,2018-12-31,20260910,dropout,3,20261103,0.8811646685412943,0.7341144071779822,0.9913194981839494,0.25507548152004167,0.8332463569963771
archived_mse,2018-12-31,20260910,dropout,4,20261104,0.8697752490364719,0.724888642388445,0.9935676277824084,0.2467464862051015,0.8242454051666859
archived_mse,2018-12-31,20260910,dropout,5,20261105,0.889974321716182,0.738861794072354,0.9966060267737109,0.25871941697032796,0.8385223967497251
archived_mse,2018-12-31,20260910,dropout,6,20261106,0.8816324989650403,0.731719979865961,0.9967966853703514,0.2540343571056741,0.8313996484029962
archived_mse,2018-12-31,20260910,dropout,7,20261107,0.8762021699209745,0.7303333090062423,0.9903418099753004,0.2576782925559604,0.8293674900037723
archived_mse,2018-12-31,20260911,eval,-1,-1,0.8820400544067436,0.7303375087858671,1.0100207789425333,0.2483081728266528,0.8313395866801204
archived_mse,2018-12-31,20260911,dropout,0,20261100,0.9089385386103722,0.745619753434593,1.0133153879913206,0.25247267048412286,0.846951292233725
archived_mse,2018-12-31,20260911,dropout,1,20261101,0.9151191703966316,0.749662411598318,1.0173790877290314,0.2571577303487767,0.8514003203712212
archived_mse,2018-12-31,20260911,dropout,2,20261102,0.9158471116508083,0.750764451926913,1.0217766950623497,0.2602811035918792,0.852942121433148
archived_mse,2018-12-31,20260911,dropout,3,20261103,0.9046105822655561,0.744003971056048,1.0169798003054888,0.2540343571056741,0.8457019510865968
archived_mse,2018-12-31,20260911,dropout,4,20261104,0.911347479207288,0.746227303318671,1.01791802208477,0.2571577303487767,0.848019105527148
archived_mse,2018-12-31,20260911,dropout,5,20261105,0.9112475772711673,0.7456950226245309,1.0145742370282096,0.25663716814159293,0.8471524463273519
archived_mse,2018-12-31,20260911,dropout,6,20261106,0.9104778578299724,0.7489553500806166,1.0198458467534064,0.25871941697032796,0.8509399347559573
archived_mse,2018-12-31,20260911,dropout,7,20261107,0.9149177324778056,0.752635150082413,1.0186185268825816,0.26600728787090056,0.8544970027706712
archived_mse,2018-12-31,20260912,eval,-1,-1,0.9068090924944441,0.7447582159533372,1.0478992922108412,0.25663716814159293,0.8495481451744213
archived_mse,2018-12-31,20260912,dropout,0,20261100,0.9399119512584391,0.7657747131375503,1.0489596236014291,0.26548672566371684,0.8706706754976932
archived_mse,2018-12-31,20260912,dropout,1,20261101,0.9184306865907791,0.7498500772218221,1.0480578022037925,0.2571577303487767,0.8546558574422013
archived_mse,2018-12-31,20260912,dropout,2,20261102,0.9334488012389617,0.758580862287154,1.0494281002056127,0.24986985944820406,0.8635236723077153
archived_mse,2018-12-31,20260912,dropout,3,20261103,0.9244988581324582,0.7548155829580411,1.048075337860809,0.25976054138469545,0.859623116744122
archived_mse,2018-12-31,20260912,dropout,4,20261104,0.9376115569522423,0.7615868410804395,1.0460641992853867,0.2602811035918792,0.8661932610089782
archived_mse,2018-12-31,20260912,dropout,5,20261105,0.9251321795865036,0.7573587263016667,1.0490059349385323,0.260801665799063,0.86225931979552
archived_mse,2018-12-31,20260912,dropout,6,20261106,0.919831201914706,0.7517424753917692,1.0486067861497,0.2581988547631442,0.8566031540067391
archived_mse,2018-12-31,20260912,dropout,7,20261107,0.93664232962859,0.7639008500503479,1.0488372515210225,0.26288391462779803,0.8687845752024501
archived_mse,2019-12-31,20260910,eval,-1,-1,0.9083641081437772,0.7506893909301274,1.013135403589137,0.2660508083140878,0.8520029312890411
archived_mse,2019-12-31,20260910,dropout,0,20261100,0.9347865719022515,0.7652566468781109,1.0189183921809146,0.26697459584295613,0.8671484860962024
archived_mse,2019-12-31,20260910,dropout,1,20261101,0.9392919021632246,0.7683934225677383,1.019965052103955,0.27113163972286375,0.8703899277781338
archived_mse,2019-12-31,20260910,dropout,2,20261102,0.9326635085295285,0.7626243031907274,1.0179338559267428,0.26697459584295613,0.8644176887834016
archived_mse,2019-12-31,20260910,dropout,3,20261103,0.9376429926022155,0.7676720408135335,1.0167016604480787,0.2702078521939954,0.8693422068583414
archived_mse,2019-12-31,20260910,dropout,4,20261104,0.9292679278747812,0.762807345993641,1.0183119674804717,0.2715935334872979,0.8646385427416882
archived_mse,2019-12-31,20260910,dropout,5,20261105,0.9266691772230231,0.7617047672506294,1.0182366110315637,0.2674364896073903,0.8635284283537858
archived_mse,2019-12-31,20260910,dropout,6,20261106,0.9277839570231171,0.7606006090293006,1.0178898896755302,0.269284064665127,0.8623895979968537
archived_mse,2019-12-31,20260910,dropout,7,20261107,0.9314482206601413,0.7623249148612776,1.017406786899093,0.26651270207852196,0.864065593551187
archived_mse,2019-12-31,20260911,eval,-1,-1,0.882861091379905,0.7311986415636939,0.977236361170992,0.2517321016166282,0.8289222776807931
archived_mse,2019-12-31,20260911,dropout,0,20261100,0.9155600248262606,0.7504502627284223,0.99546054455927,0.2577367205542725,0.8499963171843493
archived_mse,2019-12-31,20260911,dropout,1,20261101,0.9272060983743341,0.7624480236732852,0.9972596240950443,0.2605080831408776,0.8621739860827897
archived_mse,2019-12-31,20260911,dropout,2,20261102,0.9291718687611179,0.7592968825154803,0.999818395935085,0.26697459584295613,0.8592787221089888
archived_mse,2019-12-31,20260911,dropout,3,20261103,0.9248739727207592,0.7621975415690571,0.9916169211474908,0.2632794457274827,0.8613592336838062
archived_mse,2019-12-31,20260911,dropout,4,20261104,0.9168642344175074,0.753174747892562,0.9930739494389048,0.26189376443418017,0.8524821428364525
archived_mse,2019-12-31,20260911,dropout,5,20261105,0.9173988642312251,0.7504525192590105,0.9933793271644423,0.25912240184757507,0.8497904519754547
archived_mse,2019-12-31,20260911,dropout,6,20261106,0.9233660650569148,0.7578633631705258,0.9988504977617197,0.25958429561200924,0.8577484129466978
archived_mse,2019-12-31,20260911,dropout,7,20261107,0.9215191997842042,0.7550329376405054,0.9925670163882315,0.25635103926096997,0.8542896392793285
archived_mse,2019-12-31,20260912,eval,-1,-1,0.9001538555918769,0.7473722784079441,1.039286982510712,0.26558891454965355,0.8513009766590153
archived_mse,2019-12-31,20260912,dropout,0,20261100,0.9261569834119628,0.7599444157195038,1.0400479954174842,0.26143187066974594,0.8639492152612522
archived_mse,2019-12-31,20260912,dropout,1,20261101,0.9219984647280672,0.7599659947168832,1.038686236179935,0.2651270207852194,0.8638346183348767
archived_mse,2019-12-31,20260912,dropout,2,20261102,0.928818970984505,0.7638217702914075,1.0388176612315085,0.2660508083140878,0.8677035364145584
archived_mse,2019-12-31,20260912,dropout,3,20261103,0.9239483604668478,0.7617721545749998,1.0400191255550462,0.2674364896073903,0.8657740671305044
archived_mse,2019-12-31,20260912,dropout,4,20261104,0.9250597276209999,0.7600253428176281,1.0382526282814717,0.2706697459584296,0.8638506056457753
archived_mse,2019-12-31,20260912,dropout,5,20261105,0.9242473567139036,0.7617854039750667,1.0382870299780342,0.26558891454965355,0.8656141069728701
archived_mse,2019-12-31,20260912,dropout,6,20261106,0.9258725251470457,0.7623669656748018,1.0392211666472653,0.2651270207852194,0.8662890823395283
archived_mse,2019-12-31,20260912,dropout,7,20261107,0.9282638403055911,0.7643113850172519,1.0388416037600117,0.2678983833718245,0.868195545393253
archived_huber,2017-12-31,20260910,eval,-1,-1,0.9464565477836056,0.752621966223268,1.0268330609956502,0.25148986889153757,0.855305272322833
archived_huber,2017-12-31,20260910,dropout,0,20261100,0.9547072300425055,0.7601655041709187,1.0304532772878072,0.25387365911799764,0.8632108318996994
archived_huber,2017-12-31,20260910,dropout,1,20261101,0.9656894311802801,0.7649987354799475,1.0340072780190406,0.2592371871275328,0.8683994632818515
archived_huber,2017-12-31,20260910,dropout,2,20261102,0.961111208938783,0.7638089943489529,1.033641521731243,0.2562574493444577,0.8671731465220772
archived_huber,2017-12-31,20260910,dropout,3,20261103,0.9656293479077732,0.766152819389895,1.033659071518337,0.25744934445768775,0.8695187265417287
archived_huber,2017-12-31,20260910,dropout,4,20261104,0.9590186414008921,0.7629493577408215,1.0331440080308019,0.2628128724672229,0.8662637585439017
archived_huber,2017-12-31,20260910,dropout,5,20261105,0.959530148317845,0.7617135435895891,1.030875005596123,0.2520858164481526,0.8648010441492014
archived_huber,2017-12-31,20260910,dropout,6,20261106,0.9617242188459585,0.7646056214896945,1.0325672717518546,0.26102502979737785,0.86786234866488
archived_huber,2017-12-31,20260910,dropout,7,20261107,0.9562857571921656,0.7601783636420393,1.031049327851585,0.2520858164481526,0.8632832964271978
archived_huber,2017-12-31,20260911,eval,-1,-1,0.9548174893298708,0.7611066522493264,1.003401447251812,0.25804529201430276,0.8614467969745077
archived_huber,2017-12-31,20260911,dropout,0,20261100,0.9641995419034676,0.7673694792111988,1.0129295777467315,0.26102502979737785,0.868662436985872
archived_huber,2017-12-31,20260911,dropout,1,20261101,0.9635330014617404,0.7677272819163727,1.0120524716040695,0.2622169249106079,0.8689325290767798
archived_huber,2017-12-31,20260911,dropout,2,20261102,0.9645496753460786,0.7670994426979068,1.0142977570824068,0.26162097735399287,0.8685292184061475
archived_huber,2017-12-31,20260911,dropout,3,20261103,0.9631103114585547,0.7671535710444854,1.01284385584872,0.26519666269368297,0.8684379566293574
archived_huber,2017-12-31,20260911,dropout,4,20261104,0.9637289848479844,0.7655340444987527,1.0106352170456436,0.26042908224076283,0.8665975662033171
archived_huber,2017-12-31,20260911,dropout,5,20261105,0.9563908031425751,0.7617506821534235,1.0054321441293224,0.2532777115613826,0.8622938965663557
archived_huber,2017-12-31,20260911,dropout,6,20261106,0.9632463209402159,0.7652103278486315,1.0094783271488614,0.25744934445768775,0.8661581605635177
archived_huber,2017-12-31,20260911,dropout,7,20261107,0.9642408131257888,0.7680090961269005,1.0120254016844323,0.25804529201430276,0.8692116362953437
archived_huber,2017-12-31,20260912,eval,-1,-1,0.9819753075575495,0.7779103253648761,1.0214985052747507,0.2622169249106079,0.8800601758923512
archived_huber,2017-12-31,20260912,dropout,0,20261100,0.9857151652419335,0.780569901174769,1.0249130338989865,0.26519666269368297,0.8830612045646676
archived_huber,2017-12-31,20260912,dropout,1,20261101,0.9865497189231256,0.7813457574070297,1.0275240083479271,0.2634088200238379,0.8840981582418225
archived_huber,2017-12-31,20260912,dropout,2,20261102,0.9850350279146979,0.7806106706749776,1.0284782966889698,0.2622169249106079,0.8834585003438746
archived_huber,2017-12-31,20260912,dropout,3,20261103,0.9863031331557978,0.7806837582197468,1.0288453045721844,0.2622169249106079,0.8835682886769652
archived_huber,2017-12-31,20260912,dropout,4,20261104,0.9879190476194483,0.7821782082103783,1.0273404154877697,0.26460071513706795,0.8849122497591553
archived_huber,2017-12-31,20260912,dropout,5,20261105,0.9862931669656099,0.7811910282560327,1.0266712416180979,0.2628128724672229,0.8838581524178425
archived_huber,2017-12-31,20260912,dropout,6,20261106,0.9855826952800143,0.7808801231175485,1.0276315841597368,0.26162097735399287,0.8836432815335222
archived_huber,2017-12-31,20260912,dropout,7,20261107,0.9879258408656688,0.7813983272303793,1.026840657959287,0.26102502979737785,0.884082393026308
archived_huber,2018-12-31,20260910,eval,-1,-1,0.8386664172532877,0.6967829509894636,0.9798246957730155,0.23789692868297763,0.7947654205667651
archived_huber,2018-12-31,20260910,dropout,0,20261100,0.8798509464659717,0.7259645386726469,0.9979348558833642,0.2514315460697553,0.8257580242609833
archived_huber,2018-12-31,20260910,dropout,1,20261101,0.8864706157376764,0.7287889666332553,0.9954614858106671,0.2467464862051015,0.828335115214322
archived_huber,2018-12-31,20260910,dropout,2,20261102,0.8813681932560241,0.7258017572745117,0.9918316360883015,0.2483081728266528,0.8249849208833419
archived_huber,2018-12-31,20260910,dropout,3,20261103,0.8665710388363969,0.7137052911538246,0.9877471657783057,0.23633524206142634,0.8124800077316552
archived_huber,2018-12-31,20260910,dropout,4,20261104,0.8782113988887228,0.720143480401853,0.9913370981114349,0.24518479958355024,0.8192771902129965
archived_huber,2018-12-31,20260910,dropout,5,20261105,0.8829759621675229,0.7256291211031178,0.9914855315567677,0.2509109838625716,0.8247776742587947
archived_huber,2018-12-31,20260910,dropout,6,20261106,0.8755455284022037,0.7222623600387191,0.9905528454037305,0.24466423737636647,0.8213176445790922
archived_huber,2018-12-31,20260910,dropout,7,20261107,0.8804029232641587,0.7235659979221732,0.9906229407549338,0.24518479958355024,0.8226282919976666
archived_huber,2018-12-31,20260911,eval,-1,-1,0.943862698012663,0.7607349738735357,0.988868195637246,0.2576782925559604,0.8596217934372603
archived_huber,2018-12-31,20260911,dropout,0,20261100,0.962948952229703,0.7733228758699022,1.008836480517877,0.25923997917751174,0.87420652392169
archived_huber,2018-12-31,20260911,dropout,1,20261101,0.9600525548767721,0.7701891344174815,1.0084397528264313,0.2602811035918792,0.8710331097001246
archived_huber,2018-12-31,20260911,dropout,2,20261102,0.96292974004148,0.7758754788186277,1.0121515115615385,0.260801665799063,0.8770906299747816
archived_huber,2018-12-31,20260911,dropout,3,20261103,0.9540764680119969,0.7695353188937799,1.0074866541362193,0.2571577303487767,0.8702839843074018
archived_huber,2018-12-31,20260911,dropout,4,20261104,0.9614725646067298,0.7718794437137044,1.008148228176586,0.25507548152004167,0.8726942665313631
archived_huber,2018-12-31,20260911,dropout,5,20261105,0.9612229492892914,0.7726482612903164,1.0051218922376508,0.2639250390421655,0.8731604505140815
archived_huber,2018-12-31,20260911,dropout,6,20261106,0.965214739907705,0.7763831249605395,1.0083359487680548,0.2644456012493493,0.8772167198373451
archived_huber,2018-12-31,20260911,dropout,7,20261107,0.9607888495263381,0.7729109160743667,1.0034185111375291,0.26600728787090056,0.8732527671881196
archived_huber,2018-12-31,20260912,eval,-1,-1,0.979161446968716,0.7839542389565757,1.0165652131418397,0.2644456012493493,0.8856107602707597
archived_huber,2018-12-31,20260912,dropout,0,20261100,0.9850075663801328,0.7870062951150634,1.025576792180321,0.26236335242061426,0.8895639743330954
archived_huber,2018-12-31,20260912,dropout,1,20261101,0.9871017861528844,0.7892348334176217,1.0228879919517078,0.2639250390421655,0.8915236326127924
archived_huber,2018-12-31,20260912,dropout,2,20261102,0.9895496913259118,0.7913758061208381,1.0251196047707127,0.2706923477355544,0.8938877665979095
archived_huber,2018-12-31,20260912,dropout,3,20261103,0.9862513509296899,0.7886759058316154,1.0235683547739154,0.26236335242061426,0.8910327413090069
archived_huber,2018-12-31,20260912,dropout,4,20261104,0.9865596744006172,0.788427436401631,1.0217782315341897,0.2618427902134305,0.89060525955505
archived_huber,2018-12-31,20260912,dropout,5,20261105,0.9840534263629541,0.787985920091243,1.0236838992136272,0.26861009890681936,0.8903543100126058
archived_huber,2018-12-31,20260912,dropout,6,20261106,0.9830320635307072,0.7869208916129292,1.024088255017763,0.2670484122852681,0.8893297171147055
archived_huber,2018-12-31,20260912,dropout,7,20261107,0.9889584081881013,0.7899008279255033,1.0247020870195056,0.26288391462779803,0.8923710366274539
archived_huber,2019-12-31,20260910,eval,-1,-1,0.9353543006579419,0.7558157445806246,1.0138417956632224,0.25635103926096997,0.8571999241469469
archived_huber,2019-12-31,20260910,dropout,0,20261100,0.9472610869338258,0.7635749517183551,1.0184150882426641,0.25958429561200924,0.8654164605426216
archived_huber,2019-12-31,20260910,dropout,1,20261101,0.9535700263100185,0.7665807755019852,1.017781439716078,0.2581986143187067,0.868358919473593
archived_huber,2019-12-31,20260910,dropout,2,20261102,0.9472694979104165,0.765141035491598,1.0170064811463582,0.2558891454965358,0.8668416836062338
archived_huber,2019-12-31,20260910,dropout,3,20261103,0.9476836638202643,0.7663213617722701,1.0162655969328886,0.26558891454965355,0.867947921465559
archived_huber,2019-12-31,20260910,dropout,4,20261104,0.9433864940387262,0.7611434009242816,1.017819947678828,0.25635103926096997,0.8629253956921644
archived_huber,2019-12-31,20260910,dropout,5,20261105,0.9416847153871452,0.7620739294257596,1.0174401228408616,0.26235565819861434,0.8638179417098457
archived_huber,2019-12-31,20260910,dropout,6,20261106,0.9490389658862269,0.7649169207596781,1.017974326195191,0.2628175519630485,0.8667143533791972
archived_huber,2019-12-31,20260910,dropout,7,20261107,0.944168523800523,0.7624779513100307,1.0169311944902906,0.25958429561200924,0.8641710707590597
archived_huber,2019-12-31,20260911,eval,-1,-1,0.9085341405967877,0.7388686069067972,0.9766946970951887,0.2558891454965358,0.8365380766163161
archived_huber,2019-12-31,20260911,dropout,0,20261100,0.9391250432536083,0.7589563413123623,0.993804465547445,0.26558891454965355,0.8583367878671069
archived_huber,2019-12-31,20260911,dropout,1,20261101,0.939633807127142,0.7622362876119256,0.991606794464602,0.27297921478060044,0.8613969670583859
archived_huber,2019-12-31,20260911,dropout,2,20261102,0.9352311474324729,0.7568096517228142,0.9928918940486176,0.2605080831408776,0.856098841127676
archived_huber,2019-12-31,20260911,dropout,3,20261103,0.9346252679431222,0.7591266855518174,0.9898173099680531,0.26189376443418017,0.8581084165486227
archived_huber,2019-12-31,20260911,dropout,4,20261104,0.9349119500824487,0.7569766755770362,0.993385480485392,0.2632794457274827,0.8563152236255753
archived_huber,2019-12-31,20260911,dropout,5,20261105,0.9303518051640343,0.7527604157749731,0.9898192851255727,0.25496535796766745,0.8517423442875304
archived_huber,2019-12-31,20260911,dropout,6,20261106,0.9388943061803221,0.7611115731336975,0.9939451691580562,0.2632794457274827,0.8605060900495031
archived_huber,2019-12-31,20260911,dropout,7,20261107,0.9383802754121198,0.7595484377215608,0.9918408800819867,0.2605080831408776,0.8587325257297594
archived_huber,2019-12-31,20260912,eval,-1,-1,0.9335455051150503,0.7564409134395205,1.0261525145441501,0.2545034642032333,0.8590561648939354
archived_huber,2019-12-31,20260912,dropout,0,20261100,0.9604248274359365,0.7722954224925572,1.03296609148039,0.25958429561200924,0.8755920316405963
archived_huber,2019-12-31,20260912,dropout,1,20261101,0.947026292525323,0.7654021523959373,1.0307583008744425,0.25635103926096997,0.8684779824833816
archived_huber,2019-12-31,20260912,dropout,2,20261102,0.9592844522421815,0.7731690416521405,1.0336195943434023,0.2581986143187067,0.8765310010864807
archived_huber,2019-12-31,20260912,dropout,3,20261103,0.9562898878124576,0.7710342178805683,1.0326734276759433,0.25681293302540414,0.8743015606481626
archived_huber,2019-12-31,20260912,dropout,4,20261104,0.9517731317981791,0.7671558557733303,1.0306230542875878,0.2572748267898383,0.8702181612020892
archived_huber,2019-12-31,20260912,dropout,5,20261105,0.9566263293829155,0.7711908303615895,1.0323060311944876,0.25958429561200924,0.8744214334810383
archived_huber,2019-12-31,20260912,dropout,6,20261106,0.9525689581172238,0.7667746844018687,1.032307750375524,0.2554272517321016,0.8700054594394211
archived_huber,2019-12-31,20260912,dropout,7,20261107,0.9529227178382269,0.7684044120056654,1.0281336773763352,0.26235565819861434,0.871217779743299
