comparison,left_state,right_state,cutoff,seed,mode,return_mse_left,return_mse_right,return_mse_difference,return_mse_relative_change,return_huber_left,return_huber_right,return_huber_difference,return_huber_relative_change,auxiliary_mse_left,auxiliary_mse_right,auxiliary_mse_difference,auxiliary_mse_relative_change,common_joint_left,common_joint_right,common_joint_difference,common_joint_relative_change,linear_fraction_left,linear_fraction_right,linear_fraction_difference,linear_fraction_relative_change
archived_huber_minus_mse,archived_huber,archived_mse,2019-12-31,20260910,dropout,0.9467578717608933,0.9324442822472854,0.01431358951360795,0.015350611061832886,0.7640287908629948,0.7639230063231199,0.00010578453987486469,0.00013847539477040982,1.017454274655395,1.018170526968294,-0.0007162523128989573,-0.0007034698942147699,0.8657742183285343,0.8657400590199493,3.415930858496896e-05,3.945677253702762e-05,0.26004618937644336,0.26876443418013857,-0.008718244803695208,-0.032438238453276313
archived_huber_minus_mse,archived_huber,archived_mse,2019-12-31,20260911,eval,0.9085341405967876,0.882861091379905,0.025673049216882626,0.02907937552979689,0.7388686069067972,0.7311986415636939,0.00766996534310338,0.010489578217351303,0.9766946970951887,0.977236361170992,-0.0005416640758032498,-0.0005542815406031076,0.8365380766163161,0.8289222776807931,0.007615798935522999,0.0091875910933783,0.2558891454965358,0.2517321016166282,0.004157043879907618,0.016513761467889854
archived_huber_minus_mse,archived_huber,archived_mse,2019-12-31,20260911,dropout,0.9363942003244088,0.9219950410215405,0.01439915930286828,0.015617393437294957,0.7584407585507734,0.7563645348061061,0.002076223744667316,0.0027450040940901754,0.9921389098599657,0.9952532845612736,-0.0031143747013079315,-0.0031292282573885943,0.85765464953677,0.8558898632622334,0.0017647862745365783,0.0020619315057781584,0.26287528868360277,0.2606812933025404,0.0021939953810623525,0.008416389811738645
archived_huber_minus_mse,archived_huber,archived_mse,2019-12-31,20260912,eval,0.9335455051150504,0.9001538555918769,0.03339164952317353,0.03709549130489198,0.7564409134395205,0.7473722784079441,0.0090686350315764,0.012134026500012052,1.02615251454415,1.039286982510712,-0.013134467966562147,-0.012637960628383738,0.8590561648939354,0.8513009766590153,0.007755188234920163,0.009109807750198762,0.2545034642032333,0.2655889145496535,-0.011085450346420223,-0.04173913043478228
archived_huber_minus_mse,archived_huber,archived_mse,2019-12-31,20260912,dropout,0.9546145746440555,0.9255457786723654,0.029068795971690098,0.031407194156714,0.7694283271204572,0.7617491790984428,0.007679148022014415,0.01008094033143947,1.0316734909510141,1.0390216808813446,-0.007348189930330484,-0.007072220017678044,0.8725956762155586,0.8656513471865774,0.006944329028981122,0.008022085394484346,0.25819861431870667,0.2661662817551963,-0.007967667436489634,-0.029934924078091174
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260910,eval,0.9280391806873142,0.9464565477836056,-0.01841736709629138,-0.0194592843585063,0.7426888479087321,0.752621966223268,-0.009933118314535916,-0.013198018075902374,1.0156428874276038,1.0268330609956502,-0.011190173568046413,-0.010897753484092165,0.8442531366514925,0.855305272322833,-0.011052135671340557,-0.01292186080102753,0.2556615017878427,0.2514898688915375,0.004171632896305177,0.0165876777251186
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260910,dropout,0.9458555879142614,0.9604619979782754,-0.014606410064013975,-0.015207691813689417,0.754804735691222,0.7630716174814822,-0.00826688179026025,-0.01083369057487038,1.019138247299722,1.032424595223349,-0.013286347923627151,-0.01286907342686161,0.8567185604211942,0.8663140770038171,-0.00959551658262292,-0.011076256103109139,0.2572258641239571,0.2568533969010727,0.0003724672228844206,0.0014501160092807996
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260911,eval,0.9324825283930696,0.9548174893298708,-0.022334960936801207,-0.023391864085435587,0.7488525845115528,0.7611066522493264,-0.0122540677377736,-0.01610032930543792,0.9898205095851024,1.003401447251812,-0.013580937666709647,-0.013534899420272972,0.847834635470063,0.8614467969745077,-0.013612161504444664,-0.015801511541109647,0.2508939213349225,0.2580452920143027,-0.007151370679380209,-0.02771362586605075
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260911,dropout,0.9470232899881137,0.9628749315283007,-0.015851641540187034,-0.016462825047305896,0.757639877870586,0.766231740687209,-0.008591862816623053,-0.011213138741704043,1.000294320908746,1.0112118440362736,-0.010917523127527584,-0.010796474736638806,0.8576693099614605,0.8673529250908364,-0.009683615129375878,-0.01116456156340484,0.2570768772348033,0.2599076281287246,-0.0028307508939212633,-0.010891372886213557
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260912,eval,0.9566516721787932,0.9819753075575496,-0.02532363537875637,-0.025788464520297816,0.7619485543425816,0.7779103253648761,-0.01596177102229457,-0.020518780252476776,1.0291009264597415,1.0214985052747507,0.007602421184990771,0.007442420273484407,0.8648586469885557,0.8800601758923512,-0.015201528903795447,-0.01727328348698609,0.2586412395709178,0.2622169249106079,-0.0035756853396901045,-0.013636363636363669
joint_restart_minus_start,joint,archived_huber,2017-12-31,20260912,dropout,0.9683818542746869,0.9864154744957871,-0.01803362022110022,-0.018281972137874525,0.7694687260365969,0.7811072217863577,-0.011638495749760835,-0.014899997625350436,1.0335129606545845,1.02728056784162,0.0062323928129646156,0.006066884751902979,0.8728200221020554,0.8838352785705197,-0.01101525646846424,-0.012463019677467324,0.2588647199046484,0.26288736591179973,-0.004022646007151354,-0.015301785208274188
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260910,eval,0.7842937527509292,0.8386664172532877,-0.05437266450235856,-0.06483229014991942,0.6632580080897343,0.6967829509894636,-0.03352494289972929,-0.048113896661969635,0.9552159424481418,0.9798246957730156,-0.024608753324873778,-0.025115465481770793,0.7587796023345486,0.7947654205667651,-0.03598581823221658,-0.04527854043593682,0.2311296199895887,0.2378969286829776,-0.0067673086933889015,-0.02844638949671785
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260910,dropout,0.8404376604427797,0.8789245758773346,-0.03848691543455496,-0.04378864408944039,0.7001721550792859,0.7232326891500127,-0.023060534070726835,-0.03188535918893409,0.9748942732259744,0.9921216949234382,-0.01722742169746372,-0.017364222338463353,0.7976615824018833,0.8224448586423565,-0.024783276240473162,-0.030133663041415293,0.24134565330557,0.2460957834461218,-0.004750130140551784,-0.01930195663670009
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260911,eval,0.9113041094172468,0.943862698012663,-0.03255858859541616,-0.03449504749363386,0.7418824047669141,0.7607349738735357,-0.018852569106621586,-0.024782045987221335,0.9871038701627666,0.988868195637246,-0.0017643254744794667,-0.0017841866916779026,0.8405927917831908,0.8596217934372603,-0.01902900165406951,-0.02213648118200995,0.2514315460697553,0.2576782925559604,-0.006246746486205101,-0.024242424242424288
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260911,dropout,0.9409792799003799,0.961088352311252,-0.02010907241087212,-0.0209232297556341,0.761873566573372,0.7728430692548398,-0.010969502681467791,-0.014193700012143928,1.002310120216767,1.007742372420236,-0.005432252203468879,-0.005390516814751556,0.8621045785950487,0.8736173064968634,-0.011512727901814679,-0.013178227830650258,0.2598906819364914,0.26086673607496097,-0.0009760541384695731,-0.003741581441756181
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260912,eval,0.9468176954837928,0.979161446968716,-0.03234375148492319,-0.033032092496138254,0.7630549981899659,0.7839542389565757,-0.02089924076660976,-0.026658750891411898,1.0156650452533778,1.0165652131418397,-0.0009001678884619224,-0.0008854994021286755,0.8646215027153037,0.8856107602707597,-0.020989257555455998,-0.023700319030720562,0.2576782925559604,0.2644456012493493,-0.006767308693388874,-0.025590551181102428
joint_restart_minus_start,joint,archived_huber,2018-12-31,20260912,dropout,0.9582118989355519,0.9863142459088748,-0.028102346973322923,-0.028492285384590588,0.770445242856236,0.7886909895645556,-0.018245746708319688,-0.023134214730148428,1.0235455424077848,1.0239256520577178,-0.00038010964993295815,-0.0003712277831589006,0.8727997970970144,0.8910835547703275,-0.01828375767331314,-0.020518567058535497,0.2637948984903696,0.264966163456533,-0.0011712649661634322,-0.004420432220039183
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260910,eval,0.897042582837853,0.935354300657942,-0.03831171782008902,-0.04095957841123943,0.7287540331379383,0.7558157445806246,-0.02706171144268632,-0.035804641060635634,1.004517334907834,1.0138417956632224,-0.009324460755388397,-0.009197155606796237,0.8292057666287217,0.8571999241469469,-0.027994157518225204,-0.03265767614956794,0.2484988452655889,0.2563510392609699,-0.007852193995381007,-0.03063063063063043
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260910,dropout,0.9186822584194547,0.9467578717608933,-0.0280756133414386,-0.02965448102292534,0.7440480148862889,0.7640287908629948,-0.01998077597670589,-0.026151862620434674,1.0081058730736943,1.017454274655395,-0.009348401581700694,-0.009188031162252419,0.8448586021936583,0.8657742183285343,-0.020915616134876025,-0.024158280175235247,0.253810623556582,0.26004618937644336,-0.006235565819861344,-0.023978685612788264
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260911,eval,0.8921548192981087,0.9085341405967876,-0.016379321298678917,-0.0180282947737328,0.7256002395751919,0.7388686069067972,-0.013268367331605302,-0.017957681795619962,0.9661155874249427,0.9766946970951887,-0.010579109670246,-0.010831542038376551,0.8222117983176862,0.8365380766163161,-0.014326278298629869,-0.017125673892308346,0.2471131639722864,0.2558891454965358,-0.00877598152424941,-0.03429602888086636
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260911,dropout,0.923410976424328,0.9363942003244088,-0.012983223900080776,-0.013865126349119627,0.7481325106709311,0.7584407585507734,-0.010308247879842303,-0.01359136855927845,0.9827536170526814,0.9921389098599657,-0.009385292807284284,-0.009459656015919138,0.8464078723761993,0.85765464953677,-0.011246777160570653,-0.013113410119848568,0.25681293302540414,0.26287528868360277,-0.006062355658198626,-0.023061717548868876
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260912,eval,0.903361896942946,0.9335455051150504,-0.030183608172104415,-0.03233223019844611,0.7396013335301607,0.7564409134395205,-0.016839579909359803,-0.02226159321921206,1.021689080665486,1.02615251454415,-0.0044634338786639915,-0.004349678839550286,0.8417702415967092,0.8590561648939354,-0.017285923297226224,-0.020121994351045114,0.2554272517321016,0.2545034642032333,0.0009237875288683473,0.003629764065335772
joint_restart_minus_start,joint,archived_huber,2019-12-31,20260912,dropout,0.9300572475505375,0.9546145746440555,-0.02455732709351799,-0.02572486084519987,0.7551086219366412,0.7694283271204572,-0.014319705183815978,-0.018610837005971326,1.0253339164735487,1.0316734909510141,-0.0063395744774654705,-0.006144942690755384,0.8576420135839962,0.8725956762155586,-0.014953662631562392,-0.01713698914532369,0.25525404157043874,0.25819861431870667,-0.0029445727482679263,-0.011404293381037656
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260910,eval,0.927169488292671,0.9464565477836056,-0.019287059490934566,-0.02037817746213566,0.7422935348329038,0.752621966223268,-0.010328431390364212,-0.013723265934149298,1.0350457827945787,1.0268330609956502,0.008212721798928513,0.007998108077047261,0.8457981131123617,0.855305272322833,-0.009507159210471294,-0.011115515732355807,0.2580452920143027,0.2514898688915375,0.006555423122765192,0.026066350710900466
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260910,dropout,0.944958256362292,0.9604619979782754,-0.015503741615983335,-0.01614196256449285,0.7542393171441957,0.7630716174814822,-0.008832300337286547,-0.011574667613031608,1.0347264514271952,1.032424595223349,0.002301856203846153,0.0022295635095250788,0.8577119622869152,0.8663140770038171,-0.008602114716901976,-0.009929556664544537,0.2562574493444577,0.2568533969010727,-0.0005959475566149619,-0.002320185614848924
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260911,eval,0.9314915098672434,0.9548174893298708,-0.023325979462627378,-0.024429778175720784,0.7484585379990717,0.7611066522493264,-0.012648114250254694,-0.016618057683342125,1.0029446126735535,1.003401447251812,-0.0004568345782585137,-0.0004552859471248505,0.8487529992664271,0.8614467969745077,-0.012693797708080545,-0.01473544013706074,0.2520858164481526,0.2580452920143027,-0.005959475566150119,-0.023094688221708792
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260911,dropout,0.9464950137570651,0.9628749315283007,-0.016379917771235597,-0.017011469750528252,0.7573813801066176,0.766231740687209,-0.00885036058059141,-0.01155050112209366,1.0126627375875712,1.0112118440362736,0.0014508935512975718,0.0014348067221070515,0.8586476538653747,0.8673529250908364,-0.00870527122546172,-0.010036596376901685,0.2572258641239571,0.2599076281287246,-0.002681764004767495,-0.010318142734307534
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260912,eval,0.9500244183875388,0.9819753075575496,-0.031950889170010766,-0.032537365170089316,0.7584538826627555,0.7779103253648761,-0.019456442702120658,-0.025011163970596106,1.082211684235799,1.0214985052747507,0.06071317896104822,0.05943540655961921,0.8666750510863354,0.8800601758923512,-0.013385124806015836,-0.015209329058031518,0.2598331346841478,0.2622169249106079,-0.0023837902264600697,-0.009090909090909038
return_only_restart_minus_start,return_only,archived_huber,2017-12-31,20260912,dropout,0.9638302641016743,0.9864154744957871,-0.022585210394112876,-0.022896245018517614,0.766917391362372,0.7811072217863577,-0.014189830423985694,-0.018166302945624047,1.075770054515107,1.02728056784162,0.04848948667348707,0.047201794905326055,0.8744943968138827,0.8838352785705197,-0.009340881756636943,-0.010568577633317089,0.2585667461263409,0.26288736591179973,-0.004320619785458835,-0.01643525077925745
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260910,eval,0.7834678410651685,0.8386664172532877,-0.055198576188119186,-0.06581708180100942,0.662906303131573,0.6967829509894636,-0.033876647857890685,-0.04861865206343563,0.97444580244807,0.9798246957730156,-0.005378893324945566,-0.0054896486566936575,0.7603508833763799,0.7947654205667651,-0.03441453719038523,-0.04330150293383861,0.230609057782405,0.2378969286829776,-0.007287870900572591,-0.03063457330415742
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260910,dropout,0.8398609833097694,0.8789245758773346,-0.0390635925675652,-0.044444760835788744,0.6999769426287106,0.7232326891500127,-0.023255746521302134,-0.032155275708892095,0.9913956890847944,0.9921216949234382,-0.0007260058386437951,-0.0007317709534613304,0.79911651153719,0.8224448586423565,-0.023328347105166514,-0.02836463364082009,0.24245184799583547,0.2460957834461218,-0.003643935450286323,-0.014806980433633044
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260911,eval,0.9089372490542218,0.943862698012663,-0.034925448958441185,-0.037002679554958506,0.7406499843875126,0.7607349738735357,-0.020084989486023108,-0.026402085056972835,1.000341818900173,0.988868195637246,0.01147362326292689,0.011602783175297837,0.84068416627753,0.8596217934372603,-0.018937627159730352,-0.02203018502358678,0.2529932326913066,0.2576782925559604,-0.00468505986465384,-0.018181818181818188
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260911,dropout,0.9400399771922419,0.961088352311252,-0.021048375119010143,-0.021900562074644303,0.7614936735493273,0.7728430692548398,-0.011349395705512522,-0.014685252617268607,1.0158380824427242,1.007742372420236,0.008095710022488323,0.008033511583962927,0.8630774817935998,0.8736173064968634,-0.010539824703263645,-0.012064578648890878,0.26021603331598125,0.26086673607496097,-0.0006507027589797154,-0.00249438762783738
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260912,eval,0.9438054893498012,0.979161446968716,-0.035355957618914746,-0.036108404521409176,0.7611346447174363,0.7839542389565757,-0.022819594239139374,-0.029108324319429335,1.036341497161654,1.0165652131418397,0.01977628401981435,0.019454023966345435,0.8647687944336018,0.8856107602707597,-0.020841965837157916,-0.02353400248974602,0.2623633524206142,0.2644456012493493,-0.0020822488287350893,-0.007874015748031704
return_only_restart_minus_start,return_only,archived_huber,2018-12-31,20260912,dropout,0.9561470546024244,0.9863142459088748,-0.030167191306450403,-0.030585780780902905,0.7691820930641337,0.7886909895645556,-0.01950889650042198,-0.0247357922919762,1.0469347197792258,1.0239256520577178,0.023009067721508014,0.022471424243809324,0.8738755650420562,0.8910835547703275,-0.01720798972827131,-0.019311308839838892,0.26535658511192084,0.264966163456533,0.00039042165538782925,0.0014734774066798018
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260910,eval,0.8965507501658018,0.935354300657942,-0.03880355049214024,-0.0414854034079335,0.7284659174225198,0.7558157445806246,-0.027349827158104856,-0.03618583941153586,1.0188814950285277,1.0138417956632224,0.005039699365305239,0.004970893276310839,0.8303540669253725,0.8571999241469469,-0.0268458572215744,-0.03131808165789374,0.248960739030023,0.2563510392609699,-0.007390300230946917,-0.02882882882882898
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260910,dropout,0.9184699597545145,0.9467578717608933,-0.028287912006378813,-0.02987871857222124,0.7439444021198325,0.7640287908629948,-0.020084388743162318,-0.026287476314179714,1.0214690600771363,1.017454274655395,0.004014785421741385,0.003945912383238159,0.8460913081275461,0.8657742183285343,-0.019682910200988224,-0.02273446099952947,0.2539838337182448,0.26004618937644336,-0.0060623556581985705,-0.023312611012433204
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260911,eval,0.8919533930499787,0.9085341405967876,-0.016580747546808938,-0.018249999428659458,0.7253964918871403,0.7388686069067972,-0.01347211501965695,-0.01823343811568434,0.975497194236751,0.9766946970951887,-0.0011975028584377823,-0.0012260769532170812,0.8229462113108154,0.8365380766163161,-0.013591865305500717,-0.016247754508052936,0.2471131639722864,0.2558891454965358,-0.00877598152424941,-0.03429602888086636
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260911,dropout,0.9233549651106463,0.9363942003244088,-0.01303923521376249,-0.013924942304475052,0.7480805246490153,0.7584407585507734,-0.010360233901758109,-0.013659911845395056,0.9910990241931119,0.9921389098599657,-0.001039885666853757,-0.0010481250725269398,0.8471904270683265,0.85765464953677,-0.010464222468443474,-0.012200974452940105,0.2558314087759815,0.26287528868360277,-0.007043879907621287,-0.026795519437733506
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260912,eval,0.8990752028545328,0.9335455051150504,-0.034470302260517616,-0.03692407287234434,0.7376005851293408,0.7564409134395205,-0.018840328310179677,-0.024906543228225386,1.063230761593126,1.02615251454415,0.03707824704897611,0.03613327114970577,0.8439236612886534,0.8590561648939354,-0.015132503605282066,-0.017615266875071423,0.2563510392609699,0.2545034642032333,0.001847575057736639,0.0072595281306711
return_only_restart_minus_start,return_only,archived_huber,2019-12-31,20260912,dropout,0.9274689271291043,0.9546145746440555,-0.027145647514951188,-0.028436238285040716,0.7537157292617811,0.7694283271204572,-0.01571259785867607,-0.02042113255367084,1.0590534476432132,1.0316734909510141,0.02737995669219906,0.026539362436229563,0.8596210740261024,0.8725956762155586,-0.01297460218945612,-0.014868973733318191,0.25594688221709005,0.25819861431870667,-0.0022517321016166103,-0.008720930232558044
return_only_minus_joint,return_only,joint,2017-12-31,20260910,eval,0.927169488292671,0.9280391806873142,-0.0008696923946431845,-0.0009371289625930146,0.7422935348329038,0.7426888479087321,-0.00039531307582829633,-0.0005322728043398728,1.0350457827945787,1.0156428874276038,0.019402895366974926,0.01910405281931138,0.8457981131123617,0.8442531366514925,0.0015449764608692629,0.0018299919701774137,0.2580452920143027,0.2556615017878427,0.002383790226460014,0.009324009324009008
return_only_minus_joint,return_only,joint,2017-12-31,20260910,dropout,0.944958256362292,0.9458555879142614,-0.0008973315519693603,-0.000948698261589942,0.7542393171441957,0.754804735691222,-0.0005654185470262973,-0.0007490924742390437,1.0347264514271952,1.019138247299722,0.015588204127473304,0.015295475534134129,0.8577119622869152,0.8567185604211942,0.0009934018657209442,0.0011595428319337575,0.2562574493444577,0.2572258641239571,-0.0009684147794993825,-0.003764842166232185
return_only_minus_joint,return_only,joint,2017-12-31,20260911,eval,0.9314915098672434,0.9324825283930696,-0.0009910185258261706,-0.0010627743637555698,0.7484585379990717,0.7488525845115528,-0.00039404651248109435,-0.000526200377258701,1.0029446126735535,0.9898205095851024,0.013124103088451133,0.0132590737021121,0.8487529992664271,0.847834635470063,0.0009183637963641189,0.001083187402287411,0.2520858164481526,0.2508939213349225,0.0011918951132300903,0.004750593824228266
return_only_minus_joint,return_only,joint,2017-12-31,20260911,dropout,0.9464950137570651,0.9470232899881137,-0.0005282762310485634,-0.0005578281301351629,0.7573813801066176,0.757639877870586,-0.0002584977639683572,-0.00034118817068462537,1.0126627375875712,1.000294320908746,0.012368416678825156,0.012364777466284727,0.8586476538653747,0.8576693099614605,0.0009783439039141584,0.0011407006086741056,0.2572258641239571,0.2570768772348033,0.00014898688915376823,0.0005795421616923147
return_only_minus_joint,return_only,joint,2017-12-31,20260912,eval,0.9500244183875388,0.9566516721787932,-0.006627253791254395,-0.006927551567605272,0.7584538826627555,0.7619485543425816,-0.003494671679826089,-0.004586492959280375,1.082211684235799,1.0291009264597415,0.05311075777605745,0.05160889122776924,0.8666750510863354,0.8648586469885557,0.0018164040977796114,0.0021002323375090004,0.2598331346841478,0.2586412395709178,0.0011918951132300348,0.004608294930875667
return_only_minus_joint,return_only,joint,2017-12-31,20260912,dropout,0.9638302641016743,0.9683818542746869,-0.004551590173012654,-0.004700201839719309,0.766917391362372,0.7694687260365969,-0.002551334674224859,-0.0033157093821946093,1.075770054515107,1.0335129606545845,0.042257093860522454,0.040886854320393295,0.8744943968138827,0.8728200221020554,0.0016743747118272978,0.001918350483980369,0.2585667461263409,0.2588647199046484,-0.00029797377830748095,-0.001151079136690547
return_only_minus_joint,return_only,joint,2018-12-31,20260910,eval,0.7834678410651685,0.7842937527509292,-0.0008259116857606275,-0.0010530642158804726,0.662906303131573,0.6632580080897343,-0.0003517049581613918,-0.0005302686946432322,0.97444580244807,0.9552159424481418,0.01922985999992821,0.020131426984608014,0.7603508833763799,0.7587796023345486,0.0015712810418313516,0.0020708003180329726,0.230609057782405,0.2311296199895887,-0.0005205622071836891,-0.002252252252252007
