cutoff,history,method,state,parent_component,accepted,n,recoveries,regressions,brier_difference
2022-12-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,0,0,0,
2022-12-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2022-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,12,0,0,2.312964634635743e-17
2022-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2022-12-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,0,0,0,
2022-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,12,0,0,2.312964634635743e-17
2022-12-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2022-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_market,negative_low,negative,False,9,0,0,-3.0839528461809902e-18
2023-03-31,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,3,0,0,-5.551115123125783e-17
2023-03-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_market,negative_low,low,False,9,0,0,-3.0839528461809902e-18
2023-03-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,3,0,0,-5.551115123125783e-17
2023-03-31,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,9,0,0,-1.850371707708594e-17
2023-03-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,3,0,0,5.551115123125783e-17
2023-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,9,0,0,-1.850371707708594e-17
2023-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,3,0,0,5.551115123125783e-17
2023-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,9,0,0,0.0
2023-03-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,3,0,0,1.850371707708594e-17
2023-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,9,0,0,0.0
2023-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,3,0,0,1.850371707708594e-17
2023-03-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,9,0,0,0.0
2023-03-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2023-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,3,0,0,1.850371707708594e-17
2023-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,9,0,0,0.0
2023-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,3,0,0,1.850371707708594e-17
2023-03-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2023-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2023-06-30,quarter_trend2_validated,learned_market,negative_low,negative,True,9,0,0,-0.010640796497359113
2023-06-30,quarter_trend2_validated,learned_market,negative_high,negative,True,1,0,0,0.039559856664646065
2023-06-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,2,0,0,0.0
2023-06-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2023-06-30,quarter_volatility2_validated,learned_market,negative_low,low,False,9,0,0,9.25185853854297e-18
2023-06-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,2,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_market,negative_high,high,False,1,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2023-06-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,True,9,0,0,-0.010473403258917198
2023-06-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,True,1,0,1,0.0388768517341164
2023-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,2,0,0,-2.7755575615628914e-17
2023-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2023-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,9,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,2,0,0,-2.7755575615628914e-17
2023-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,1,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2023-06-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,True,9,0,0,-0.010195124198740742
2023-06-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,True,1,0,0,0.03878732794828643
2023-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,2,0,0,0.0
2023-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
2023-06-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,9,0,0,-1.2335811384723961e-17
2023-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,2,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,1,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2023-06-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,True,9,0,0,-0.010201650750674997
2023-06-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,True,1,0,0,0.03875076952428852
2023-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,2,0,0,0.0
2023-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2023-06-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,9,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,2,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,1,0,0,0.0
2023-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_market,negative_low,negative,True,12,2,0,-0.005152775812270219
2023-09-30,quarter_trend2_validated,learned_market,negative_high,negative,True,0,0,0,
2023-09-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_market,negative_low,low,True,12,2,0,-0.0060916323890315245
2023-09-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,True,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,True,12,1,0,-0.005421382579524271
2023-09-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,True,0,0,0,
2023-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,True,12,1,0,-0.006387274063870536
2023-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,True,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,True,12,1,0,-0.005648820473786315
2023-09-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,True,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,True,12,1,0,-0.00669356515493176
2023-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,True,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,True,12,1,0,-0.005705852509011002
2023-09-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,True,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,0,0,0,
2023-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,True,12,1,0,-0.006775429173061236
2023-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,True,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2023-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2023-12-31,quarter_trend2_validated,learned_market,negative_low,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_market,negative_high,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,2,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_market,negative_low,low,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_market,negative_high,high,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,2,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,3,0,0,1.850371707708594e-17
2023-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,2,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,3,0,0,1.850371707708594e-17
2023-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,2,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,3,0,0,-3.700743415417188e-17
2023-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,3,0,0,1.850371707708594e-17
2023-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,2,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,3,0,0,1.850371707708594e-17
2023-12-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,3,0,0,-3.700743415417188e-17
2023-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,2,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,3,0,0,-1.850371707708594e-17
2023-12-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,3,0,0,0.0
2023-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,3,0,0,9.25185853854297e-18
2023-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,2,0,0,-5.551115123125783e-17
2023-12-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,3,0,0,-1.850371707708594e-17
2023-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,3,0,0,9.25185853854297e-18
2023-12-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,3,0,0,0.0
2023-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,2,0,0,-5.551115123125783e-17
2024-03-31,quarter_trend2_validated,learned_market,negative_low,negative,False,3,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,8,0,0,-3.469446951953614e-18
2024-03-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_market,negative_low,low,True,3,0,0,-0.03093294047635108
2024-03-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,True,8,0,0,0.0045620797370823345
2024-03-31,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,3,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,8,0,0,-6.938893903907228e-18
2024-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,True,3,1,0,-0.031576340183964165
2024-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,True,8,0,0,0.00478172646054865
2024-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,3,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,8,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,True,3,1,0,-0.03264195909959408
2024-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,True,8,0,0,0.005595928930091726
2024-03-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,3,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2024-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,8,0,0,0.0
2024-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,True,3,1,0,-0.032829436556848085
2024-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,True,8,0,0,0.005638084017740581
2024-03-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2024-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2024-06-30,quarter_trend2_validated,learned_market,negative_low,negative,False,11,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2024-06-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,1,0,0,8.326672684688674e-17
2024-06-30,quarter_volatility2_validated,learned_market,negative_low,low,True,11,1,2,0.005442274817219054
2024-06-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,True,1,0,0,-0.04199821135891185
2024-06-30,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2024-06-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,1,0,0,8.326672684688674e-17
2024-06-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,11,0,0,3.7848512203130334e-17
2024-06-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2024-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,True,11,2,2,0.005929666450917987
2024-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,True,1,0,0,-0.043121379896191026
2024-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2024-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,11,0,0,-7.569702440626067e-18
2024-06-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,0,0,0,
2024-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,True,11,1,2,0.002772067694092852
2024-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,True,1,0,0,-0.04651454846108144
2024-06-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2024-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,11,0,0,-7.569702440626067e-18
2024-06-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2024-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,1,0,0,0.0
2024-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,1,0,0,-1.1102230246251565e-16
2024-06-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,True,11,1,2,0.0026542022935176404
2024-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,True,1,0,0,-0.04673887603563423
2024-06-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2024-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,1,0,0,-1.1102230246251565e-16
2024-09-30,quarter_trend2_validated,learned_market,negative_low,negative,False,0,0,0,
2024-09-30,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2024-09-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-09-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,10,0,0,-3.053113317719181e-17
2024-09-30,quarter_volatility2_validated,learned_market,negative_low,low,False,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,2,0,0,0.0
2024-09-30,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,10,0,0,-3.053113317719181e-17
2024-09-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,0,0,0,
2024-09-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2024-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,10,0,0,-5.551115123125783e-18
2024-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,True,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,True,2,0,0,0.013828759205309446
2024-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,10,0,0,-5.551115123125783e-18
2024-09-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,True,0,0,0,
2024-09-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,True,0,0,0,
2024-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,10,0,0,1.3877787807814457e-17
2024-09-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,True,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,True,2,0,0,0.015075875715627005
2024-09-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,10,0,0,1.3877787807814457e-17
2024-09-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,True,0,0,0,
2024-09-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,True,0,0,0,
2024-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,2,0,0,8.326672684688674e-17
2024-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,10,0,0,0.0
2024-09-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,True,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,True,2,0,0,0.015081187080947592
2024-09-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2024-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,10,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_market,negative_low,negative,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_trend2_validated,learned_market,negative_high,negative,False,4,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2024-12-31,quarter_volatility2_validated,learned_market,negative_low,low,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,2,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_market,negative_high,high,False,4,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2024-12-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,6,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,4,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2024-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,6,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,2,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,4,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2024-12-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,4,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
2024-12-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,2,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,4,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2024-12-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,4,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,2,0,0,0.0
2024-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2024-12-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,6,0,0,-1.850371707708594e-17
2024-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,2,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,4,0,0,0.0
2024-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2025-03-31,quarter_trend2_validated,learned_market,negative_low,negative,False,7,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_market,negative_high,negative,False,3,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,1,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,0,0,0,
2025-03-31,quarter_volatility2_validated,learned_market,negative_low,low,False,7,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,1,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_market,negative_high,high,False,3,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,0,0,0,
2025-03-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,7,0,0,-7.93016446160826e-18
2025-03-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,3,0,0,-2.7755575615628914e-17
2025-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,1,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,0,0,0,
2025-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,7,0,0,-7.93016446160826e-18
2025-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,1,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,3,0,0,-2.7755575615628914e-17
2025-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,0,0,0,
2025-03-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,7,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,3,0,0,-2.7755575615628914e-17
2025-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,1,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,0,0,0,
