history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,actual_up,annual_probability,changed_vs_annual,case_vs_annual,brier_vs_annual,quarter4_probability,changed_vs_quarter4,case_vs_quarter4,brier_vs_quarter4
quarter_trend2_validated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,trend,nonnegative,False,False,annual_reset,2021,0.5075530912524239,0,0.5075530912524239,False,stable_wrong,0.0,0.5075530912524239,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2418,2021-01-08,nonnegative_low,volatility,low,False,False,annual_reset,2021,0.5075530912524239,0,0.5075530912524239,False,stable_wrong,0.0,0.5075530912524239,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.3650104266377245,1,0.3650104266377245,False,stable_wrong,0.0,0.3650104266377245,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2423,2021-01-15,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.3650104266377245,1,0.3650104266377245,False,stable_wrong,0.0,0.3650104266377245,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.38664465477351384,0,0.3866446547735138,True,stable_correct,2.7755575615628914e-17,0.3866446547735138,True,stable_correct,2.7755575615628914e-17
quarter_volatility2_validated,2020-12-31,learned_market,2428,2021-01-22,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.38664465477351384,0,0.3866446547735138,True,stable_correct,2.7755575615628914e-17,0.3866446547735138,True,stable_correct,2.7755575615628914e-17
quarter_trend2_validated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.42114716721388007,1,0.42114716721388007,False,stable_wrong,0.0,0.42114716721388007,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2433,2021-01-29,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.42114716721388007,1,0.42114716721388007,False,stable_wrong,0.0,0.42114716721388007,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.4985813898598063,1,0.4985813898598063,False,stable_wrong,0.0,0.4985813898598063,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2438,2021-02-05,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.4985813898598063,1,0.4985813898598063,False,stable_wrong,0.0,0.4985813898598063,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.4352524461345956,0,0.4352524461345955,True,stable_correct,8.326672684688674e-17,0.4352524461345955,True,stable_correct,8.326672684688674e-17
quarter_volatility2_validated,2020-12-31,learned_market,2443,2021-02-19,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.4352524461345956,0,0.4352524461345955,True,stable_correct,8.326672684688674e-17,0.4352524461345955,True,stable_correct,8.326672684688674e-17
quarter_trend2_validated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.49709849837034153,0,0.49709849837034153,False,stable_correct,0.0,0.49709849837034153,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2448,2021-02-26,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.49709849837034153,0,0.49709849837034153,False,stable_correct,0.0,0.49709849837034153,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.41887534844548496,0,0.41887534844548496,False,stable_correct,0.0,0.41887534844548496,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2453,2021-03-05,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.41887534844548496,0,0.41887534844548496,False,stable_correct,0.0,0.41887534844548496,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.415043511213008,0,0.415043511213008,False,stable_correct,0.0,0.415043511213008,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2458,2021-03-12,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.415043511213008,0,0.415043511213008,False,stable_correct,0.0,0.415043511213008,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_market,2463,2021-03-19,negative_high,trend,negative,False,False,annual_reset,2021,0.5654234834962107,1,0.5654234834962107,False,stable_correct,0.0,0.5654234834962107,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_market,2463,2021-03-19,negative_high,volatility,high,False,False,annual_reset,2021,0.5654234834962107,1,0.5654234834962107,False,stable_correct,0.0,0.5654234834962107,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.5557651813900335,1,0.5557651813900334,True,stable_correct,-1.1102230246251565e-16,0.5557651813900334,True,stable_correct,-1.1102230246251565e-16
quarter_volatility2_validated,2020-12-31,learned_market,2468,2021-03-26,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.5557651813900335,1,0.5557651813900334,True,stable_correct,-1.1102230246251565e-16,0.5557651813900334,True,stable_correct,-1.1102230246251565e-16
quarter_trend2_validated,2021-03-31,learned_market,2473,2021-04-02,negative_high,trend,negative,False,False,insufficient_history,2021,0.5699172983026043,0,0.5699172983026043,False,stable_wrong,0.0,0.5699172983026043,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2473,2021-04-02,negative_high,volatility,high,False,False,insufficient_history,2021,0.5699172983026043,0,0.5699172983026043,False,stable_wrong,0.0,0.5699172983026043,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2477,2021-04-09,negative_high,trend,negative,False,False,insufficient_history,2021,0.6321055329611007,0,0.6321055329611007,False,stable_wrong,0.0,0.6321055329611007,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2477,2021-04-09,negative_high,volatility,high,False,False,insufficient_history,2021,0.6321055329611007,0,0.6321055329611007,False,stable_wrong,0.0,0.6321055329611007,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2482,2021-04-16,negative_high,trend,negative,False,False,insufficient_history,2021,0.5678054408232082,1,0.567805440823208,True,stable_correct,-8.326672684688674e-17,0.567805440823208,True,stable_correct,-8.326672684688674e-17
quarter_volatility2_validated,2021-03-31,learned_market,2482,2021-04-16,negative_high,volatility,high,False,False,insufficient_history,2021,0.5678054408232082,1,0.567805440823208,True,stable_correct,-8.326672684688674e-17,0.567805440823208,True,stable_correct,-8.326672684688674e-17
quarter_trend2_validated,2021-03-31,learned_market,2487,2021-04-23,negative_high,trend,negative,False,False,insufficient_history,2021,0.6348872722727549,0,0.6348872722727549,False,stable_wrong,0.0,0.6348872722727549,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2487,2021-04-23,negative_high,volatility,high,False,False,insufficient_history,2021,0.6348872722727549,0,0.6348872722727549,False,stable_wrong,0.0,0.6348872722727549,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2492,2021-04-30,negative_low,trend,negative,False,False,insufficient_history,2021,0.6259373673250876,0,0.6259373673250876,False,stable_wrong,0.0,0.6259373673250876,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2492,2021-04-30,negative_low,volatility,low,False,False,insufficient_history,2021,0.6259373673250876,0,0.6259373673250876,False,stable_wrong,0.0,0.6259373673250876,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2494,2021-05-07,negative_high,trend,negative,False,False,insufficient_history,2021,0.6867029795215412,1,0.6867029795215412,False,stable_correct,0.0,0.6867029795215412,False,stable_correct,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2494,2021-05-07,negative_high,volatility,high,False,False,insufficient_history,2021,0.6867029795215412,1,0.6867029795215412,False,stable_correct,0.0,0.6867029795215412,False,stable_correct,0.0
quarter_trend2_validated,2021-03-31,learned_market,2499,2021-05-14,negative_high,trend,negative,False,False,insufficient_history,2021,0.5300139783759729,1,0.5300139783759729,False,stable_correct,0.0,0.5300139783759729,False,stable_correct,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2499,2021-05-14,negative_high,volatility,high,False,False,insufficient_history,2021,0.5300139783759729,1,0.5300139783759729,False,stable_correct,0.0,0.5300139783759729,False,stable_correct,0.0
quarter_trend2_validated,2021-03-31,learned_market,2504,2021-05-21,negative_low,trend,negative,False,False,insufficient_history,2021,0.6171517717115208,1,0.6171517717115208,False,stable_correct,0.0,0.6171517717115208,False,stable_correct,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2504,2021-05-21,negative_low,volatility,low,False,False,insufficient_history,2021,0.6171517717115208,1,0.6171517717115208,False,stable_correct,0.0,0.6171517717115208,False,stable_correct,0.0
quarter_trend2_validated,2021-03-31,learned_market,2509,2021-05-28,negative_high,trend,negative,False,False,insufficient_history,2021,0.5499439655342768,0,0.5499439655342768,False,stable_wrong,0.0,0.5499439655342768,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2509,2021-05-28,negative_high,volatility,high,False,False,insufficient_history,2021,0.5499439655342768,0,0.5499439655342768,False,stable_wrong,0.0,0.5499439655342768,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2514,2021-06-04,nonnegative_high,trend,nonnegative,False,False,insufficient_history,2021,0.420707971879259,0,0.420707971879259,False,stable_correct,0.0,0.420707971879259,False,stable_correct,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2514,2021-06-04,nonnegative_high,volatility,high,False,False,insufficient_history,2021,0.420707971879259,0,0.420707971879259,False,stable_correct,0.0,0.420707971879259,False,stable_correct,0.0
quarter_trend2_validated,2021-03-31,learned_market,2519,2021-06-11,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.34172080383824843,0,0.3417208038382485,True,stable_correct,-2.7755575615628914e-17,0.3417208038382485,True,stable_correct,-2.7755575615628914e-17
quarter_volatility2_validated,2021-03-31,learned_market,2519,2021-06-11,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.34172080383824843,0,0.3417208038382485,True,stable_correct,-2.7755575615628914e-17,0.3417208038382485,True,stable_correct,-2.7755575615628914e-17
quarter_trend2_validated,2021-03-31,learned_market,2523,2021-06-18,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.38627372137468335,1,0.38627372137468335,False,stable_wrong,0.0,0.38627372137468335,False,stable_wrong,0.0
quarter_volatility2_validated,2021-03-31,learned_market,2523,2021-06-18,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.38627372137468335,1,0.38627372137468335,False,stable_wrong,0.0,0.38627372137468335,False,stable_wrong,0.0
quarter_trend2_validated,2021-03-31,learned_market,2528,2021-06-25,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.37719814429306603,0,0.3771981442930659,True,stable_correct,8.326672684688674e-17,0.3771981442930659,True,stable_correct,8.326672684688674e-17
quarter_volatility2_validated,2021-03-31,learned_market,2528,2021-06-25,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.37719814429306603,0,0.3771981442930659,True,stable_correct,8.326672684688674e-17,0.3771981442930659,True,stable_correct,8.326672684688674e-17
quarter_trend2_validated,2021-06-30,learned_market,2533,2021-07-02,negative_high,trend,negative,False,False,insufficient_history,2021,0.45748776938154395,1,0.45748776938154395,False,stable_wrong,0.0,0.45748776938154395,False,stable_wrong,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2533,2021-07-02,negative_high,volatility,high,False,False,insufficient_history,2021,0.45748776938154395,1,0.45748776938154395,False,stable_wrong,0.0,0.45748776938154395,False,stable_wrong,0.0
quarter_trend2_validated,2021-06-30,learned_market,2538,2021-07-09,nonnegative_high,trend,nonnegative,False,False,insufficient_history,2021,0.41715766584427105,0,0.41715766584427105,False,stable_correct,0.0,0.41715766584427105,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2538,2021-07-09,nonnegative_high,volatility,high,False,False,insufficient_history,2021,0.41715766584427105,0,0.41715766584427105,False,stable_correct,0.0,0.41715766584427105,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2543,2021-07-16,nonnegative_high,trend,nonnegative,False,False,insufficient_history,2021,0.3961869094917308,0,0.3961869094917308,False,stable_correct,0.0,0.3961869094917308,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2543,2021-07-16,nonnegative_high,volatility,high,False,False,insufficient_history,2021,0.3961869094917308,0,0.3961869094917308,False,stable_correct,0.0,0.3961869094917308,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2548,2021-07-23,nonnegative_high,trend,nonnegative,False,False,insufficient_history,2021,0.47917206557692377,0,0.47917206557692377,False,stable_correct,0.0,0.47917206557692377,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2548,2021-07-23,nonnegative_high,volatility,high,False,False,insufficient_history,2021,0.47917206557692377,0,0.47917206557692377,False,stable_correct,0.0,0.47917206557692377,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2553,2021-07-30,negative_high,trend,negative,False,False,insufficient_history,2021,0.5072936624303037,1,0.5072936624303037,False,stable_correct,0.0,0.5072936624303037,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2553,2021-07-30,negative_high,volatility,high,False,False,insufficient_history,2021,0.5072936624303037,1,0.5072936624303037,False,stable_correct,0.0,0.5072936624303037,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2558,2021-08-06,negative_high,trend,negative,False,False,insufficient_history,2021,0.5095724467322627,1,0.5095724467322627,False,stable_correct,0.0,0.5095724467322627,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2558,2021-08-06,negative_high,volatility,high,False,False,insufficient_history,2021,0.5095724467322627,1,0.5095724467322627,False,stable_correct,0.0,0.5095724467322627,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2563,2021-08-13,negative_high,trend,negative,False,False,insufficient_history,2021,0.6139457232358976,0,0.6139457232358976,False,stable_wrong,0.0,0.6139457232358976,False,stable_wrong,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2563,2021-08-13,negative_high,volatility,high,False,False,insufficient_history,2021,0.6139457232358976,0,0.6139457232358976,False,stable_wrong,0.0,0.6139457232358976,False,stable_wrong,0.0
quarter_trend2_validated,2021-06-30,learned_market,2568,2021-08-20,negative_high,trend,negative,False,False,insufficient_history,2021,0.5835100895664648,1,0.5835100895664648,False,stable_correct,0.0,0.5835100895664648,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2568,2021-08-20,negative_high,volatility,high,False,False,insufficient_history,2021,0.5835100895664648,1,0.5835100895664648,False,stable_correct,0.0,0.5835100895664648,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2573,2021-08-27,negative_high,trend,negative,False,False,insufficient_history,2021,0.6715925244985614,0,0.6715925244985614,False,stable_wrong,0.0,0.6715925244985614,False,stable_wrong,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2573,2021-08-27,negative_high,volatility,high,False,False,insufficient_history,2021,0.6715925244985614,0,0.6715925244985614,False,stable_wrong,0.0,0.6715925244985614,False,stable_wrong,0.0
quarter_trend2_validated,2021-06-30,learned_market,2578,2021-09-03,negative_high,trend,negative,False,False,insufficient_history,2021,0.6966987792511191,1,0.6966987792511191,False,stable_correct,0.0,0.6966987792511191,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2578,2021-09-03,negative_high,volatility,high,False,False,insufficient_history,2021,0.6966987792511191,1,0.6966987792511191,False,stable_correct,0.0,0.6966987792511191,False,stable_correct,0.0
quarter_trend2_validated,2021-06-30,learned_market,2583,2021-09-10,negative_high,trend,negative,False,False,insufficient_history,2021,0.6843989292101661,0,0.6843989292101661,False,stable_wrong,0.0,0.6843989292101661,False,stable_wrong,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2583,2021-09-10,negative_high,volatility,high,False,False,insufficient_history,2021,0.6843989292101661,0,0.6843989292101661,False,stable_wrong,0.0,0.6843989292101661,False,stable_wrong,0.0
quarter_trend2_validated,2021-06-30,learned_market,2588,2021-09-17,negative_high,trend,negative,False,False,insufficient_history,2021,0.669337871776329,1,0.6693378717763291,True,stable_correct,6.938893903907228e-17,0.6693378717763291,True,stable_correct,6.938893903907228e-17
quarter_volatility2_validated,2021-06-30,learned_market,2588,2021-09-17,negative_high,volatility,high,False,False,insufficient_history,2021,0.669337871776329,1,0.6693378717763291,True,stable_correct,6.938893903907228e-17,0.6693378717763291,True,stable_correct,6.938893903907228e-17
quarter_trend2_validated,2021-06-30,learned_market,2591,2021-09-24,negative_low,trend,negative,False,False,insufficient_history,2021,0.6100899207166376,1,0.6100899207166376,False,stable_correct,0.0,0.6100899207166376,False,stable_correct,0.0
quarter_volatility2_validated,2021-06-30,learned_market,2591,2021-09-24,negative_low,volatility,low,False,False,insufficient_history,2021,0.6100899207166376,1,0.6100899207166376,False,stable_correct,0.0,0.6100899207166376,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2596,2021-10-08,negative_low,trend,negative,False,False,insufficient_history,2021,0.762888147896703,0,0.762888147896703,False,stable_wrong,0.0,0.762888147896703,False,stable_wrong,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2596,2021-10-08,negative_low,volatility,low,False,False,insufficient_history,2021,0.762888147896703,0,0.762888147896703,False,stable_wrong,0.0,0.762888147896703,False,stable_wrong,0.0
quarter_trend2_validated,2021-09-30,learned_market,2601,2021-10-15,negative_low,trend,negative,False,False,insufficient_history,2021,0.6902243307492358,1,0.6902243307492358,False,stable_correct,0.0,0.6902243307492358,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2601,2021-10-15,negative_low,volatility,low,False,False,insufficient_history,2021,0.6902243307492358,1,0.6902243307492358,False,stable_correct,0.0,0.6902243307492358,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2606,2021-10-22,negative_low,trend,negative,False,False,insufficient_history,2021,0.5976160580683919,0,0.5976160580683919,False,stable_wrong,0.0,0.5976160580683919,False,stable_wrong,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2606,2021-10-22,negative_low,volatility,low,False,False,insufficient_history,2021,0.5976160580683919,0,0.5976160580683919,False,stable_wrong,0.0,0.5976160580683919,False,stable_wrong,0.0
quarter_trend2_validated,2021-09-30,learned_market,2611,2021-10-29,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.6294381294706987,0,0.6294381294706985,True,stable_wrong,1.1102230246251565e-16,0.6294381294706985,True,stable_wrong,1.1102230246251565e-16
quarter_volatility2_validated,2021-09-30,learned_market,2611,2021-10-29,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.6294381294706987,0,0.6294381294706985,True,stable_wrong,1.1102230246251565e-16,0.6294381294706985,True,stable_wrong,1.1102230246251565e-16
quarter_trend2_validated,2021-09-30,learned_market,2616,2021-11-05,negative_low,trend,negative,False,False,insufficient_history,2021,0.6420837315685839,1,0.6420837315685839,False,stable_correct,0.0,0.6420837315685839,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2616,2021-11-05,negative_low,volatility,low,False,False,insufficient_history,2021,0.6420837315685839,1,0.6420837315685839,False,stable_correct,0.0,0.6420837315685839,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2621,2021-11-12,negative_low,trend,negative,False,False,insufficient_history,2021,0.7420425930318122,1,0.7420425930318122,False,stable_correct,0.0,0.7420425930318122,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2621,2021-11-12,negative_low,volatility,low,False,False,insufficient_history,2021,0.7420425930318122,1,0.7420425930318122,False,stable_correct,0.0,0.7420425930318122,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2626,2021-11-19,negative_low,trend,negative,False,False,insufficient_history,2021,0.7309265276963927,0,0.7309265276963925,True,stable_wrong,2.220446049250313e-16,0.7309265276963925,True,stable_wrong,2.220446049250313e-16
quarter_volatility2_validated,2021-09-30,learned_market,2626,2021-11-19,negative_low,volatility,low,False,False,insufficient_history,2021,0.7309265276963927,0,0.7309265276963925,True,stable_wrong,2.220446049250313e-16,0.7309265276963925,True,stable_wrong,2.220446049250313e-16
quarter_trend2_validated,2021-09-30,learned_market,2631,2021-11-26,negative_low,trend,negative,False,False,insufficient_history,2021,0.6595534416987826,1,0.6595534416987826,False,stable_correct,0.0,0.6595534416987826,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2631,2021-11-26,negative_low,volatility,low,False,False,insufficient_history,2021,0.6595534416987826,1,0.6595534416987826,False,stable_correct,0.0,0.6595534416987826,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2636,2021-12-03,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.5844375472219051,1,0.5844375472219051,False,stable_correct,0.0,0.5844375472219051,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2636,2021-12-03,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.5844375472219051,1,0.5844375472219051,False,stable_correct,0.0,0.5844375472219051,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2641,2021-12-10,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.6313052673177206,0,0.6313052673177206,False,stable_wrong,0.0,0.6313052673177206,False,stable_wrong,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2641,2021-12-10,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.6313052673177206,0,0.6313052673177206,False,stable_wrong,0.0,0.6313052673177206,False,stable_wrong,0.0
quarter_trend2_validated,2021-09-30,learned_market,2646,2021-12-17,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.7102698066895492,0,0.7102698066895492,False,stable_wrong,0.0,0.7102698066895492,False,stable_wrong,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2646,2021-12-17,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.7102698066895492,0,0.7102698066895492,False,stable_wrong,0.0,0.7102698066895492,False,stable_wrong,0.0
quarter_trend2_validated,2021-09-30,learned_market,2651,2021-12-24,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.6253546455071003,1,0.6253546455071003,False,stable_correct,0.0,0.6253546455071003,False,stable_correct,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2651,2021-12-24,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.6253546455071003,1,0.6253546455071003,False,stable_correct,0.0,0.6253546455071003,False,stable_correct,0.0
quarter_trend2_validated,2021-09-30,learned_market,2656,2021-12-31,nonnegative_low,trend,nonnegative,False,False,insufficient_history,2021,0.7346042709837306,0,0.7346042709837306,False,stable_wrong,0.0,0.7346042709837306,False,stable_wrong,0.0
quarter_volatility2_validated,2021-09-30,learned_market,2656,2021-12-31,nonnegative_low,volatility,low,False,False,insufficient_history,2021,0.7346042709837306,0,0.7346042709837306,False,stable_wrong,0.0,0.7346042709837306,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,trend,nonnegative,False,False,annual_reset,2021,0.5001109789678101,0,0.5001109789678101,False,stable_wrong,0.0,0.5001109789678101,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2418,2021-01-08,nonnegative_low,volatility,low,False,False,annual_reset,2021,0.5001109789678101,0,0.5001109789678101,False,stable_wrong,0.0,0.5001109789678101,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.35551204281105386,1,0.35551204281105386,False,stable_wrong,0.0,0.35551204281105386,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2423,2021-01-15,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.35551204281105386,1,0.35551204281105386,False,stable_wrong,0.0,0.35551204281105386,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.3798623603077121,0,0.3798623603077121,False,stable_correct,0.0,0.3798623603077121,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2428,2021-01-22,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.3798623603077121,0,0.3798623603077121,False,stable_correct,0.0,0.3798623603077121,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.4201105418958859,1,0.4201105418958859,False,stable_wrong,0.0,0.4201105418958859,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2433,2021-01-29,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.4201105418958859,1,0.4201105418958859,False,stable_wrong,0.0,0.4201105418958859,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.504404005233663,1,0.504404005233663,False,stable_correct,0.0,0.504404005233663,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2438,2021-02-05,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.504404005233663,1,0.504404005233663,False,stable_correct,0.0,0.504404005233663,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.42599869993369827,0,0.42599869993369827,False,stable_correct,0.0,0.42599869993369827,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2443,2021-02-19,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.42599869993369827,0,0.42599869993369827,False,stable_correct,0.0,0.42599869993369827,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.5082594510159223,0,0.5082594510159223,False,stable_wrong,0.0,0.5082594510159223,False,stable_wrong,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2448,2021-02-26,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.5082594510159223,0,0.5082594510159223,False,stable_wrong,0.0,0.5082594510159223,False,stable_wrong,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.4347503669388922,0,0.4347503669388922,False,stable_correct,0.0,0.4347503669388922,False,stable_correct,0.0
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2453,2021-03-05,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.4347503669388922,0,0.4347503669388922,False,stable_correct,0.0,0.4347503669388922,False,stable_correct,0.0
quarter_trend2_validated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,trend,nonnegative,False,False,annual_reset,2021,0.4053025953194051,0,0.405302595319405,True,stable_correct,8.326672684688674e-17,0.405302595319405,True,stable_correct,8.326672684688674e-17
quarter_volatility2_validated,2020-12-31,learned_vol_interaction,2458,2021-03-12,nonnegative_high,volatility,high,False,False,annual_reset,2021,0.4053025953194051,0,0.405302595319405,True,stable_correct,8.326672684688674e-17,0.405302595319405,True,stable_correct,8.326672684688674e-17
